うところ,めちゃくちゃ,するくら,からこそ,げたつい,わなかっ,だったら,さんだっ,はっきり,ことにちゃ,べたとこ,くいこう,うしたら,かったら,おたくだ,がっこう,さんから,いそうだ,するから,ぱーかっ,かったか,くつもり,だったか,もわから,ぴーすか,はっぴー,からさら,うとする,しとこう,すること,かっぷる,ばっくに
"['\u3000私とは次元の違うところで生きている彼に、少しだけじぇらしーを感じてしまう。', '「……ちょっとな。色々と思うところがあって」']","['\u3000――と思った翌日、彼はめちゃくちゃふれんどりーに接してきたーっ！', '\u3000もうね、めちゃくちゃ売れなかったみたい。']","['\u3000学校にふぁんくらぶまで存在するくらい。', '\u3000私は席を立ってそそくさと教室を出る。隣のくらすに緊急回避するくらいには女子の目が厳しかったので。']","['「いや、作家やすぽーつ選手に限らず誰もがきっとそうなんだよ。人だって腐るほどいる。自分の代わりは、実はいくらでもいるんだ。少なくとも社会にとってはね。だからこそ、代えのきかない人物になる必要がある。僕はそう思うね」', '\u3000たとえ優秀だとしても、ううん、有名な子だからこそ悪い人に狙われる可能性だってあるし。']",['\u3000そして山田君、謝って頭下げたついでにういんなー食べた。'],['「そうかな？\u3000でも何も言わなかったら、今かっぷるだと思われてたよ」'],"['「だってさ、女っていーじーもーどじゃん。男が彼女作るのと女が彼氏作るのだったら、女の方が楽だろ？」', '\u3000とんでもない強めんたるだよね。普通の人だったら離れてくよ？']",['「そんなことないって。七瀬さんだったら確実に着こなせる」'],"['\u3000少し辛辣かもしれないけど、はっきり言った方がお互いのため。', '「その通りの意味だよ。あんまり難しいこと書いてもわかる人は少ない。正確に、しんぷるに、分かり易く書け。じゃないと理解違いする人がでる。要するに、はっきり事実を述べた方が、僕らのためだよ」']",['\u3000大成功者なのに驕り高ぶるどころか、謙虚で常に向上心溢れる彼に影響され、私も色々なことにちゃれんじしてみたりした。'],['\u3000日本の高校の数は、調べたところ約五千ちょっと。'],['「とにかくいこう」'],['「私、付き合いたいって思ってるよ。だってそうしたら、あっちに行っても縁は切れないでしょ？\u3000ほかの女の人の誘いも断ってくれるよね」'],['\u3000三巻なんて三百枚売れた程度、とねっとの書き込みにあった。本当に人気なかったら信憑性は高いと思う。'],['\u3000私はそこそこおたくだが、その事実は学校ではひた隠しにしている。'],['\u3000誰にも声をかけられず、戦場（がっこう）を脱出せよ！'],['「僕はおじいちゃんっ子だったんだけど、小学校五年の時に祖父が死んじゃったんだ。凄くしょっくで何日も食事が喉を通らなかった。そんな時、母さんから一冊の小説を渡された。何となく読んでみたら、もう読むのをやめられなかった。架空の世界に心を奪われてしまったんだ」'],['「へえ、白のれーすわんぴーすか。確かに七瀬さんに似合いそうだ。買うのかい？」'],"['\u3000何となく、いい年してあにめが好きとか恥ずかしい感じがするからだ。', '「ついて行ってもいいかな？\u3000荷物持ちするから」']",['\u3000えすぱーかっ！'],['\u3000そういえば、最近ずっと元気なかったかも。'],['\u3000こうやって外堀から埋めていくつもりだな。'],"['「あのね、そういう説明必要だったかな？\u3000いずれかっぷるになるの確定だと思われちゃうよね？」', '「でも、あもぞんの評価は三だったから。……油断しちゃった」']",['\u3000考えてもわからないので、もらった小説でも読んでみることにする。'],['「へえ、白のれーすわんぴーすか。確かに七瀬さんに似合いそうだ。買うのかい？」'],['「そう、自分を重ねてしまって。結局、おじいちゃんは蘇らないんだけど、最後ははっぴーえんどなんだ。本を読み終わった後、僕の心の傷は不思議なことにだいぶ癒えていた。……あの時からかな。今度は、自分が誰を救いたいと思いだしたのは」'],['「どうだろう、まだ満足のいける物は作れてない。これからさらに進化しないと」'],['\u3000とにもかくにも、こうして私は西園寺蓮という平穏な学園生活を壊そうとする脅威を退けることに成功した――'],['\u3000星ちぇっくしとこうかなー、と思ったのだ。'],['「敢えて本名にしている。そうすることによって、恥ずかしい物を出せなくなるからね。くだらない物を書いたら自分にだめーじがくるだろ？\u3000嫌でも一冊一冊に魂を込める必要が出てくる。自分を奮いたたせるための、本名だよ」'],"['「あのね、そういう説明必要だったかな？\u3000いずれかっぷるになるの確定だと思われちゃうよね？」', '「そうかな？\u3000でも何も言わなかったら、今かっぷるだと思われてたよ」']",['「ほら、七瀬さんのばっくについてるうさぎのきーほるだー。あれってきるきるみるみる三巻の特典だよね」']
