くすくす,ぴくぴく,ずかずか,いらいら,くつくつ,うじうじ,ほいほい,がやがや,ごたごた,そろそろ,ぐだぐだ,うきうき,ばきばき,もやもや
"['\u3000彩華はくすくすと笑っているが、普段の彩華を知る俺もくすくすと笑いそうになった。\n', '\u3000彩華はくすくすと笑っているが、普段の彩華を知る俺もくすくすと笑いそうになった。\n']",['\u3000挙げ句の果てには下品な話題を女子に振り始めて、さすがの彩華もこめかみをぴくぴくとさせた。\n'],['\u3000元坂は聞こえよがしに言うと、先に会計の方へずかずか進んで自分の代金を支払う。\n'],['\u3000辺りがかっぷるだらけで、いらいらしていたからというのは苦しい言い訳だろう。\n'],['\u3000そのことが無性におかしくて、くつくつと笑ってしまった。\n'],['\u3000別れた時に散々落ち込んだ時、一度吹っ切れたらうじうじはしないと決めたじゃないか。\n'],['\u3000俺だからいいけど、男の家にほいほい付いてくるなんて危ないやつだ。\n'],['\u3000がやがやと賑わうしょっぴんぐもーるを重い足取りで歩く。\n'],"['\u3000くりすますの合こんで元坂とごたごたあった後、電話で話して以来すっかり篠原と会う機会が増えてしまった。\n', '\u3000だが、かっぷるの別れ際というのは一番ごたごたが起こりやすい時だ。\n']","['そろそろ今年も終わりですね……\n', '「まあどっちにしても、そろそろ辞めるつもりだったんですけどね。まあ、もうさんたの格好できないのはちょびっと寂しいですけど」\n', '\u3000時間はまだ午後十時。そろそろ世間のかっぷるが元気になる時間だろうか。\n', '\u3000解散してからそろそろ一時間が経とうとしているので、もう家に帰っていてもいいはずだがーー\n', '「ふう、そろそろお風呂に入らないと」\n', '「だな、俺もそろそろ寝るわ」\n', '「よしよし、そうこなくちゃ。そろそろ来る？\u3000合こん」\n']",['\u3000何をしているか知らないが、今ごろ人の家でぐだぐだと漫画を読んでいるに違いない。\n'],"['「やっぱり高い買い物する時って、うきうきするわね」\n', '\u3000そのまま彩華はばいきんぐが開かれるほてるの方向にうきうきしながら歩き始める。\n']",['\u3000背中がばきばきと音が鳴って気持ち良い。\n'],"['\u3000礼奈と出会ってもやもやした気持ちを、散財することで晴らしたかった。それが日頃世話になっている人への贈り物なら、一石二鳥だろう。\n', '\u3000もやもやとした気分になった時は、こうして身体を動かすのが一番だ。\n']"
