ちらこち,もたくさ,ばっくす,ことくら,くだから,さんがっ,たらきり,するかっ,けたばた,かたちか,こうのし,するとこ,からぼた,ばらくす,はっきり,げたばた,さんがら,おーどぶ,さーぶり,めたこと,こちから,うとする,ことのた,おーくす,よろしく,ずかしく,きりこち,げたこと,ころへと,こそさっ,しながら,ことはっ,だらけた,がらぱー,うところ,きろから,いがする,するから,さっそく,ついたか,ころんぶす,ぼくさー,がらもそ,もだから,だったら,からだっ,じめから,めーぷる,ふらわー,どかしく,ことすら,ことだっ,いらしく,わくする,きーぷす,たったか,くしゃわー,まろうと,くしゃくす,うだから,からしゃわ,らんぷり,ころだっ,ぬくもり,ちらのさ,からぶら,からむし,がたくさ,すっかり,こりうる,かすごく,こともた,かっぷる,おいてく,さんから,びかけた,こうから,ことがば,ぶつから,くいくよ,ぐっどば,もそうだ,さんのこ,がってく,たたたっ,もそのこ,かりだっ,すること,ころうと,つけてく,がたかっ,ずかしな,わいぱー,たらしく,ばっかり,がりだっ,らんくす,のささや,からめー,くつもり,さんのた,しなかっ,からころん,ついさっ,さんこん,からずっ,がみつい,びりがみ,しなこと,もりだっ,ぶつかっ,びかかっ,からのめ,ついてく,もたじろ,めちゃくちゃ,さんがた,かったっ,からかっ,かっとっ,ころから,しないが,からさっ,じゃーじと,がらぼー,ことがや,ころくら,からこそ,するくら,かったら,かってか,てかかっ,もこうし,はたくさ,わなかっ,さっぱり,ちかけた,ふさわし,かったか,からぼく,うとしな,するころん,けっこう,すかうと,けたかっ,もそうと,ぐだから,さんだっ,ことがし,うしたら,すーぷか,かってく,いそうだ,げたかっ
1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,8,1,1,5,1,1,1,1,1,13,1,1,1,4,1,1,3,2,1,16,1,1,1,7,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,3,1,2,1,6,2,1,5,1,1,1,1,1,2,1,1,1,1,1,6,1,1,2,1,1,1,2,1,1,1,1,1,1,6,1,1,1,1,3,1,1,2,1,1,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,3,1,3,1,1,1,2,1,3,1,3,13,1,1,1,2,1,1,1,1,5,1,3,1,1,2,1
