いじめた,さんのし,もたくさ,おーくっ,さんとこ,がしてく,らんこと,ぼくから,けたから,ぼくはた,からしと,ぼくがち,じたから,しくめー,わたしと,てくとぼ,わらずら,ぐちゃぐち,ぎゅっとぼ,たかもだ,ぱりぼく,びしょびし,がしたか,ごくはっ,むらする,はっきり,らんくに,からすか,かちんこちん,つらうつら,ぽよする,こうむら,げーむし,しょりだっ,きろぐら,こちから,しばしぼ,うとする,さんとぼ,わくしな,がしゃわー,くっきり,こちずぶ,よろしく,ずかしく,ぼろだっ,がぼうと,しなめた,うきしな,しながら,さんぐら,いらだっ,ちらこそ,とこうし,ちらにや,こうはっ,からさん,うところ,くにもわ,いがする,するから,さんばり,ぼくもそ,からひゅー,うとずっ,ぼくのこ,くらする,わーあっぷ,けたこと,しくにこ,ばたつか,ぼくさー,ばっくに,ぱりがば,ごきぶり,にこちら,だったら,からだっ,からつい,じめから,しなくちゃ,からこん,がちだっ,ふらわー,とぼくた,ことすら,ひらめき,さくがっ,ことだっ,いらしく,からかす,おたくだ,しなとこ,けたぼく,ふかめら,くすぐっ,いじめら,わたしな,くいこと,むずがっ,さんもわ,さんがぼ,ことぐら,へっどろ,さんもこ,くたにや,するぐら,こんちく,ぴーすた,くすこと,こりごり,ころだっ,するしね,さーだっ,ぬくもり,だったた,がしかっ,のこもったら,つかぼく,だったか,いそうと,ぐっしょり,にこうし,すっとぼ,たっぷり,すっかり,おーくに,ふわする,かっぷる,だったっ,おいてく,さんから,びかけた,がっかり,けたとこ,するぼく,ぼくごと,こうから,ゆるすく,がらぼく,たっぷす,するなよ,がらたっ,もそうだ,べりする,わちゃする,からぽっ,さんのこ,さくらん,ぼくのた,からもご,がってく,うとすら,さんがび,のこのし,じくへろ,さんもそ,ぷるぷるん,すっごく,でぶくー,むずあっぷ,じみだっ,すること,ぼくもだ,ことずっ,はたしな,とくぼく,ひりする,ぼくもこ,つけてく,がたかっ,がぼくっ,さんおい,ばっかり,ことから,だぼくた,がっちり,がりくだ,くつもり,もわかり,くいじめ,とぼくに,もそもこ,しなかっ,はらする,つやばく,とっくに,すくらん,からずっ,どぼりゅー,くらから,さんはき,あっぷする,すごかっ,にやけた,くっつけ,ぼくがら,くにとっ,からふる,びかかっ,もわから,ことする,こんだく,ばっくた,もさくさ,ついてく,ひたすら,もじしな,かったっ,からかっ,ごろしな,とこちら,おーくだ,ごしてく,ぼくもや,すくめた,からこそ,かったら,もそうし,もこうし,たらこん,かすなよ,はたくさ,わなかっ,さっぱり,ぼくがさ,ぼくはき,ふさわし,かったか,けっとぼ,からぼく,うとしな,すらかす,くすかり,からげー,ずっとこ,ばっちり,からこう,もそもだ,ぼくだっ,さんがじ,けらとぼ,さんだっ,きーわー,うしたら,くたちか,かってく,いそうだ
1,1,3,3,1,3,1,9,1,2,2,1,1,1,5,1,1,2,1,1,1,1,1,1,1,15,2,1,1,1,2,1,3,1,1,2,1,20,3,1,1,3,1,38,2,2,1,1,1,37,1,1,1,1,1,1,1,3,1,5,2,1,5,1,1,5,1,1,2,1,1,1,3,1,1,1,5,7,1,1,2,1,1,3,2,1,2,1,10,3,1,1,1,2,1,3,1,1,1,1,1,7,2,2,1,1,4,1,2,2,1,2,1,1,2,1,1,1,1,7,1,1,1,1,2,9,1,2,10,1,1,10,1,1,1,5,1,1,1,2,1,1,1,2,1,1,1,8,2,6,1,1,1,1,1,1,2,1,11,1,1,1,23,2,1,1,1,1,1,1,1,1,8,2,1,2,2,1,2,1,1,2,3,7,1,1,4,1,1,1,1,3,1,1,1,3,1,13,2,2,5,1,1,1,1,1,3,1,3,1,1,2,1,1,1,1,2,11,1,2,1,1,3,12,2,1,1,6,17,2,2,2,1,1,1,2,1,1,1,4,1,1,21,1,2,1,2,3
