辛い
"['\u3000やはり辛いのだろうか。\n', '「それは君たちにとって、辛いことになるかもしれない。その代わり、君たちの関係を我々は全力でばっくあっぷする。姫崎詩子の姉として、この光乃城学園の自治のとっぷの矜恃にかけてね。……覚悟はいいかな？」\n', '『病気でしんどいことよりも、帝斗くんに会えないことの方が何万倍も辛い』\n', '\u3000そうだよね。辛いよね。\n', '\u3000学校で、たった１時間だけ、会えないことがこんなにも辛いこととは思わなかった。\n', '「お前は昔からそうだ。辛い時ほど、人を遠ざけようとする」\n', '「辛いですけど、ちょっと楽しいです」\n']"
