ばらくしゃ,なみにこ,らんこと,ぶつぼや,わたしと,くだから,ひそうし,のことっ,くっつい,かっこつ,するとこ,がしたか,はっきり,もためら,てかめら,めたこと,まじだっ,うとする,からもだ,からしな,よろしく,たらすい,ちくたっ,ずかしく,すっきり,しながら,もこちら,ざわつい,ちらこそ,がぶつか,めたかっ,がってか,こそぼー,かっきり,からこち,うところ,するから,だってか,ぐらかさ,うしたっ,くださっ,けたこと,がったじ,ころすら,ばっくに,にこちら,とぼけた,だったら,くらいじ,いがかり,からぼー,ついたた,ことすら,からさら,じろぎし,ことだっ,しゃりだっ,すーつか,まじかっ,いじめら,ずらしく,わたしな,べたとこ,くどいが,うだから,ころだっ,だったか,こんとろ,ふかもり,すっとぼ,たっぷり,すっかり,ぶりから,かっぷる,おいてく,がっかり,けたとこ,もわかっ,うるさく,すらしな,ひそめた,もそうだ,ぶつけた,さんのこ,ことにこ,かりのし,わしてく,すること,きょろきょと,そろしく,しないそ,たらしく,さんごと,らんくす,つらのこ,ごとくだ,べそうだ,こうだっ,しないら,かすこと,もそもこ,しなかっ,ちかばち,たらさら,たったら,とっくに,ついさっ,からずっ,がみつい,かりくだ,しなこと,もりだっ,くっつけ,もわから,ことする,ちらもそ,はっぴー,ついてく,すいから,ひたすら,めちゃくちゃ,かったっ,にこのた,もそうは,とこちら,しばかり,すくめた,さんくす,からこそ,するくら,がらそろ,からする,かったら,かすなよ,わなかっ,みしたら,さっぱり,ちかけた,ふさわし,かったか,げたとこ,どしてく,もろけっ,すかうと,ぶりだっ,ずっとこ,ばっちり,がびくっ,さんだっ,わないが,きーわー,ついごり
1,2,1,1,5,1,1,1,3,1,2,1,7,1,1,1,1,6,1,1,7,1,1,2,1,2,1,2,1,2,1,1,1,3,1,9,3,1,1,1,3,2,1,1,1,1,2,5,1,1,1,1,1,1,1,3,1,1,2,1,1,2,1,2,5,3,8,1,1,1,2,7,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,4,1,1,1,7,1,1,1,1,2,1,1,1,1,7,1,1,1,1,2,4,2,1,1,3,1,1,3,1,1,4,1,1,3,2,1,1,2,1,1,1,4,1,1,1,7,1,8,1,7,1,3,8,1,1,1,1,1,1,6,2,1,1,2,1
