ワクワク,ドキドキ,バラバラ,サラサラ,サクサク,キラキラ,ドロドロ,キョロキョロ,グスグス,ホロホロ,ガシャガシャ,カリカリ,ニヤニヤ,ニコニコ
"['何気ない日常の中にある、ちょっとワクワクする不思議なものが僕は好きだった。\n', '二人で歩く道中は、ワクワクのかけらを共有するかのような、不思議な空気に満ちていた。\n']","['僕はドキドキしながらも、沸き上がる温かな感情に胸がいっぱいになった。\n', '私は道に迷っていた事も忘れて、ドキドキしながらトンネルをくぐった。\n', 'どこまでも優しい笑顔に少しだけドキドキしながら私は頭を下げた。\n', 'それなのにこんな嬉しい偶然があるんだ、とドキドキした。\n', '死ぬほどドキドキしているはずなのに食い意地が勝って思わず顔を上げると、住岡くんとばっちり目が合う。\n']",['花岡さんの来る曜日はバラバラだけど、時間はだいたい決まっている。\n'],"['綺麗な黒髪は、サラサラして柔らかくて子猫を撫でているようだ。\n', '真っ直ぐでサラサラの黒い髪。\n']",['サクサクホロホロ、大粒のちょっといいチョコチップが口に含むととろけていく。\n'],"['大きな黒い瞳は光を浴びて、キラキラと輝くようだった。\n', 'キラキラとした笑顔の眩しさに、僕は息を止める。\n', '花岡さんの流す涙がキラキラと光って下に流れ落ちていく。\n', '僕の話を目をキラキラさせて聞く彼女が好きだから。\n', 'キラキラと美味しそうなケーキを見つめて私は息をついた。\n']",['特に俺の交友関係はなんというか自業自得で奔放だし自由だしたまにドロドロしていたので疲れる事もあった。\n'],['住岡くんを直視できない私はキョロキョロとあちこちに視線をさ迷わせて声を絞り出した。\n'],['下を向いてグスグス泣いていると、住岡くんの気配が近づいてきた。\n'],"['これを一緒に食べるとホロホロととけていくように優しい美味しさが口いっぱいに広がった。\n', 'サクサクホロホロ、大粒のちょっといいチョコチップが口に含むととろけていく。\n']",['僕は今、一心不乱にガシャガシャと生クリームを泡立てている。\n'],['カリカリと彼のペンを走らせる音や、ページをめくる音、たまに彼が落とすため息がやけにはっきりと聞こえる。\n'],['友達と一緒にいれば楽しいけれど、心無い言葉を聞こえよがしに言われたり、ニヤニヤと顔や体をじっと見られたり断ってるのに何度もやってくる人たちと相対するのはひどく疲れる。\n'],['ケーキを食べ終えてニコニコしている私を見ていた彼は、そっと私に近付いて頭に唇を落とした。\n']
