ドキドキ,サラサラ,オドオド,キラキラ,ボサボサ,ザワザワ,ガタガタ,ビクビク,スタスタ,チラチラ,ニコニコ
['…イケメンだ！！！俺が女だったら絶対惚れてた。その証拠にクラスの女子達は顔を伏せて悶え、男子達は呆然としている。なんか「相手は男なのに、なんでこんなにドキドキするんだ…」とか言ってる。おい。俺の幼馴染はそっち側じゃないから。'],['俺の目の前の幼馴染、一ノ瀬春彦はすごくイケメンである。サラサラの黒髪のクールな王子様風イケメン。そしてそんなハルがいきなり教室に入ってきて寝ている俺を起こしたから、クラスの奴らがザワザワしている。'],['久我桜子が恐ろしいほどの笑顔で俺の手を掴み立っていた。周りの生徒も、久我桜子の突然の行動に驚いている。「何、あいつ桜子ちゃんとどういう関係？」「あんな不審者っぽい奴いたか？」なんて言われてるし。俺がオドオドしていると、久我桜子が口を開く。'],"['キラキラビーム！！！', 'キラキラビームとは、俺のとってもプリティーで素晴らしい目線を相手に送る技だ。']",['「それは、同感します。それにボサボサの髪にメガネ、そしてマスク。不快感しか感じません」'],"['俺の目の前の幼馴染、一ノ瀬春彦はすごくイケメンである。サラサラの黒髪のクールな王子様風イケメン。そしてそんなハルがいきなり教室に入ってきて寝ている俺を起こしたから、クラスの奴らがザワザワしている。', '周りの生徒達は、「え、何知り合いなの？」などザワザワしている。', 'ニコニコ笑顔で言っているけど、笑顔がこんなに恐ろしいなんて初めて知った。すると校舎側の方がザワザワし始めた。そしてしばらくすると、1人の男子生徒が見え、']",['ヒィ！思わず隣にいたハルに抱きつくと、キャーと周りにいた女子生徒から声が上がる。ふとハルの顔を見ると、青い顔でガタガタ震えていた。ハルの目線を追うと、そこには今までで一番怖い笑顔のさくら。'],['そしてさくらの笑顔にビクビクしながら準備する。多分メイクとかは後でやると思うけど、自分でやれることをやっとかないとさくらが怖い。'],['…ん？あれ？さっきまで隣にいた幼馴染がいなくなっている。あっ！あいつ俺のこと置いてスタスタ先に歩いてるし。まじかよ。朝からこいつらと登校なんて辛すぎる。おーい。幼馴染よ、戻ってこーい。'],['昼休みの終わるチャイムが鳴り、次の時間の教科担任が教室に入って来たため、騒いでいた生徒達はいつものように席に着き準備を始める。みんな終始気になるのか、俺の方をチラチラ見ていたが。'],['ニコニコ笑顔で言っているけど、笑顔がこんなに恐ろしいなんて初めて知った。すると校舎側の方がザワザワし始めた。そしてしばらくすると、1人の男子生徒が見え、']
