なみにこ,もたくさ,ほっとく,かったた,からのそ,うしてか,しなさー,こうかっ,がしたか,さんきゅー,はっきり,むかつい,うだしな,どきする,とっぷか,うとする,ぴーくだ,うじしな,ごしたか,よろしく,ずかしく,じたかっ,げたこと,こともそ,しながら,ちらこそ,ずらかっ,とこうし,がってか,たらする,うところ,するから,さっそく,だったじ,ぴりおど,みしとっ,つらしく,ゆるとっ,ことはた,ごきぶり,のことー,だったら,しゃっぱし,からつい,どぶつか,ことばっ,たらごく,うとくら,ことだっ,からばち,しなとこ,うとさん,にやしな,さんさっ,がたじた,ぶるから,いじめら,かったじ,はたじた,たらぶく,かったぽ,わいする,こんだっ,きりだっ,げたくら,げーむか,だったか,いらする,くようだ,きりぶつ,にこうし,からほっ,すっかり,すらする,でぶつか,かっぷる,だったっ,おいてく,さんから,けたとこ,こうから,もわかっ,くらすか,ちょろかっ,くいくよ,もそうだ,うしさー,さんのこ,からしば,こともや,ことにこ,すっごく,するのー,すること,さらにこ,がらもこ,つけてく,ことはき,たらしく,ばっかり,ずっとぼ,うだしね,ことから,けたげー,にこのめ,てかさっ,こうぜー,からめー,しないら,うしてく,かすこと,もそもこ,しなかっ,けってか,とっくに,からずっ,ゆるくら,もりだっ,まじのび,なようだ,くだけた,らんくい,はたわい,もわから,からのこ,ついてく,とろべり,ひたすら,しとこう,めちゃくちゃ,かったっ,どきもわ,からぜー,からこそ,するくら,もやする,からする,かったら,かってか,ほいつい,たらどき,もそうし,もこうし,からわく,はたくさ,わなかっ,かったか,うとしな,ごそうね,どしてく,からくら,ぶりだっ,ずっとこ,からこう,ことしな,けたかっ,うしたら,きりのめ,いそうだ
1,1,2,1,1,1,1,1,2,1,3,1,1,1,6,14,2,1,2,92,1,1,2,1,3,3,2,1,1,1,4,13,1,1,1,1,1,1,1,1,1,8,1,1,1,2,1,1,4,1,1,1,2,1,1,1,1,1,1,19,1,1,1,1,1,1,8,1,1,1,1,1,3,2,1,14,1,1,2,2,2,2,2,1,2,1,2,5,1,1,1,1,2,17,3,1,1,1,4,6,1,1,6,1,1,1,1,1,2,1,2,1,3,1,4,5,1,10,1,1,1,4,1,1,3,2,2,2,2,1,2,1,1,3,2,1,1,15,2,1,1,1,2,1,1,6,29,4,1,1,1,1,1,2,3,1,6,1,2
