ガサゴソ,コントロ,コンクー,カップル,プリクラ,ケットボ,トッパー,ランボー,ゲームシ
"['\u3000ガサゴソ、ガサゴソという音がさっきから聞こえてくる。\n', '\u3000ガサゴソ、ガサゴソという音がさっきから聞こえてくる。\n']","['\u3000俺はさっそくそのディスクをゲーム機に入れて朱音にコントローラーを渡した。\n', '\u3000幸い俺の家にはコントローラーは二つあるので対戦でも大丈夫だ。\n']",['「それ嫌味？私一回も、優にコンクールで勝ったことないんだけど」\n'],"['\u3000この総合運動公園のテニスコートは申請を出せば誰でも使える。そのため、休日はカップルだったり家族だったりで賑わっており、その格好もどこかラフなものだ。\n', '\u3000そんな俺公認のカップルもどきのところへ向かっていく。\n', '\u3000カップルとかよく会話が尽きないよなぁ……それとも、そういった時間ですら良いと感じているのだろうか？俺には一生わからん感覚だろうなぁ……\n', '\u3000そして、ここにいるのは女だけで、男はいない。たぶん、カップルとかならありえるのだろうが、ぱっと見た感じではいなかった。今この空間に男は俺だけで、後は女だ。\n', '\u3000周りにどんな風に見られてるんだ？姉弟かな？それとも……カップル？\n', '\u3000はぁ……あきらめよう。この台はどうしても俺たちをくっつけたいらしい。もしかして、これってカップル向けの台だったのかもな。はぁ……考えなしに選んばなければよかったなぁ……まぁ、もうなるようになるだろう。\n']","['\u3000ここのゲームセンターには、あらゆるゲームがそろっている。リズムゲーム、シューティング、カードゲーム、格ゲー、メダルにプリクラといたものがある。もちろんエアホッケーやUFOキャッチャーなどもある。\n', '\u3000それはプリクラだった。ごめんね雪村さん。またエアホッケーかなとか思って。\n', '\u3000たしかに、プリクラの台ってたくさんあるよなぁ。たぶん、台によって機能が違うんだろうが、知識がない俺にはどれがいいかなんて全くわからない。\n', '\u3000そう思いながら俺は目の前のプリクラの台にとりあえずお金を入れた。\n', '\u3000はぁ……ようやく次がラストか……意外とプリクラって精神を使うものだな。いや、雪村さんとだからか……\n', '\u3000最後はもっとくっついて撮ろう、とプリクラの台がアナウンスしてきた。\n', '\u3000そして、最後の写真ってところで時間切れとなり、撮った写真がプリクラの台から出てきた。\n', '\u3000その後に、改めてプリクラを見てみると、うまい具合に加工してあった。だが、最後のやつだけは無加工で、二人して顔は真っ赤で、ぎこちなくピースをしているものだ。\n']",['\u3000球技については男女混合テニス、男女ソフトボール、男女バスケットボールの三つがありこの中から体育祭で出場する種目をやる事になる。\n'],['\u3000悠馬たちは俺に期待をしていないというかする必要が無いからストッパーが働かない。朱音の場合は逆に働くというか、学校でやると期待される可能性があるからか必然的にそうなるのだろう。ただ、朱音と二人でやってもそうなる可能性はある。これは体育祭が終わるまで続くだろう。\n'],['\u3000俺が打った球は明らかにホームランボールだ。\n'],"['\u3000店の近くにあるエスカレーターに乗り三階に上がると、ゲームショップはすぐそこにあった。さっきの店とは違い、おしゃれな感じは全くしない。\n', '\u3000そんな思いが、俺の脳内を駆け巡ていた。そのせいなのか、俺は雪村さんをいったんゲームショップから少し離れたところに連れてきた。\n', '\u3000ここのゲームショップは割とすごい。現代のテレビゲーム機から携帯ゲーム機、ゲームソフトはもちろんのこと、何十年前のゲームも中古として売っている。さらに、海外でしか販売されていないゲームまでわざわざ輸入して売っているそうだ。ここに来れば手に入らないものはないと、ちまたでは言われている。俺も学園に入ってからはよくお世話になっているところだ。\n', '「初めてのゲームショップはどうだった？」\n', '\u3000そんなこと言われても、今思いつくのなんて俺がよく行く近くのゲームショップや古本屋くらいだ。だが今そこに行くのはダメだということくらいデート経験皆無の俺でもさすがにわかっている。\n', '「……ゲームショップ」\n', '\u3000雪村さんから許可も出たので、俺たちはゲームショップに行くことになった。\n', '\u3000エスカレーターでもう一度三階に行き、さっき行ったゲームショップよりも先に進んだあたりから、騒々しいBGMやらゲームの音やらがだんだんと聞こえてきた。そして、さらに進んでいくと目的地のゲームセンターが見えてくる。\n']"
