がったか,ちらこち,ちらのこ,ざわめき,ちらとこ,こうのこ,やわかっ,ばっくど,ばっくす,ことくら,がらどや,かったた,じたから,てらけっ,くだから,うしてか,からちら,わらずぼ,ふらぐっ,くっつい,がたこと,するとこ,ころにこ,うともそ,ばらくす,はっきり,しおばさ,こうこつ,きろうと,からもこ,てかけち,すいかっ,らんから,もそもさ,ついてか,さくつい,どきする,わしてか,のーさん,ちらから,さんがち,からぶー,うとする,からしな,よろしく,ずかしく,ぼろだっ,さらのこ,するすた,てけぼり,ころへと,べりばり,しながら,みしてく,さんぐら,うざかっ,ぶること,ちらこそ,ことごと,からがっ,からわい,げーむず,がぶつか,もそこそ,くらじゃー,からこち,うところ,いがする,するから,からけっ,さっそく,だってか,ずたぼろ,さんこそ,つけばり,けたこと,じたいが,つらけっ,しくしと,ひーかっ,がらもそ,からよろ,ごきぶり,しくかっ,にこちら,さんもた,うようだ,だったら,つけたか,かたぶる,からすっ,うとつい,からこん,ひーめー,くらいじ,とってか,はらけっ,ことすら,がみこん,さんくら,ほっこり,からさら,ゆるふわ,ことだっ,いらしく,うとほい,するがさ,くすぷりん,ころさっ,まじかっ,めーじと,からさー,からがし,すらいじ,かったじ,がじとっ,がしとぼ,ごわいじ,まろうと,さんがぼ,へとぼー,ことぐら,がささく,するのさ,さんもこ,じゃーさん,ごろから,やわから,がらもじ,さんのそ,うだから,くいぼさ,うらけっ,らんぷり,ころだっ,だったた,がしかっ,しくさっ,たらぼー,さんがく,くっきー,からたぶ,からあっぷ,だったか,こんとろ,くようだ,うとぷら,がらこち,からむし,ぴくつい,すっとぼ,たっぷり,がたくさ,はきつい,すーぱー,かすごく,ねとする,うしばし,しなさん,かっぷる,うしばら,だったっ,おいてく,さんから,さーぶす,びかけた,がっかり,けたとこ,ことぼと,こうから,もわかっ,すいとこ,ぱーすい,ごそうと,するなよ,むくじゃら,べりぐり,ひらから,たらけっ,もやめた,もそうだ,ぶつけた,どしてか,さんのこ,からしば,めたとこ,たらおい,けっとっ,からのし,がってく,こうする,がりにこ,わしてく,かりとこ,すっごく,すること,しこしと,がらもこ,がりばっ,つけてく,ずかしな,わいぱー,たらしく,ぶらうざ,するとっ,らんくす,ことから,すくへっ,がらばっ,すっぽり,くつもり,じたこと,うしてく,もそもや,さんのた,もそもこ,しなかっ,けたおー,だくこと,たったら,かりにこ,さんにちゃ,とっくに,ついさっ,さんこん,のしばし,からずっ,しとする,がりたか,さんはき,きりさー,かっとぼ,ぷるかつ,がみつい,こんぐら,だらしな,すごかっ,ちらへと,するにこ,もりだっ,こうこと,にやけた,なようだ,からふる,ずかしげ,もわから,ずること,ちらつか,からのこ,ついてく,すいから,ひたすら,けたぼー,もじしな,のーぷら,くどちら,ぐらふが,さんがた,かったっ,からかっ,かすぐさ,ころから,さーぶい,しないが,もそうは,とこちら,けたいが,からさっ,こうさん,じゃーじと,しばかり,たらしば,しとこち,しばしと,きーだっ,のめとろ,からこそ,するくら,ゆるとこ,つかわし,もやする,かったら,のためら,さってく,おいてか,こそめー,わなかっ,さっぱり,きーぼー,さんいら,かったか,けっとぼ,ぎたこと,うとしな,からひょこ,ぐっとく,がっつい,とろのー,ずっとこ,ばっちり,からこう,ことしな,もそそく,さんかっ,くださー,たっかっ,しとけっ,さんだっ,きーわー,うしたら,ひーぜり,かってく,いらつい,いそうだ
2,1,3,2,1,1,1,1,2,23,1,1,1,1,3,3,1,1,1,1,1,6,1,1,1,5,1,1,1,1,1,1,3,1,2,1,1,1,1,2,1,1,19,1,22,3,1,1,1,2,1,1,62,1,1,2,1,5,1,1,1,1,1,3,1,1,16,1,5,2,3,2,1,1,1,1,1,1,1,1,2,2,3,1,5,1,1,10,2,1,1,1,1,3,2,1,2,5,1,2,1,1,1,9,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,7,2,1,1,1,1,2,2,1,2,11,1,1,1,2,1,1,1,1,1,1,5,3,1,1,1,1,1,2,2,43,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,5,1,1,15,2,1,1,1,1,3,1,1,1,1,2,56,1,1,1,2,1,11,3,1,1,1,4,1,1,1,2,1,1,2,2,2,11,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,5,1,2,1,1,2,1,3,3,2,1,2,1,1,2,1,1,1,1,1,2,2,7,1,7,1,2,1,4,1,1,1,3,14,1,1,3,1,1,14,2,1,1,1,6,1,1,1,1,4,9,3,1,10,1,1,3,1,1,1,2,1,6,3,2,2,1,1,1,1,4,1,5,1,9,1,3
