ワクワク,ドキドキ,ポカポカ,キラキラ,バクバク,キョロキョロ,コクコク,トゲトゲ,ビショビショ,イライラ,ガラガラ,スタスタ,ギリギリ,ピリピリ,ニコニコ,クスクス
"['「何か宝探しみたいでワクワクしますね？」\n', '来た来たよ、ワクワク…、足跡が近づいて来ている。\n']","['「ストーカーみたいですよね？\u3000福岡から埼玉まで追いかけて来て……。でもあなたのテニスを見て、いつもドキドキしていました。あなたと話して、もっとドキドキして…、あなたの手を握って更にたくさんドキドキした……」\n', '「ストーカーみたいですよね？\u3000福岡から埼玉まで追いかけて来て……。でもあなたのテニスを見て、いつもドキドキしていました。あなたと話して、もっとドキドキして…、あなたの手を握って更にたくさんドキドキした……」\n', '「ストーカーみたいですよね？\u3000福岡から埼玉まで追いかけて来て……。でもあなたのテニスを見て、いつもドキドキしていました。あなたと話して、もっとドキドキして…、あなたの手を握って更にたくさんドキドキした……」\n', '何だよドキドキが止まらないよ…。\n']",['それにしても今日は本当にいい天気だな。寒さもほとんど感じないし、ポカポカして気持ちいい。\n'],"['梨花は俺へステーキを半分よこし、それでも少し残していたが、藍那はずっとキラキラと瞳を輝かせ、ペロリと食べたのだった。さすがの食欲だよ。\n', '藍那の大きな瞳はキラキラと輝き、なんとも言えぬ笑みが漏れた。\n']",['自分の心臓がバクバクと早鐘を打つのが分かる。\n'],['梨花はキョロキョロと辺りを見ながら、立ったまま落ち着かなそうだ。\n'],"['藍那はコクコクと頷いた。\n', '梨花は小瓶を口元へ持っていき、コクコクと飲み干した。\n', 'コクコクコク。\n']",['栗はたくさん有り過ぎて、そのままアイテムBOXにしまった。もちろんトゲトゲからは出してからだけど。\n'],['「藍那お前…、ちゃんと｜頭拭《ふ》いたのか？\u3000ビショビショに濡れてるだろ？」\n'],"['クソッ……、イライラすんな〜……。\n', '何でこんなにイライラするんだ〜。つい梨花の指を強く握っていたようだ……。\n']","['ガラガラガラ……。入ってきたのは同じ高2の落ちこぼれ3人組。高1の頃から一月経つ毎に髪が茶髪化していってたな。\n', 'ガラガラ……。\n']",['とつぶやいたのか藍那は口を｜尖《とが》らせて、スタスタと先へ歩き出した。\n'],"['それに、あまり一般選手の使用しないバックのスライスは、ネット上をギリギリに通過し、更にバウンドした途端沈むので、全国レベルの選手でない限り、返球することもできません。\n', 'まあ俺の方と言えば勉強はそれなり…、学年400人中ギリギリ2桁をキープしている程度だからな…。\n']",['官能的な声と言うべきか、男の本能がピリピリと刺激される。その微笑みの妖艶さ……。\n'],['ニコニコと笑みを浮かべながら、梨花は幸せそうに身をよじる。\n'],['俺達のやり取りを見ていた梨花がクスクスと笑う。\n']
