ぶかぶか,ふらふら,とぼとぼ,ちまちま,ぷかぷか,ぱちぱち,おずおず,わなわな,ぼろぼろ,くたくた,ひそひそ,ぽつぽつ,すぱすぱ,がんがん,ぐでんぐでん,にやにや,だぶだぶ
['\u3000親父は愕然と、ずり落ちるでかいとらんくすを押さえながら叫ぶ。親父っていうか少女の格好は親父のままで、さいずの合わないとらんくすとぶかぶかのらんにんぐしゃつを着ていて、肌の露出がやたら多い。'],['\u3000すると、親父は急速にろれつが回らなくなり、顔を赤らめてふらふらと頭を揺らし始めた。'],['\u3000とにかくここに居ても治せるわけでも無いらしいので、俺と親父は診断書を持ってとぼとぼと病院を後にした。'],['\u3000居間でびーるをちまちま飲んでた親父（女子中学生）は、とらんくす一枚で首にたおるを掛けてる裸姿だった。'],['\u3000ぷかぷかと煙草の煙を吐き出し、機嫌が悪そうにしている。ひそひそと店員らがこちらを見て囁いていた。'],['\u3000彼女は目をぱちぱちと開閉させ、自分の頬をつまみ、それから自分の体を見下ろして叫んだ。'],['\u3000おずおずとじょっきびーるが運ばれて、親父は喉を鳴らしてそれを一気に飲み干した。'],['\u3000親父が少女の顔でわなわなと震えながら、感情が高ぶって涙をこぼした。子供の姿になって親父は涙もろくなった。'],"['\u3000当然だけどだぶだぶなので親父が手足の袖を折り曲げまくると、どうにかおーばーおーるを着たって感じに見えなくもない。ついでにかなり萎びれたぼろぼろのべるとを腰に巻いて服全体を締め付けて、なんとか用意を完了した。', '\u3000ぼろぼろ泣く親父とちゃぶ台を囲んで、俺はきっとその望みも叶えてやりたいとそう思った。']",['\u3000くたくたになって帰ってくる少女姿の親父を見てそれに気づいた。いや、こんな姿じゃなくても、ずっと当然のように大変な思いをして、仕事で泥にまみれながら一日中働き続け、俺を養ってくれていたんだ。\u3000'],['\u3000ぷかぷかと煙草の煙を吐き出し、機嫌が悪そうにしている。ひそひそと店員らがこちらを見て囁いていた。'],['\u3000その後二人で座り込んで、ぽつぽつと親父は話を始めた。'],"['\u3000朝の出勤通学の時間帯、灰皿の置かれているばす停ですぱすぱと煙草を吸いまくる中学生ぐらいの女の子。', '\u3000家に帰るとぱんつ一枚でびーる飲んで煙草すぱすぱやってる女子中学生が居ます。']",['\u3000親父から軽くてひ弱な拳骨を食らった頭ががんがんと痛くなって抱え込んでしまった。'],['\u3000家に帰ると親父がまたしても半裸でびーるを飲んでいた。既にぐでんぐでんだ。'],"['\u3000俺はため息をついて、にやにやと厭らしい笑みを浮かべている数馬に病名を告げた。', '「にやにやしながら言われてもな……」']",['\u3000当然だけどだぶだぶなので親父が手足の袖を折り曲げまくると、どうにかおーばーおーるを着たって感じに見えなくもない。ついでにかなり萎びれたぼろぼろのべるとを腰に巻いて服全体を締め付けて、なんとか用意を完了した。']
