ジリキュー,コントロ,スッパスパ,ワンピー,ペッパー,シッピー,ジンバチ,ボンクラ,ポイズン
['\u3000店を出たあとは家まで送り、玄関先でミントシロップとオレンジリキュールの土産を手渡す。\n'],"['\u3000レオへの復讐はこいつが完全にコントロールできると確信できるまでは教えない方が良さそうだ。\n', '\u3000復讐心に付け入ればこいつのコントロールにも一役買える。\n']","['「ところが炎の剣なら、一刀両断スッパスパ！」\n', 'ビレソンの部下をスッパスパ\n']","['\u3000顔を上げてこちらに気づくと、スカートをつまんで小走りに駆け寄ってきた。いつもの普段着ではなく、貴族が着るような長いワンピースを身につけている。\n', '\u3000宿屋を出てすぐ、隣接する組合所前の広場に集合していた交易組が駆け寄ってきて、揃って礼をした。顔を上げたミスドナは、着ている薄緑のワンピースの胸元に手をあててほほえむ。\n']","['\u3000ピンクペッパーやティーツリーオイルは仕入れ値が安くそこまで大きなメリットでもない。だが生粋の商人なら交易を任せるのも不安はないか。\n', '「メルバランからロームに持っていくのはピンクペッパーです」\n', '\u3000ピンクペッパーはメルバラン大陸では一般的な香辛料だ。\n', '「ガジス産のペッパーのような刺激的な辛さはありません。ただし防腐効果はあるんで料理次第で使い分けができます。調べてきたロームの香辛料事情なんですが――」\n', '「ピンクペッパーの木をロームに植樹するやつが増えたら売れなくなるのではないか」\n', '「はい、ピンクペッパーと巻きタバコの仕入先と卸先、商売の注意点はもう紙にまとめています」\n', '「慣れれば移動は一日で済む。スリープ対策が流出すれば、真似をする者が出てピンクペッパーの値も下がってくるのではないか」\n']",['\u3000住んでいたのは東大陸のミシッピーという河沿いの町だが、俺が九歳の頃にモンスターの活動が激しくなった。\n'],"['\u3000暗くなるまでサツジンバチの狩りを続け、大量の蜂蜜と蜂蜜酒を得てロームへの帰路についた。\n', '「サツジンバチだけだぜ。たいして儲からねえわりに、毒と数がやべえから近寄んなって言われてる」\n', '「奧に見える盆地周囲の洞窟はすべてサツジンバチが巣にしている」\n']",['\u3000前衛にはリーダー気質が多く、ボンクラなリーダーに振り回される後衛の苦労話は絶えない。\n'],['「ポイズンジェリーの死骸の一部だ。二、三日ほど軽い体調不良になるぐらいだな」\n']
