でかめら,ぴんぐさ,ひたすら,ぷりする,まるごと,ぱりかん,からたっ,からそわ,はーどぼ,ごしにこ,しくしな,おいたら,めらのし,うとする,うまぬけ,かりぴん,くんのお,すらぴん,めたぐら,てくるん,たっぷり,ぱしゃぱし,にたくさ,とんどしゃ,わなかっ,めたから,はっきり,くんから,うだから,まごすー,こっちか,こんがつ
['\u3000その去り際までかめらのふらっしゅが光っていた。\n'],['\u3000かんなちゃんは言われるままに透明な袋にらっぴんぐされた折り紙をぎこちなく出そうとしている。\n'],['\u3000帰り道で夏目さんがひたすら感心していた。\n'],['「じゃあ知らんぷりするしかないの？\n'],['「唯一、相手の人生をまるごと引き受ける覚悟のある人だけは口出しＯＫなのよ。\n'],['「嘘だ。やっぱりかんなの事嫌いになったんだ。う……うう……」\n'],['\u3000りょうくんはかばんの中からたっぱを取り出した。\n'],['\u3000お母さんは水曜日は朝からそわそわと「今日の晩御飯は何がいいと思う？」と５回は聞く。\n'],"['\u3000かずくんは、最近はーどぼいるどにはまっている。\n', '「はーどぼいるどって何？」\n', '\u3000はーどぼいるどな男のやる事じゃないという顔で、かずくんが僕に撤回を求めていた。\n', '\u3000別にＥ地点に集まる必要はなかったが、はーどぼいるどには必要な手順らしい。\n', '\u3000はーどぼいるどを目指すかずくんには、これも絶対言えない。\n', '\u3000はーどぼいるどのかずくんには何と言われるか分からない。\n']",['\u3000お母さんがかうんたーごしにこちらを覗き込む。\n'],['\u3000でも僕には、人に優しくしなければならない理由があった。\n'],['\u3000お母さんは、りょうくんが来るから久しぶりにじゅーすとお菓子を買っておいたらしい。\n'],['\u3000ぱしゃぱしゃとかめらのしゃったー音がむこうで聞こえている。\n'],['\u3000いつもならもう一品作ろうとするけれど、今日はかずくん達が来ていて時間がなかった。\n'],['\u3000僕はたった一言で、また好かれたいと願うまぬけな男になってしまった。\n'],['\u3000それはすっかりぴんくに色付いた僕の体操服とすもっくとお父さんのＹしゃつだった。\n'],"['\u3000二人とも同じまんしょんに住んでいるが、かずくんのお母さんは仕事をしていて居残り組のため、帰りのばすは同じじゃない。\n', '「あはは、ゆひくんのお母さんすごいね」\n', '\u3000りょうくんのお弁当は、以前の僕と似たような具材が入っていた。\n', '\u3000りょうくんのお母さんは自然食品に｜凝《こ》っていて、雑誌にも載った事があるぐらい熱心に研究しているらしい。\n', '\u3000でもりょうくんのお母さんの作るものは薄味でも美味しかった。\n', '\u3000かずくんのお母さんは今日は仕事が遅くなるので、居残り保育でも間に合わず、僕の家で預かる事になった。だから今日は一緒に遊べるのだ。\n', '\u3000僕のお母さんとりょうくんのお母さんは最近うまくいってないらしい。\n', '\u3000それはりょうくんのお母さんには裏切りのように感じる事らしい。\n', '\u3000かずくんは、りょうくんが僕よりずっと真面目で、りょうくんのお母さんが僕のお母さんよりずっと勘が良くて、嘘を見つけるのが得意だと知らなかった。\n', '「もしもりょうくんのお母さんがりょうくんを苦しめようと思ってする事なら、忠告するべきなのかもしれない。でも、そうじゃないでしょ？\n', '「由人とお母さんは、こちらが正解だと思っていても、りょうくんとりょうくんのお母さんは間違ってると思ってるかもしれないわ。そしてどちらが正しくてどちらが間違ってるなんて誰にも分からない。\n']",['\u3000僕の体操服は、その後漂白してうっすらぴんくぐらいにはなったが、ついでに胸元についた幼稚園のろごまーくまで漂白されて白抜き文字になってしまった……。\n'],['\u3000おーだーで染めたぐらい見事にむらなく染まっている。\n'],['「あの夏目って男は、金に困った人間を見るとすぐに私に貸してやってくれないかって言ってくるんだけどさ、いつも断ってたんだよ。もう面倒に巻き込まれるのはごめんだってね」\n'],['\u3000お母さんは自信たっぷりの顔で微笑んだ。\n'],"['\u3000かんなちゃんが僕から受け取る瞬間、ぱしゃぱしゃとかめらのふらっしゅが光った。\n', '\u3000ぱしゃぱしゃとかめらのしゃったー音がむこうで聞こえている。\n']",['番外編にも関わらず、予想外にたくさんの方がお読み下さり、とても嬉しいです。本当にありがとうございました。\n'],['\u3000ほとんどしゃべった事もないのに行く意味が分からない。\n'],"['「ひどい、ゆひくん！！\u3000そんな冷たい人だとは思わなかったわ！！」\n', '\u3000僕は全然いいと思わなかったが、お母さんがこれがいいと言うので決めた。\n', '「このすかーとったら丸洗い出来そうだからいいと思ったのに、こんなに色落ちするなんて思わなかったわ。どうしよう……」\n']",['\u3000たぶんそれはお母さんが自然食品にこだわるのをやめたから……。\n'],['\u3000はっきり意地悪と言われてかずくんは、すっかり機嫌を損ねた。\n'],['「きゃあああ！\u3000ゆひくんからのぷれぜんとよ！\n'],['「このすかーとったら丸洗い出来そうだからいいと思ったのに、こんなに色落ちするなんて思わなかったわ。どうしよう……」\n'],['\u3000今日は肉じゃがと明太子さらだとたまごすーぷだ。\n'],['\u3000こっちからお母さんを捨ててやると思っていた。\n'],['\u3000見上げると、この小さな漬物部屋専用のえあこんがついていた。\n']
