フラフラ,スラスラ,ポリポリ,グチャグチャ,ボチボチ,コンコン,バラバラ,ブルブル,グングン,ヘラヘラ,トントン,バンバン,オロオロ,クルクル,メキメキ,ギリギリ,キラキラ,キョロキョロ,ドンドン,ニヤニヤ,ダラダラ,ポンポン
"['隅田が「もう、いいですから」と告げると、青年はようやくフラフラっと立ち上がり、力ない様子で病院を後にした。\n', 'グラウンドにフラフラと栃谷が入ってきた。\n', 'だが、打球はフラフラとライト方向に上がっている。\n']",['それまでスラスラと答えていた森国だったが、ここで初めて考え込んだ。\n'],['坂之上は苦笑いしながら頬をポリポリと掻く。\n'],['隅田の顔面は涙と泥でグチャグチャになっていた。\n'],['「まあ、ボチボチですよ。ただ、昨日ちょっと事態が急変しまして。それをご報告したかったのと、一つ森国さんにお願いがありまして連絡させてもらいました」\n'],"['コンコン。\n', 'コンコン。\n']","['「はい、その通りです。ただ、二回だけでは見間違えた可能性もあります。ですが他の部分に関しても球種はバラバラでした。最後の九回裏については球種はシュート、打者は三振しています。そして重要なのは鮫島君がサインを出していたのは一定の間隔だったということです」\n', '球種でなければボールのコースだけ教えるということとも考えられるが、「これまたコースもバラバラなんですよね」と相沢は答える。\n']","['五十嵐はそれに関しては否定し、首を横にブルブルと振っていた。\n', 'その言葉で鮫島の気持ちにはさらに火が点いてしまったらしく、ブルブルと震えながら怒りを露わにした。\n']",['とは言っても普通の野手なら到底追いつかないだろう距離を、石川はグングンと詰めて行く。センター方向から見ているにもかかわらず、まるで落下点が分かっているかのように。\n'],['相沢は、今度はヘラヘラと笑いながら見下す様に忠告をした。\n'],"['トントン、と医務室のドアがノックされる。隅田が返事をする前に、そのドアがカチャッと開く。\n', '坂之上が「おい、相沢。こう言うのも何だが、なるべく絡まない方が…」と警告するが、相沢はこちらに気づいてもらおうと、直接、藤堂の左肩をトントンと叩いた。\n', '「私が疑問を抱いたのは先日のロッカールームでの出来事があったからです。私も投手ですから、利き腕というものにはやはり敏感で、特にプロの投手ともなれば、輪をかけてナーバスになります。利き腕の方ではバッグを担がないし、不用意に触られたら、無意識に振り払うでしょう。だから、私はわざわざ藤堂君の利き腕ではない方の、左肩をトントンと叩いたんです。でも、彼は恐ろしいほどの勢いで振り払いました」\n', '伊達はバットでホームベースの角をトントンと二カ所叩き、くるんとバットを回して構える。\n']",['「よくやった！」「お前、やっぱり速えな！」そんな事を言われながら、石川はヘルメットごしにバンバン頭を叩かれていた。\n'],['栃谷は鮫島の怒号にオロオロとして、鮫島の元に駆け寄ろうとした。\n'],"['森国はバットを持った両手を目の高さまで上げ、大きく深呼吸する。そして打席に入ってからバットを三回、クルクルと回し、構える。\n', '相沢は右腕をクルクルと回転させて、肩の調子を確かめた後、織田、徳川と同じように、アンダースローの投球に入る。\n']",['「野球で活躍できるようになれば父さんも喜んでくれるかもしれない」。元々、努力家だったウィルはハイスクールから野球を始めたにもかかわらず、長身でガッチリとした体格だった事も手伝ってメキメキと頭角を現していった。\n'],"['「バカだなあ、フリーなんて本当に生活ギリギリだぞ？俺は斜陽産業でもそっちの会社に戻りたいよ」\n', 'セットポジションから外角ギリギリのストレートが投げられた。鮫島はそのボールをスイングしたが、バットは空を切った。\n', 'しなやかで長い腕が、ギリギリまでボールを保持しながら、最後に強烈なスピンを掛けて、そのボールを放つ。\n', '石川へと投じた初球。大八木は狙った通り、内角ギリギリへのストレートを放った。\n', ' だからこそ、森国は悩んだ。最早、背に腹はかえられぬというギリギリまでタイミングを待っていたのだ。\n', 'ストライクゾーンギリギリのボールに、伊達はボールだと見逃したものの、審判はストライクと宣告した。\n', 'ただ、ここまでの２球は、その伊達ですらボールと見間違えてしまうほどの、ギリギリのコース。\n', '「バットに当てさせなければ良い」と大八木は内角低めギリギリの直球を投げ込む。石川はバットを短く持ち、コンパクトなスイングでボールをミートしようとしたが、あえなく空を切った。\n', '「まあ、そんな感じですね。一人で苦しむってのは予想以上に辛いもので、素直に誰かに頼れば良いのに、何故か身体が言う事を聞かないんですよね。迷宮の中にいるような感覚ですし、普通は途中で折れちゃうものですけど、私はギリギリのところで立ち直れたんで」\n', '相沢はノーワインドアップから両腕と、それに伴って左脚を高く上げた後、今度は身体を小さく折りたたんで、地面ギリギリの所からボールを離す。ボールは相沢の指から綺麗な回転を描いてキャッチャーミットへと吸い込まれた。球速は恐らく１３０キロ前後だが、ボールの回転と浮き上がるような軌道によって、体感速度はもっと速いだろうと思われた。\n']",['森国が放った打球はサヨナラホームランとなって、栃谷の目の前に飛び込んできた。湧き上がる大歓声の中、栃谷は懸命にそのボールを追いかけた。何とか掴み取ったそのボールは、栃谷にとってキラキラと輝きを放っていた。\n'],['球場の入り口をキョロキョロと探している外国人。\n'],['ドンドンドン！\n'],['奈良原は何も答えずやはりニヤニヤするだけだった。\n'],"['汗をダラダラと流している栃谷は一旦、足を止めようとしたが、身体をぶるっと震わせ、慌ててまたペースを上げた。\n', '汗をダラダラ流しながら栃谷がスポーツドリンクを相沢に手渡す。\n']",['相沢はそう言って、マウンドのロジンバッグをポンポンと手のひらで二回、転がしていた。\n']
