ブーメラ,コントロ,キャッチン,ワンツー,シーズン,ピードス,グラウン,デンプン,ハーフラ,スカウト,クスピン
['\u3000伊織は川上に言った言葉が、ブーメランのように自分に突き刺さっていることに気付き、大きく一息ついた。\n'],"['\u3000一つは相手のエース――赤城の高さという強みを消すために、オフサイドラインをコントロールし、ゴール前から遠ざけること。\n', '\u3000なんとかボールをコントロールし、前を見ると美野島のＧＫが飛び出している。角度も厳しい。\n', '\u3000弟のあまりに卓越したボールコントロールに目を奪われたためである。その足さばきは少なくとも４月からやっと小学校に通い始める少年のものとしては明らかに異質なものであった。\n', '\u3000身体は大きいものの、ボールコントロールの上達が遅く、俊敏性にも欠けた純は同じ学年の中でもなかなか試合に出ることができなかった。自分より小さなチームメイト達に簡単に抜かれる日々は、純にとって辛いものであった。\n', '\u3000俊敏性を高めるためにフットワークの練習を毎日行い、欠かしたことはない。今でも自信はないが、ボールコントロールも人並みになった。\n', '\u3000その後は１５分の個人トレーニングに移る。圭司は公園の遊具をＤＦに見立ててドリブルの練習を行い、竜司は左足だけを使ったリフティングに没頭する。ボールを高く蹴り上げては移動して受け、また上げる。コントロールしづらいボールを逆足で簡単に支配下に置くその様は、世代トップレベルのテクニックなどという表現を超えたものであった。\n']",['\u3000ゴールの前には鋭く相手を睨みつける秀吉の姿があった。秀吉の眼光に怯んだのか、相手の勢いのないシュートをがっちりキャッチングする秀吉。\n'],['\u3000ワンツーで返ってきたボールをそのままハーフラインまで運び、僅かにその進路を左サイドへ向ける。先制点を奪った時と同じ展開。\n'],['\u3000勝利すれば初の年間順位６位からのＮ１昇格。Ｎ１復帰を目指し、シーズン最後の試合に全力を注ぐ福岡であったが、Ｎ１クラブ規模の予算を持つ千葉の戦力に防戦一方となっていた。\n'],['\u3000そして、左ウイングを務めるのが『スピードスター』川上修人。スピードに乗ったドリブルや裏への飛び出しが武器の鷹取のゴールゲッター。\n'],"['\u3000土のグラウンドにサッカーコートが２面。ここで全日本少年サッカー大会福岡支部予選準決勝が午前に行われ、勝者は午後の決勝を戦うことになっている。小学年代の大会は学業や施設数の関係もあり、１日に数試合が組まれるのは一般的である。\n', '\u3000ポジションについた竜司は目を瞑り、大きく息を吸いながら両肩と拳に全力を入れる。吐くと同時に脱力すると、全身が程よく脱力し、緊張が空気に溶けていく。足から伝わるグラウンドの反発、頬を撫でる僅かな風の流れを感じながら目を開いた。\n', '\u3000水曜日の夕方。鷹取小学校の校庭では鷹取キッカーズの面々が練習に勤しんでいた。２面に分けたグラウンドは片方が５・６年、もう片方が４年以下に分けられている。\n']",['\u3000バナナはカリウムが豊富に含まれており、筋肉のけいれんの原因となるカリウム不足を防止できる。また、デンプンが多くてグリコーゲンの蓄積にも有効であり、消化もよいという。\n'],['\u3000ワンツーで返ってきたボールをそのままハーフラインまで運び、僅かにその進路を左サイドへ向ける。先制点を奪った時と同じ展開。\n'],['\u3000運営方法は地域によって異なるが、選手の選抜は選考会や監督推薦、大会観戦によるスカウト等である。\n'],"['\u3000左足から右サイドにバックスピンをかけたロングフィードが通る。そこには鷹取1の快足ＦＷ田中淳が走りこんでいた。\n', '\u3000しかし、竜司のボールにはバックスピンがかかっており、着地後に減速していた。淳が諦めなければ間に合ったように司馬の目には見えた。\n', '「それに、俺は淳くんのスピードを計算してバックスピンもかけてた。年下で頼りないかもしれないけど、俺のこと信じてもらえない？」\n']"
