ピリピリ,モヤモヤ,ゴロゴロ,ドキドキ,ニコニコ,キャーキャー,サラサラ,キラキラ,ワイワイ,ズタズタ,ボコボコ,ガンガン,キョロキョロ,ワクワク,モタモタ,グズグズ,デレデレ
['\u3000コーチたちは一気に蒼くなり、選手たちはピリピリとした空気を出す。\n'],['\u3000僕は安心したけど、悔しさやモヤモヤした気持ちを抱えながら、その場を後にする。\n'],['\u3000才能あふれる選手なんてゴロゴロいる恐ろしい環境で、敵なしと言われているなんてどんなプレーをするのだろうか。\n'],"['\u3000優海ちゃんに聞かれてドキドキしながら答える。\n', '\u3000ワクワクドキドキしながら家に帰って、さっそく母さんに名刺を見せて頼む。\n']",['\u3000振り返ってみると時任くんがニコニコしている。\n'],"['\u3000驚いたりキャーキャー言っている子たちの中で、優海ちゃんだけ苦笑していた。\n', '\u3000一連の流れを見ていた女子たちがキャーキャー騒いでいる。\n']",['\u3000バルセロナの選手たちは引き気味のポジションになったけど、守りに入る気はサラサラなさそうだった。\n'],['\u3000赤組のフォワードをやっていた女子が目をキラキラさせて言う。\n'],['\u3000近所の子どもたちがワイワイやっているらしい。\n'],['\u3000クルスはひとりで敵の守備をズタズタにして点を取る、ワールドクラスのストライカーとなるだけのポテンシャルを持っている。\n'],"['「そうだな。お前らは来栖にボコボコにされて泣かされるだろうな」\n', '\u3000僕が馬鹿にされて怒ってくれるのはうれしいんだけど、僕がヴェルベットのメンバーをボコボコにするのはまずくないですかね……。\n', '「来栖のやつ、本当にボコボコにして泣かせたな」\n']",['「サントスのシステムは３ー４ー３で、全員が攻撃好きでガンガン攻めてくる。『敵を殴り倒すことしか考えていない』と言われる、超攻撃的なチームだな」\n'],['\u3000キョロキョロしているとポンと肩を叩かれた。\n'],"['\u3000ワクワクドキドキしながら家に帰って、さっそく母さんに名刺を見せて頼む。\n', '\u3000僕も同じ気分だけど、ちょっとだけワクワクもあった。\n']",['「そんな顔をすんな。俺はあきらめたりしない。いつかお前がいるステージに追いついてやるからな。モタモタしていると、ぬかしちゃうぞ」\n'],['\u3000もっともグズグズしていると追いつかれるため、ワントラップをしてそのままシュートを撃つ。\n'],['\u3000それでも可愛いから仲間たちはデレデレと鼻の下を伸ばしている。\n']
