ぶるごと,かってら,くること,おどしな,きりする,がさごそ,うとする,ぶつかっ,しなこと,わんばか,からする,ちらこそ,ほかのお,こちぼろ,するから,しっかり,わなかっ,べたへと,がりあー,はっきり,すること,にやしな,からのお,よろしく,のしがら,さわしく,めたこと
['てーぶるごとひっくり返っちゃいました…\n'],['それで？\u3000いざ自分の身に降りかかってらしたら、やり直そうとはなさってくれませんのね？\n'],['さすがに目の前で倒れたのを見ては、殿下方も直接会うことはまだ無理だと判断されたようで、あれ以来訪問してくることはございません。\n'],['＜例＞にやにやしながら金がなくなったと言う上級貴族の子に、おどおどしながらとある人物がそのあたりにいた、と証言する下級貴族の子。\n'],['いっそ全部叩き割って、粘土からお互いにかっぷを作り上げてく方が、すっきりするわ！\n'],['……「へえ～。そうですの」 がさごそ。\n'],"['『他人を妬心で蔑み、虐げ、殺そうとするような人間』だと。\n', 'なおも声を上げようとするも、さらに力を籠められて苦しさでそれもならず。\n']",['\u3000そうして差し出したかっぷは、伸ばした震える手にぶつかって…\u3000こぼれて…\n'],['\u3000可笑しなこと。\n'],"['[町の人たちは、許してやれよと言わんばかりの目で見てくる！（まだ直接は言ってこないけど）]\n', '［王子達は、信じられない、と言わんばかりの顔でこっちを見てくる！］\n', '「どうしてこんなことを、と言わんばかりの表情を浮かべている！］\n']",['聞こえてくる声からすると、そういった荒事には出ないはずの初老の執事頭が対応しているようで。\n'],['「いや。こちらこそ無理を言って直接会ってもらってすまない」\n'],['ほかのお三方にも、信頼を得ることが出来ず、共に殿下を支えるはずだった立場を放棄する謝罪と、明るい将来と、今後は間違えず進んでいけるようお祈りした手紙をお送りしました。\n'],['直ぐに家人が出てきて、あちこちぼろぼろになった私の姿に驚いて、何があったかを尋ねてきましたが…\n'],['（謝るから、証明するから、信頼関係あった時と同じような態度取ってくれるんだよね？\n'],['気後れをいったん放り出して、こわごわと抱き起こして呼びかけると、弱々しいながらもしっかりした口調で…\n'],['『おまえがそのような人間だとは思わなかった』\n'],['思わず反論しようと致しましたら、騎士団長の子息であるおせろん様に腕を掴まれ、まるで罪人のように地べたへと抑え込まれ。\n'],['\u3000狼狽と共に、確かに安堵の表情がりあーお様の顔をよぎって…\n'],"['予想は出来ていたが、事実をはっきりと口に出され、驚愕と疑問の呻きが漏れる。\n', 'きっと、はっきりと表情に出してしまえば、周囲が気兼ねしたり付け込まれたりいたしますので、高位貴族の一員として冷静さを保つようにしておりました、私の感情のままに動かない冷たそうな顔が、よろしくなかったのですわね？\n', '意識がはっきりしてからは３か月ほどですが、日常生活でなら、大分以前と同じように振る舞えるようになりました。\n']","['りあーお様には、改めて婚約解消の意思が変わらない旨と、揺るぎない信頼を戴けず、支えとなるべき立場を放棄することになる謝罪と、どなたか別のご令嬢との、支え合え、愛し合える未来をお祈りした手紙をお送りいたしました。\n', '場所は、王城の庭をお借りすることになりました。\n']",['＜例＞にやにやしながら金がなくなったと言う上級貴族の子に、おどおどしながらとある人物がそのあたりにいた、と証言する下級貴族の子。\n'],"['\u3000今日もまた、彼らからのお手紙が届いております。\n', '～～ 『あ、また殿下からのお手紙と贈り物ですか～？』\n']","['きっと、はっきりと表情に出してしまえば、周囲が気兼ねしたり付け込まれたりいたしますので、高位貴族の一員として冷静さを保つようにしておりました、私の感情のままに動かない冷たそうな顔が、よろしくなかったのですわね？\n', 'いずれの時にかは諦めて下さるでしょうが…\u3000このまま無為に時間だけを費やすのもよろしくありませんわね。\n', '「あら、皆さんなんだか顔色よろしくありませんわよ？\u3000何か不安でらっしゃいますの？\n']",['私とではなく、新たになんのしがらみも無い方と新しい関係を築いていこうとは思いませんの？\n'],"['そのような私は、王妃にふさわしくない。健気で優しい彼女こそがふさわしい、と。\n', '「殿下が私との婚約を破棄なさると…\u3000私が彼女を虐げたと…\u3000私はふさわしくない彼女がふさわしいと…\n']",['それまでに送られてきていた手紙にも、彼女、りーりあ嬢の偽りを知って、騙されていたことを悔い、私を無実の罪で貶めたことを謝罪し、許しを乞う言葉が書き連ねてありました。\n']
