ふらふら,ちょこちょこ,ばんばん,ぼそぼそ,ふむふむ,ひやひや,ぷるぷる,そろそろ,しっしっ,とんとん,もじもじ,うんうん,ぱしぱし,はっはっ,ざわざわ,がちがち,きょろきょろ,ひそひそ,ぎりぎり,うはうは,にやにや
['師匠の労いの言葉も全く耳に届かない。ふらふらと将棋会館をあとにする。\n'],['ちょこちょこ日常では入れたいと思ってます。\n'],['関西弁の女性が隣の椅子をばんばんと叩き勧めてくれる。\n'],['ぼそぼそと時々聞こえて来る声が気になる。\n'],['「え～と、誰に対局申し込もうかなっと……？ayumu？ほうほう、あかうんと名は男ですか。ふむふむ、けしからん。ちょっとでも本物の男だったらなぁーって期待させてくれて、叩きのめしてあげるわ」\n'],['てれびの前で女性ふぁんもひやひやしながら応援している。\n'],['すると綺麗なお姉さんがぷるぷる震えて\n'],"['外もそろそろ暗くなってきた。\n', 'もうそろそろ自分を信じて良い頃だ。\n', '「あっくん準備出来たらそろそろ行こうか」\n', '「そろそろ急がないと遅れるよ」\n', '「そろそろ入学式を始めたいと思います。学生の方も保護者の方も席にお付き下さい」\n', '(桐島君、顔に出しちゃ駄目よ。私達もぷろ棋士だもの仕事の殆どは研究と分析よ。あなたが得意な戦法、苦手としている形がそろそろでーたが集まって来ているわよ)\n', 'こちらの得意な戦法などもそろそろばれて来ているようだ。\n']",['「しっしっし、これで一敗だな」\n'],"['とんとんとん\n', '自分の人生と重なり声が大きくなってしまう。自分を抑えきれずにいると、とんとんと肩を叩かれる。\n']",['もじもじしながら上目遣いで見てくる。\n'],['周りの女性達もうんうんと頷く。\n'],"['ぱしぱしっとかめらの音が鳴り響く。\n', '初手を指すとぱしぱしと写真が撮られる。\n']",['「はっはっは。良いね、流石銀ちゃん」\n'],['ざわざわと会場がざわめく。\n'],['穴熊戦法とはがちがちに王様を固めて戦う戦法の事をいう。\n'],['桐島歩がきょろきょろと座る所を探して居ると\n'],['いつも周りの女の人の視線やひそひそ話が気になるが今日は気にならない。\n'],"['「ふぅ～ぎりぎり勝てた」\n', 'あまり知られていないが史上最年少でぷろ入り29連勝を記録した藤井聡も三段りーぐでは13勝5敗とぎりぎり通過したぐらいなのだ。\n']",['「視聴率も、うはうはっすね」\n'],"['桐島歩が対局相手を見るとにやにやしている。\n', '「ありがとう。で、お母さんさっきから何にやにやしているの？」\n']"
