ぼさぼさ,へらへら,ふらふら,ふらりふらり,こつこつ,けたけた,ぐしゃぐしゃ,ほかほか,ふわりふわり,からから,ばかばか,ゆらりゆらり,ぼろぼろ,じわじわ,ぽつぽつ,ぱんぱん,にやにや
['\u3000「……ははは、敦くん、それ寝間着でしょ。頭もぼさぼさ。まさかその状態で私の家まで来たの？」'],['\u3000へらへらと安癸が笑う。きっちんの方からこーひーの香りが漂っていて、ぼやけていた意識が覚醒していく。俺より先に安癸が起きているのが珍しくて、べっどから見える景色が珍しい。たぶんこれで朝食の準備でもできていれば理想の嫁なのだろう。'],['\u3000ふらふらと揺られながら、細い足が踊った。'],['\u3000ふらりふらりと輪が揺れる。'],['\u3000こつこつと硬いひーるがこんくりーとを打つ。'],['\u3000けたけたと腹を抱えて笑う彼女を見ながら俺は一緒になって笑えなかった。'],['\u3000涙でぐしゃぐしゃになりながら下唇をかみ、眉を寄せ、震えている。'],['\u3000ほかほかとした肉まんを見つめるその両目が鬱陶しくて仕方なく肉まんを半分に割った。鼻腔をくすぐる肉の匂いに頬が緩む。'],['\u3000ふわりふわりと両足が宙を蹴る。'],['\u3000銀色のたいやがからからと回り、橙の夕日を反射させていた。'],['\u3000もしそうなったとき、誰もが俺の所為じゃないというだろう。世界中の誰もが予知夢なんてばかばかしい、偶然だ、あるわけがないと笑ったとしても、俺は必ず後悔する。あのときああしていれば、あの時ああしていなければと、くだらないことを堂々巡りに考え続けるだろう。'],['\u3000ゆらりゆらりと身体が揺れた。'],"['\u3000笑っていた安癸の表情が崩れる。ぼろぼろと仮面が割れて剥がれ落ちていくかのように。', '\u3000ぼろぼろと涙を流す安癸は、何もかもをあきらめた顔でも、受け入れた顔でもなかった。']",['\u3000空の灰色道の白、跳ねあがってそれから落ちてくる青色に、朱色がじわじわ広がった。'],['\u3000安癸が歩いている。あたりはすっかり暗く、ぽつぽつと白い光が宙に浮いている。群がるように蛾が飛んでいる。'],['\u3000水分を含んでぱんぱんに浮腫んだ。'],"['\u3000さっき俺がいったせりふは一言一句違わず、にやにやと心得たように彼女が笑う。', '\u3000「にやにや笑いながら言うな！」']"
