つるつる,ぽりぽり,おどおど,さらさら,するする,おずおず,がちがち,ぼろぼろ,ぽんぽん,どんどん,がんがん,ぎりぎり,ごそごそ
['\u3000そう言って膝を抑えた安西。そこには長く連れ添った手術痕の感触はなかった。すね毛すらない。つるつるとした肌触りだけが手に残る。慌ててべっどを降りた安西はその視線の低さにまず驚く。なんの痛みも、違和感もなくまっすぐに立っている自分に気付いた。\n'],['\u3000歓声に照れたのか、ぽりぽりと右手でおかっぱ頭を掻きながら、魚島純は左手で小さくがっつぽーずをとる。\n'],"['\u3000その子はおそらく自分に自信がないのだろう。いつもおどおどしており、このまま馴染めないと、最悪の場合いじめにつながる可能性まである、と司馬は懸念していた。\n', '「うーん、あんまりしゃべらなくて、確かまんがが好きだったはず。いつもおどおどしてるから、足速いのにあんまり目立たない子だったなぁ」\n']",['「おう、ごり！\u3000今日も楽しもうぜ。負ける気はさらさらないけど」\n'],['\u3000３番は奪った勢いのまま前進すると、するすると西陣の選手達の間をすり抜けていく。明らかに自分たちとはれべるの違うてくにっくに翻弄される様は時代劇の殺陣のような美しさすら醸し出していた。\n'],['\u3000伊織の言葉を聞き、川上はおずおずと切り出す。\n'],['\u3000後半、西陣はＦＷ１人だけを前線に残し、それ以外の人員全てを完全に下げた。本来攻めるべきしちゅえーしょんである――にも関わらず、ばいたるえりあをがちがちに固めてきたのだ。\n'],"['\u3000３０代後半になる安西の身体はぼろぼろであった。年齢からくる衰えだけではない。３度もめすを入れた膝以外にも身体中に小さな故障や傷を抱えている。そこに加えてぷれーおふの過密日程によって蓄積された疲労。\n', '\u3000その姿はぼろぼろの一言。いつもすまーとに中盤を制する姿はそこになく、必死の形相で守り、周りに指示を出し続けている。\n', '\u3000ぼろぼろの膝だけではない。長い競技人生で積み重なった小さな痛みや違和感。それらが一切なかった。\n', '\u3000普通の人では味わえないような経験を積んできた。若い頃はともかく、ぼろぼろの身体と寄り添って生きてきた人生に妥協は一切なかった。\n']","['「福岡のとれせんは５年生からなんだけど、支部とれが６年生に１人、市とれが６年生と５年生に１人ずつだね。きゃぷてんの剛士くんが支部とれで、ＦＷの淳くんとＧＫの正司くんが市とれ。この間まではこの３人だけだったんだけど、実はこの前竜司が飛び級で市とれに選ばれたんだ。たぶん竜司はぽんぽん上がっていくと思うよ」\n', '\u3000兄の表情を見て、弟はその胸の内を悟ったのだろう。ぽつりとそう言って、足元のぼーるをぽんぽんと小さく上に蹴り始める。\n']","['「うん。大人になるまでの間ってどんどん身体ができていくんだけど、その成長すぴーどってばらつきがあるんだ」\n', '\u3000伊織は鷹取きっかーずのちーむめいとでもあった。入団のきっかけは竜司からの誘いであったのだが、誘った竜司がどんどん飛び級していったため、ほとんど一緒にぷれいしたことはない。それでもそのぷれいに憧れていたし、いつか追いついてやる、とらいばる心を持っている。\n']",['「でっかいでしょ？\u3000あの高さでがんがんへでぃんぐ決めてくるからついたあだ名が『博多の摩天楼』。まぁ周りが適当に言ってるだけなんだけど。ちなみに県とれなんだよ」\n'],"['「いってて、なんとかぎりぎりってとこか。けど、このままだとまずいな」\n', '\u3000ぴっち横から悲鳴とも言える声があがる中、竜司はぼーる目掛けてぎりぎりのたいみんぐでのすらいでぃんぐを試みる。\n', '\u3000竜司が右さいどのすぺーすに出したろんぐふぃーどは、確かにぎりぎりの位置へのぱすであった。淳は途中で間に合わないと判断し、すぴーどを緩めてしまった。\n', '「淳くんなら絶対にぎりぎりで間に合うはずなんだよ！」\n', '\u3000しかし、問題がないわけではない。自身に常に高い要求をし続けているためか、この少年は仲間にも常に限界ぎりぎりのぷれいを求めてくる。\n', '「そ、そうか？\u3000けど本当にぎりぎりで間に合わないと思ったんだけど……」\n', '「ぎりぎりだからこそ意味があるんだよ！\u3000通るかどうか紙一重だからこそでぃふぇんすもためらうし、通れば間違いなくびっくちゃんす！\u3000試合なら淳くんがひーろーだよ！」\n', '「あ、あいつか。俺ぎりぎりで抜かれたんだよな」\n', '\u3000とっぷを争う２組と３組。３組が僅かにりーどしながらあんかーである竜司にばとんが渡ったのだが、その差を２組のあんかーにぎりぎりで逆転されたのだ。\n']",['\u3000そんな秀吉の決意とは裏腹に、気負うことなく秀吉の家を訪れた安西。さっかーの練習帰りとあって、大きなさっかーばっぐを担いで現れた安西。ごそごそとばっぐから取り出したのは１枚の紙であった。\n']
