ワークラ,オイデン,ブリザー,チンピラ,エンジン,デンブル,スクワー,カップル,デンドー,ポーカー
['波乱の同盟会議が終わった日の夜。オイゲン達は酒場に繰り出し、エールをソーセージとザワークラフトをつまみに飲み始めた。話題はアレサの行動と帝国への影響についてだ。\n'],['「俺達の事を真剣に考えてくれた大佐だからこそ告げた。もし、オイデンベルク少佐みたいな奴らばかりだったら反乱終了後、雪の中にご案内だったな」\n'],['前略、リノアへ。元気してるかな？ 僕はノルディン名物のブリザードに身も凍えそうだ。正直、君の肌が恋しい。君の胸の中で眠りたい。‥‥ごめん、煩悩が出た。現実逃避してる場合じゃないのは分かっている。でも、事態は悪くなる一方な訳で。\n'],['ロックのあんまりな言葉に、頭が痛くなるレオナルド。メイド服を着た強面の男が銃を片手に突っ込んで来たら、どんなチンピラでも逃げ出すだろう。\n'],['アドルフは詰所を出ると自ら乗ってきた車へと乗り込む。エンジンをかけ、街へと向かう車中でアドルフは考える。\n'],"['クリストフ＝フォン＝オルデンブルク（２４）\n', '階級は少佐。オルデンブルク侯爵家の嫡子であり、出世街道を順調に進んでいた。しかし、オルデンブルク家主導によるイダルデ解放軍同盟加入の結果、同盟が崩壊。侯爵家存亡の危機に悩みが絶えなくなっている。\n', '階級は少佐。オルデンブルク侯爵家の嫡子であり、出世街道を順調に進んでいた。しかし、オルデンブルク家主導によるイダルデ解放軍同盟加入の結果、同盟が崩壊。侯爵家存亡の危機に悩みが絶えなくなっている。\n', 'オイゲンとベルントは、金輪際会いたくないと主張。１人に至っては詩を吟じ始める始末だ。オイゲンの副官たるクリストフ＝フォン＝オルデンブルク少佐は頭を抱える。茶髪に青の瞳。軍服姿も完璧であり、真面目が板に付く男振りであった。たが、その顔つきは疲れで精彩を欠いている。\n', '平民出身とはいえ、オイゲンは優れた指揮官である。クリストフとユルゲンは軍上層部に働きかけ、オイゲンの失態を問わないよう願い出た。オルデンブルク家は建国以来の武門の名門で、侯爵家だ。ライペール家は名だたる文官を輩出した伯爵家である。さすがに、軍上層部も考慮しない訳にはいかない。\n', '散々な言われようであるが、正論すぎて何も反論出来ないクリストフ。イダルデ解放軍との連携は、実を言えばオルデンブルク家が主導で動いていた。イダルデ戦線を構築し、敵の更なる戦力分散を図る。戦略上は、当たり前のこの判断。しかし、現実は厳しい。イザベッラが馬鹿すぎて、イダルデ解放軍を制御出来るかが難しいのだ。\n', '「オルデンブルク少佐。立場をお考え下さい。そもそも、誰の家が原因で、このような非常手段を使わねばならないと‥‥」\n', 'イェーガー大佐は色々と悩んでるみたいだ。酒も飲まずに、地図や報告書を読んで戦略を考えているみたいだ。尊敬出来る上司に恵まれるのは嬉しい。ただ、副官達が問題でね。オルデンブルク少佐は酒浸りの日々。部屋に入ると酒瓶が数多く転がっている。実家が没落確定だから、自棄になってるみたいだ。この前も部屋から聞こえてきたのは、この台詞。\n', '「俺は天下のオルデンブルク家の嫡子だぞ。偉いんだぞ。なのに、なのにぃぃぃ」\n']","['「貴方がグレゴール＝ゼリシュ中尉ですね。デスクワークの達人と聞いています。貴族士官の数多くの不正を摘発したとか」\n', '階級は大尉。デスクワークの達人で、書類仕事の鬼。正確無比な計算と優れた洞察力で不正や間違いを見つけ出す。ブレディエフ大佐失脚後、多くの貴族将校が彼の為に泣いた。大佐への仕打ちから悪魔と呼ばれる。\n', '「‥‥ロマルク帝国のデスクワークの鬼か。この部隊、本当に人材の宝庫だな。大佐を引き渡せない理由は何だ？」\n']","['あっけに取られる男性陣をおいて、サーラはエルザを中庭まで連れてきた。周りでは、多くのカップルが思い思いに談笑している。そんな中で、サーラはエルザに問いかける。\n', '２人の関係に気付いたアレサは驚きを隠せない。士官学校時代にそういった関係の生徒を見た事があるが、関係がばれないようにひた隠していた。こうも堂々とした同性のカップルを見るのは初めてだ。レオナルドは頭をかきながら、ため息をつく。表情を見るに諦めの境地だ。\n', '「２人が、どうしても聞きたいと言うのでな。ベルント君もフォンターナ中佐もよく体が持つな。しかも妻２人は同性のカップルで、それを知っても受け入れるとは。存外大器だな、君は」\n']","['階級は大尉。その正体は、神兵計画で生み出された実験体。権力を得て、自分達を廃棄処分した連中を見返そうと考えている。神兵計画の協力者であったシュナイダー博士を保護し、２世代目の神兵を育成中。裏で、ルーデンドーフ中将がその手助けをしている。\n', 'オスカー＝フォン＝ルーデンドーフ（５２）\n']",['「賭け事か‥‥。ポーカーやブラックジャック位しか出来ないが、楽しむとしよう。何時に集合する？」\n']
