わなかっ,のそこそ,はらしな,わんしー,つること,すくめた,ねばうま,はたぶん,まじすか,からふわり,くること,がちこん,もりかー,ちくぼん,からよろ,ちらこそ,からぐちゃ,ごろから,からがたん,ことはた,ぬくもり,つけてく,からくる,するから,ばかでか,しくすら,ちらつか,べたこと,すればちゃ,からはた,しくする,こそしな,しくしな,かっちり,おどけた,からこん,きーぼー,ひそこそ,けたとこ,ぱたりぱた,すいくら,わいこち,はーおい,はっぴー,てかわい,にたくさ,すかぶー,けらかん,めりこん,がつくす,しこちら,ごくおい,するとこ,もりじゃー,もそうだ,うとしな,こんくー,べたどん,くさがり,しなかっ,ばかにや,けたおい,いちゃうよ,わんぴー,のしぐさ,からかん,ぷりから,すーぱー,けたばか,うとする,かってく,がくしゃり,がらあぷ,くっきり,てくから,ひたすら,めちゃくちゃ,もそうね,にこくり,どきしな,からこそ,はきちん,いそうだ,はっきり,うまくす,かったら,がみこん,しなにや,きしめた,とこうよ,からがた,けたちょこ,からもお,こともそ,くるとこ,べろんべろ,うところ,ことがた,もくだら,はっはー,きこもり,かつかさ,よろしく,こんばん,きしめら,げたかっ,しながら,にたじろ,はーどぼ,すること,こんぴゅー,しとしな,うだしな,めたこと,こんとろ,ぴーかー,がらこち,てかめら,どかけた,がやたら,けたから,たらしく,どろする,もやるん,ぺたすべ,てくのろ,ことさら,うだから,かりきり,もたくさ,ぴんぐす,たらこん,がたくさ,うかけら,はたくさ,こんから,もそもた,おいしく,いじくっ,ぱちくり,うきとく,はたから,もそうか,ちらから,てくるん,わんばか,どかしく,くんづけ,くらうだ,すればき,しっかり,ぎとめら
8,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,4,1,3,1,1,2,2,1,1,3,1,1,2,1,2,4,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,3,1,4,1,8,1,1,15,1,1,1,1,1,1,1,4,1,7,1,1,1,1,1,3,1,1,1,1,20,2,3,7,1,3,1,1,7,1,1,1,1,1,1,4,1,1,1,1,1,1,17,1,4,1,24,1,1,14,1,1,1,2,2,1,1,1,1,1,1,4,1,1,1,1,1,2,2,1,1,1,3,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1
