ごりごり,ばりばり,ぐるんぐるん,ぞろぞろ,そろそろ,おいおい,ごろごろ,ねちゃねちゃ,ぽかぽか,どきどき,こんこん,きらきら,なみなみ,ちりちり,ぎりぎり,ばしばし,ねばねば,ざくざく
['太くてごりごりして感じで。\n'],['敵愾心ばりばりでおっさんえるふが答える。\n'],['ぐるんぐるんと肩をまわして、喜んでいる。\n'],['村人たちは、ぞろぞろと集まってくる。\n'],"['「そろそろ焼けますよ。どうしましょう。どこで食べましょうか」\n', '「そろそろ。おーぷんだ。お前がここにいると、いつも違うことがばれるから、野菜剥きの部屋に戻っておれ。なんかあったら呼びに行くから」\n']","['「おいおい、それどうやっているんだ？」\n', '「おいおい、それ、どうやっているんだ。不自然に早いぞ。ただ、早ければいいっていうんじゃないぞ」\n', 'おいおい、３体もかよ。\n', '「おいおい。そんな。今日のばいと代なくなってしまうよ」\n', '「おいおい。それ、ちょっと違わないかい？」\n', '「おいおい。ちょっと待てよ。怪我人なんて、まだ食事する元気ないだろう」\n']","['「いらっしゃいませ。だんじょんに入る前に、腹ごしらえはどうですか？ごろごろおーく汁、うまいすよ」\n', '根菜がごろごろと入っていて、十分煮てあるから柔らかい。\n']",['白いねちゃねちゃな粘液をまとった大がまがえる。\n'],['「ほら、身体がぽかぽかしてきて、ぱわー充填した感じしませんか？」\n'],['どんなすーぷなのか、今からどきどきしてきた。\n'],"['「あの場所が精霊が宿る泉だ。美しい湧き水がこんこんと沸いている泉とそこから流れ出る水が溜まってできた池だ」\n', '「元々は泉の力です。こんこんと美しい水が湧き出ているんですから」\n']",['きらきらした瞳で女の子えるふが見上げてくる。\n'],['大きい木のかっぷにおーく汁をなみなみと注ぐ。\n'],['ちりちりちり。\n'],['ぎりぎりせーふだ。\n'],['れしぴじっくりと読んだだけで、この料理のすごさがばしばし分かる。\n'],['木で出来たぼうるの様な器に、大麦のごはんの上に緑の野菜と白いねばねば。\n'],['しゅるん。ざくざく。\n']
