シクシク,ヒョロヒョロ,ゴロゴロ,ツンツン,パクパク,ピカピカ,ギシギシ,ホクホク,フワフワ,ガチガチ,ガツガツ,ヘトヘト,クルクル,ユラリユラリ,チラチラ,クスクス,ボタボタ,チャラチャラ,ワクワク,ブンブン,ビクビク,バシバシ,キビキビ,ニヤニヤ,ズキズキ,ガリガリ,ブツブツ,オドオド,モソモソ,コテコテ
['さっきまでシクシクしていたお腹も痛くなくなっている。\n'],['痩せてヒョロヒョロの体つきだが目がくりくりしていて可愛らしい。\n'],['父としては娘にゴロゴロしているよりも、きちんと働く姿を見せておきたい。\n'],['ほっぺをツンツンしたい衝動を抑えるのがものすごく大変だった。\n'],['彼女は何かを言おうとしたが口をパクパクさせるだけで言葉が出てこない。\n'],"['「あら、ピカピカの美人さんになったわね。ほら、櫛とブラシを持ってきてあげたわよ」\n', '「ぜんぜん。私、ピカピカだって！」\n']",['\u3000ギシギシと軋むベッドの上で当時付き合っていたメルノが小さな喘ぎ声をあげていた。\n'],['カリーナは俺から渡された銀貨で顔をホクホクさせている。\n'],"['馬車の上をフワフワと漂っていたシルフィーが教えてくれた。\n', 'この匂いを嗅ぐとフワフワとした感じになっちゃう……。\n']",['生意気そうな新人は石にでもなったように固まっていたし、隅にいた女の子もガチガチと歯を鳴らしている。\n'],['クレスタはいつも通りガツガツと頬張っていたし、線の細いエマもよく食べていた。\n'],['二カ月の探索を終えてヘトヘトになって部屋に戻ってきた俺が見たものは、俺のベッドで絡み合う彼女と見知らぬ男だった。\n'],['クレアは風を受けてクルクル回ってはしゃいでいる。\n'],['少し安心しながら様子を見ていると、西日を背にしてユラリユラリとした足取りで一体のゾンビが近づいてきた。\n'],['メッサ―はチラチラと部屋の中を窺っている。\n'],['\u3000クスクスと笑いながら双子の魔術師であるセレナとエレナが声をかけてきた。\n'],['シーツにも床にも奴の血がボタボタと零れている。\n'],['「もしなんなら、クレスタに頼んでみたらどうだ？\u3000あいつは一見チャラチャラしているが面倒見はいいし、剣の腕も悪くない。俺から頼んでみてもいいぞ」\n'],['ワクワクして待っていると笑顔を輝かしながらクレアが出てきた。\n'],['シルフィーは見た目だけなら長身でしっとりとした美人なのだが、その容姿に似つかわしくなく手をブンブン振って喜びを表現している。\n'],['死体はまだビクビクしていたが、もう襲ってくることはないだろう。\n'],['バシバシと肩を叩かれて、戦闘の緊張が少しずつ解けてきた。\n'],['銀鷲団のメンバーは再び馬車に荷物を積み込み、イグニスはキビキビと指示を出していく。\n'],['セルシオ老師がニヤニヤしているのが超むかつく。\n'],['長期探索の疲労と精神的ショックで頭の芯がズキズキと痛んでくる。\n'],['「先ずは奇麗にしてやるのがいいだろう。この子どもはたいそう汚れているぞ。それから食事じゃな。このようにガリガリでは今後の成長が心配じゃ」\n'],"['「さっきまでブツブツ文句ばっかり言ってたけど、セリカに「うるさい」ってぶん殴られたら不貞腐れて寝たみたい」\n', 'キラホフはブツブツといいながら離縁状を書いた。\n']",['一緒に行動してもう三日になるというのに相変わらずオドオドとした態度だ。\n'],['\u3000クレアがモソモソと体を動かし俺は目覚めた。\n'],['一方の現国王の弟であるプログレスはコテコテの強硬派だ。\n']
