きらきら,じろじろ,びくびく,うだうだ,ぶつぶつ,へとへと,ふらふら,はきはき,もろもろ,とげとげ,どきどき,はっはっ,じりじり,ごろごろ,にやにや,そろそろ,ばらばら,ころころ,がたがた,ふわふわ
['\u3000女王陛下の瞳がきらきらと輝いた。\n'],['\u3000わたしを上から下までじろじろ眺めて、そんな失礼なことを言った。\n'],['\u3000こうして商人に亡命先の選定を任せ、びくびくしながら待っていると、何日かしてひょっこりと戻ってきた。\n'],['『竜操者は静かに暮らしたい』にたいとるが決まるまでにうだうだやっていた記録です。\n'],['\u3000店の前でぶつぶつと独り言を言っている人がいた。\n'],['\u3000俺は夜遅くまでその準備をして、へとへとになって寝入った。\n'],['\u3000ふらふらとその場を離れたのを覚えている。\n'],['\u3000れおんのお姉さんはとても美人で、はきはきと物事をいう人らしい。\n'],['\u3000馬だって、持ち主（たとえば貴族）以外にも御者か馬子が必要でしょうし、厩舎を管理する者も必要です。そういったもろもろの費用が出せる人だけ、馬を持つことが可能なわけです。\n'],['\u3000わたしのとげとげしさがなくなったからだろうか。れおんともよく話すようになった。\n'],['\u3000南米に向かうのですが、なんというか、そこへ行くまで、恐竜に出会うまでの物語も楽しいのです。どきどきしっぱなしです。\n'],['「そうでしたな。はっはっはっ……」\n'],['\u3000じりじりと待っていると、演習を終えて竜操者たちが帰ってきた。\n'],['\u3000そんな者はごろごろと転がってやしない。\n'],['\u3000女王陛下が近くの〈左手〉に指示を出すと、にやにやとした顔が近づいてくる。\n'],['「ですが、そろそろお代の方も」\n'],['「三度襲撃をかけて、三度空振りをした後で、私もそう思いました。しかも三度目のときは、ばらばらに捜索をはじめたようで、ひとりが倒されていますし」\n'],"['\u3000女王はころころと笑った。\n', '\u3000対する女王陛下はころころと笑う。\n', '\u3000女王陛下はころころと笑った。\n']",['「れおんくんは可愛いし、かっこいいところもあるし、今頃は王立学校の女生徒たちに囲まれて引っ張りだこよ。あなたなんかじゃ相手にならないご令嬢がたがたくさんいるのよ。さすがに自慢の娘だろうとも、勝ち目はないわね」\n'],"['\u3000家は『ふわふわぶろわーる』というぱん屋を経営している。\n', '□\u3000ぶろわーる家\u3000（王都のぱん屋）\u3000『ふわふわぶろわーる』\n', '\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000『ふわふわぶろわーる』の主人\n']"
