つけたら,くださっ,らんかっ,はっきり,めたとこ,しくじり,たらすた,おいてく,だったか,かりする,ぎたとこ,かすこと,うとする,しながら,うじゃから,すること
['\u3000あるねぇ～。けど、なんでも転生者と決めつけたら駄目でしょ。'],['「どうして……。わたくしのことを、愛していてくださったのではなかったのですの……」'],['\u3000魔物を倒し、権力者の不正や圧政を打ち倒し、多くの仲間と信頼を自力で勝ち取ったようじゃ。儂も【神眼】で見なければ分からんかった。'],['\u3000清々しいほどはっきり言いおった。完全に自立しておるのぅ。'],['\u3000待て、待て！\u3000いきなり新事業を始めたところで、上手く行くわけではないぞ！'],['「そんなものはのーとでも借りればできんだろ！\u3000緊急事態だぁ、【魔狼の爪】の奴等がしくじりやがった！！」'],['『うふふ……現れなさい。邪龍よ……。私の幸せをぶち壊したあの女に、絶望という名の結末をもたらすため……』'],['「関係ありませんわ、一人にしておいてくださいませ！」'],['「奴等、依頼を無視して調査から狩りに変えやがった。最近、俺達が名をあげ始めて焦ったんじゃないか？\u3000良くぎるどで皆に絡んでいたみたいだし、実力はねぇのに無駄に功名心は高い連中だったから……」'],['『私はただ、王妃になりたいだけなのに……どうして邪魔ばかりするのよぉ！！\u3000大人しく犠牲になっていれば良いものを……』'],['「ん？\u3000我が儘すぎたところがじゃねぇのか？\u3000学園の講師や貴族のがき共が、陰で散々悪口を言ってたぞ？\u3000あたしもお前を見たことがあるが、あれは酷い」'],['\u3000彼女の影響を受け、一般出身者達の地力が比較的に高まり、ついに貴族出身の者達の成績を脅かすことになる。'],"['\u3000しかし、我が儘娘がここまで変わるとなると、侯爵家も娘を家に戻そうとするじゃろぅな。', '\u3000わざと負傷し、けがを理由に強引に連れ戻そうとするも、あんりろーねは回復魔法も使える。決定的な証拠を残さないのである。', '『……なに、あれ。どこのはんたーよぉ！！\u3000あんた、げーむを間違えているわよぉ！？\u3000悪役令嬢がなんでふる武装して、わいばーん退治に行こうとするのよぉ！！』']",['『どう言うことよ……。あんりろーねがいなくちゃ、ふらぐを回収できないじゃない！\u3000第一王子のすてぃんはるとは邪龍の復活で命を落とす。その邪龍を召喚させるのがあんりろーねなのよぉ！\u3000この一年で嫌がらせをしながら召喚の宝具を回収し、私を殺すための準備をしているはずなのに……』'],['\u3000何しろ、馬鹿みたいに贅沢をさせていたようじゃからのぅ。振り回される方は堪ったものではないじゃろ。'],"['\u3000ましてや、過去から未来にたいむすりっぷなど、事象を無視することも不可能じゃ。そもそも現実は今しかない。', '「お久しぶりです、れんばると様。本日より学園に復帰することになりました」', '\u3000あんりろーねは貴族と接することを拒絶し、商人などの比較的裕福層にいる子息令嬢と接するようになった。彼等は貴族の子息令嬢との間に、越えられない壁がある。', '「ならば、私は自分の幸せを守るために聖剣を振るい、邪龍を倒します。神であるあなた様を蔑ろにすることを、お許しください」', '\u3000邪龍は世界を維持するためのしすてむじゃが、意図的に召喚することは犠牲となる者の業を背負うことになる。自然に召喚されるのなら話は別じゃが……。']"
