カタカタ,コンコン,ゴツゴツ,ガシガシ,キラキラ,ハッハッ,キリキリ,ガタガタ,コツコツ,ヒッヒッ,カラカラ,ポツポツ,ニヤニヤ,ズキズキ,ニコニコ
['\u3000カタカタカタ\n'],"['\u3000コンコン\n', '\u3000コンコンコン\n', '\u3000コンコンコン\n']",['\u3000大小の岩がゴツゴツしていて、川の流れが速く危険な場所だ。\n'],['\u3000アーサーは頭をガシガシ書くと、怒気を抑えた声で言った。\n'],['\u3000それを聞くとアリエーヌは目をキラキラさせて、ベアトリーチェの手を握り締めて詰め寄ってくる。\n'],['「ハッハッハッハ！ハッハハ！そうか！そうだったのか！」\n'],['\u3000一番知られて欲しくなかった相手にあの歌が伝わってしまっていることに、レティシアの胸はキリキリと痛む。\n'],['\u3000そう思うと、体がガタガタ震えて、木の影から姿を現すことができなかった。ただ恐怖と嫌悪に身を包まれながら、ベルを見てるだけの時間が過ぎて行った。\n'],['\u3000王都とはいえ、深夜の道は寂しい。ベアトリーチェは人通りのない道をコツコツと歩いた。夜風に吹かれ短くなった蜂蜜色の髪が少しだけ風に舞う。\n'],['「ヒッヒッヒ、天の声がわたしに知らせてくれたのですよ。それを父君にお知らせしただけです。」\n'],['\u3000喉が一気にカラカラになり、唇が塞がり声が出せなくなる…。でも、ばれた様子ではない。なら、怪しまれてはいけない。平静を装わなければ…。\n'],['\u3000どんっとぶつかった拍子に、飲みかけのまま置かれたワイングラスが倒れてしまう。残された液体は少なかったが、それでも滴が落ち少女のドレスを汚す。ベージュの生地に赤い染みがポツポツと写る。\n'],['\u3000男はニヤニヤ笑いながら、おじさんの懐を探り貨幣の入った袋を取り出す。そして中身を確認してにやっと口を吊り上げる。\n'],['\u3000恐る恐る震えながら振り返ると、そこにはベアトリーチェの思い人が立っていた。その顔から優しい笑顔は消えうせ、こちらを冷たい怒りを持ってにらんでいる。そんな表情を向けられ、ベアトリーチェの心はズキズキと痛む。\n'],['\u3000理解の追いつかない父を息子はニコニコ顔で背中を押して玄関前の広間へと連れてく。\n']
