しばかり,こともわ,ふさわし,ずかしく,とこうだ,もだから,かってく,ことする,しながら,ばっかり
['「私、確かに何度かむっとしてしまって…少しばかり強めに注意してしまったりはしましたわ…でもだからって！何も間違ったことはいってませんのよ！間違っても手を出したりなんてしていませんわ！信じてくださいお母さま！！」'],['「学園長先生のおっしゃることもわかりますわ…だって生徒同士のことにいちいち教師が首を突っ込むのも野暮ですものねぇ…」'],['「教育方針という考えはよくわかりますわ…ですけどこの学園は上流階級にふさわしい人間を育てる場だと思っていたのですよ…もちろん庶民の特待生も優秀な人材として上流階級にまざっても恥ずかしくないようにと育てるためにだと聞いていましたの…間違いだったのかしら？こちらの学園ってもしかして単純にお勉強をしてお友達と青春をするための学園だったのかしら。」'],['「教育方針という考えはよくわかりますわ…ですけどこの学園は上流階級にふさわしい人間を育てる場だと思っていたのですよ…もちろん庶民の特待生も優秀な人材として上流階級にまざっても恥ずかしくないようにと育てるためにだと聞いていましたの…間違いだったのかしら？こちらの学園ってもしかして単純にお勉強をしてお友達と青春をするための学園だったのかしら。」'],['簡単に話すとこうだ、なるしあの婚約者である第二王子はあろうことか学園に通う庶民の娘に惚れ込んでいるらしく、しかもその庶民は名立たる貴族の子息たちを侍らせているという。'],['「私、確かに何度かむっとしてしまって…少しばかり強めに注意してしまったりはしましたわ…でもだからって！何も間違ったことはいってませんのよ！間違っても手を出したりなんてしていませんわ！信じてくださいお母さま！！」'],['「わかってくださいますか公爵夫人！」'],['「なるしあ落ち着いて。大丈夫、大丈夫よなるしあ…私は貴女の味方よ。貴女がそんなことするわけがないのは私もお父様もよくわかっているわ。」'],"['そんなある日、なるしあは目を真っ赤にしながら帰ってきた。', 'なるしあは涙を流しながらゆっくりと学園での話をし始めた。', 'そう発言した貴族婦人はちらりと別の貴族婦人を見ればその貴族婦人は苦々しい顔をしながら']",['「しかし公爵夫人そればっかりは我々にはなんとも…」']
