ゴキブリ,メチャクチャ,ズタボロ,バックダ,ガッハッ,コウモリ,オタマジ,ハッキリ,ガシャガシ,ベロンベロ,プラスラ,ノサウル,ホログラ,カチャカチ,ポッカリ,バックス,フルスイ,ゴミカス,ガラクタ
['\u3000怪物はドアを内側から粉々に吹き飛ばすと、ビタビタビタ……！\u3000とまるで狂ったゴキブリのような素早い動きで、エリザベートの方へと突進しはじめた。\n'],['\u3000｜二個《・・》の首をにゅーんと伸ばし絶叫すると、怪物が暴れだした。メチャクチャな動きで、｜聖盾兵《ホーリシルダ》に突進し激突する。だが、兵士たちも身を低くして衝撃を受け止める。\n'],"['\u3000ドバァン！\u3000と散弾のように飛び散った石や土が、近距離のゴブリン達の体をズタボロに切り裂いた。三連撃で地面を左右からすくうようにアンダーで殴りつける。散弾攻撃で後続のゴブリン達を次々と仕留めていく。\n', '\u3000三人の共通点は、白地に青い線の入った法衣のようなものを身に着けていることだ。それさえもズタボロに破れ、赤黒い液体に染まりつつあるが。\n']",['\u3000衝撃に吹き飛ばされ、身動きの取れない兵たちを尻目に、角の生えた赤い怪物は跳ねるようにバックダッシュすると、倒れていた赤毛の少女を抱え上げた。\n'],['『おぉぅ！？\u3000感謝である、カレン殿！\u3000雷撃を放った後は１０秒間、動けないので！\u3000ガッハッハ！』\n'],['\u3000尻尾は長大で｜棘《トゲ》が無数生えており、振り回すだけで強烈なハンマーと化すだろう。背中には小さめのコウモリに似た羽が見える。あの大きさでは飛べないだろうが、ファンタジー世界の住人としては知らぬものは居ない有名なドラゴンそのものだ。\n'],['\u3000それらはオタマジャクシのような姿になり、周囲を青白い燐光で照らしながら、ある一点へと吸い込まれてゆく。\n'],['\u3000小五郎は、ハッキリと敗北を認識した。\n'],['\u3000馬の嘶きと、｜蹄鉄《ていてつ》が石畳を踏みつける音が近づいてきた。ガシャガシャと物々しい武具の音も交じっている。\n'],"['『オマエ、エリザベェト様よりはァ、胸が小さいナァ。まぁでもぉ？\u3000ベロンベロンさせてくれたらぁああ、返してやるぞぉ？』\n', '\u3000感じるのは愛犬シャルルがペロペロと、ベロベロと……ベロンベロンと、しつこいほどに顔を舐める感覚だけ。\n']",['\u3000シュバァツ……と回転しながら飛び続けるナタは、兵士たちの頭上へと向かってゆく。その高回転による摩擦熱が空気をプラスラマ化させ、輝きを青白い放った。\n'],['\u3000それは巨大な二足歩行のトカゲ、高さ４メートルに達するほどの巨体をもつ魔物だった。恐竜図鑑に載っているティラノサウルスに近い形状の怪物。つまり、\n'],['\u3000騎士の一人が馬を操りながら、細いタクトのような棒を振った。そして空中に緑と青の光輝く魔法円のようなものを描いてゆく。光の軌跡は空中にホログラムのように留まりながら、複雑な紋様を浮かび上がらせた。\n'],['\u3000下卑た顔のヴェルボーズが、ズボンに手をかけた。この世の汚物を煮込んだ悪臭さえ漂うような薄汚れたズボンのベルトをカチャカチャと外しかけた、その時だった。\n'],['\u3000衝撃でポッカリと穴の開いた屋根から室内が見えた。梱包された荷物や樽が積まれている。どうやら建物は無人の店舗か倉庫らしかった。\n'],['\u3000バックステップを踏んで間合いを取ると、勇者と魔法使いが戦闘態勢に入った。\n'],"['\u3000フルスイングで思いっきり叩きつけた石が弾丸と化す。\n', '\u3000その手には金棒が握られている。だが、｜火煉《カレン》のフルスイング打撃であろうとも、ドラゴンの頭蓋骨を砕くにはパワー不足なのは明らかだった。\n', '\u3000金棒を思い切り真後ろに引き絞り、イケメン魔法騎士の顔面を容赦なくフルスイングで叩き割ろうとした、その瞬間。\n', '\u3000二発目は真横からのフルスイング。ばちゅん！\u3000という炸裂音と同時にイグニールは首から肩まで全てを失うことになった。赤黒い血飛沫を撒き散らしながら身体がその場に崩れ落ちた。\n', '［＃中見出し］美少女鬼っ娘と、金棒フルスイング［＃中見出し終わり］\n']",['『死ね、ゴミカス』\n'],['\u3000苛立たしげに舌打ちをすると、手当たり次第にタンスを引き開けて中を散らす。床に散らかるのは価値のないガラクタ同然の品々と古着ばかりだ。\n']
