からこそ,がっかり,とーすた,わなかっ,だったら,すっかり,いじめら,かったか,うしてく,かってく,すっきり,うとする,ずたぼろ,けちがつ,もりだっ,ばっかり
['すっきりしてるんだ。私は晴れの日だからこそ綺麗な気持ちで迎えたかった。'],['伊音お嬢様はこれみよがしに深々とため息をついた。一時でも筆頭にしていた男がとんでもない馬鹿で、自分の見る目のなさにがっかりしているため息だ。そこそこの年月お仕えしてきたから分かる。'],['離れで掃除洗濯ちょっとした料理やお菓子作りを趣味としてやっているのが耳に入ったらしい。姉は何もしてない。私が作った菓子を自分で作ったと言って学校で振舞ってるが、どうでもいいので放置している。家では包丁どころかとーすたーにすら触ったことないけど。まだ修業期間だし、ばいととして雇えない年齢だからお小遣い程度しか出せないけど、賃金も出ると聞いては迷う理由もない。もとより、大金持ちの豪邸の使用人なんて魅力的すぎる。'],['驚いてわたわたしてるけど、誰も助けてくれないって。姉がまさか黒金様の顔を知らないとは思わなかった。最初から彼が来れば長々喋って、姉の妄想を証明する必要はなかったかもしれない。'],['姉の名は生島星那（いくしませな）。ちなみに私は生島那月（いくしまなつき）。生島は母の名字だ。引き取られる前から使っている苗字で、私なんか変わらない方が楽だと思ってたんだが、姉は父に引き取られるのだから、父と同じ苗字になるのが当たり前だったらしい。そんな決まりないんだけど。'],['「そのようにおっしゃらないでください。私は清々しいですよ。この胸の内にあった長年の澱みをすっかり吐き出しましたから」'],['「あの子たちと一緒にいたら、君がいじめられるかもしれないから離してるんだよ。わかってね」'],"['「え！那月、何を勘違いしてるの？ままが死んだ時小さかったからわかんなかったのかしら。ままはほすてすなんかじゃないわ。ままはＯＬしてたのよ？」', '驚いてわたわたしてるけど、誰も助けてくれないって。姉がまさか黒金様の顔を知らないとは思わなかった。最初から彼が来れば長々喋って、姉の妄想を証明する必要はなかったかもしれない。']",['何かの勘違いの被害妄想を爆発させた姉を全力で止める。父に何を言った所で無意味だが、言ったという事実でこの話が立ち消えたらどうしてくれる。'],['「蓮寺家の決まりなんだ、わかってくれ」'],['すっきりしてるんだ。私は晴れの日だからこそ綺麗な気持ちで迎えたかった。'],"['さっさと去ろうとするお嬢様に、馬鹿な姉は噛み付く。', 'とか言って抱きしめてこようとする。それは、ひょいっとかわす。勘違いが痛々しい。', 'どこまでも伊音お嬢様を悪者にしようとする根性、すごいと思う。でも現実は見よう。', '「挙句の果てには、こんな衆人環視で多くの男を侍らせてお嬢様に濡れ衣を着せようとする始末。恥知らずにもほどがあります」', '一礼して、その場から去ろうとする。']",['「姉が６歳の時にその母も亡くなりました。父方の親戚に命じられた悪漢に、それはもうずたぼろに殺されたのです。理由は、母と浮気していた父が離婚されて、蓮寺家と縁が切れるのを恐れたため。蓮寺家は父を『どうでもいいもの』として浮気も気にしてなかったので、思い込みと勘違いによる、完全な無駄死にですが。この勘違い加減はさすが血縁ですね」'],['「今日は晴れの日だったのに。変なけちがついたような気分だ」'],['姉の予定だと「婚約破棄なんていや！」とお嬢様がごねて、それを更に責め立てるつもりだったと思われる。まぁ、この姉の妄想なんか理解したくないからいいや。'],['「何よ！あんただって結局蓮寺の跡取り誑し込んだ売女じゃない！私ばっかり責めるなんてひどいわ」']
