ブリクー,サークサ,クスブル,サーカス,プラスカ,ドロワイ,サンドー,シオドロ,コンバリ,ハッキリ,サンチュー,ブラウラ,カッサー,シュルブー,トロチカ,オークニ,カラブリ,スタコウ,コンサン,ブルジク,コンブル,ブリコン,ベロメー,ノークー,ランツー,ブルバッ,フッシャー,コントロ,ペリグー,バチスタ,ブラサッ,ヒッパー,クストー,フラウラ,ゼーバッ,トップク,デブラン,ノーブラ,ブスブル,カップラ,ランボー,ラングリ,ザーブル,プラシコ,ジーグラ,ワイスラ,ポリテク,ランペッ,プスキー,ガッチリ,ランブク,ブルバキ,トーポリ,メーアハ,ニュルチュル,ツルゲー,ゴロワー,サンブー,カッペラ,ボクサー,ランガッ,ビューヘラ,キューブリ,ランブイ,ヒューフラ,ベリスク,フックス,サンドキ,サックス,ブスキー,ヒップス,シャッフル,バッチリ,ブリスタ,コンフラ,オークー,シオドー,ブリザック,ブラサー,ブーラン,ワーバラ,コントー,ジーフラ,ランコン,ランクス,クラスタ,コンスタ,サンドロ,ボワフル,ポッシャッ,パッサン,オーコン,オタスラ,サンタポ,スーパー,ボーラン,クラコウ,サンクー,カスパリ,ドープル,スクリュー,ミリオタ,ベリジー,ブランシャー,ホイズッ,オメクー,コングリ,キロブリ,カッペリ,ジリスク,プスブー,シトラン,ランドロ,ブリサッ,オートロ,スタブル,ビクトー,ドーモワ,ランソワ,カリカチ,ホロフラ,グスブル,ウエンブル,クックス,キロメー,プスブル,クーブル,コンダク,カチコチ,コンボー,コンタッ,ランサー,ボーリュー,フットボ,クラムシ,カッサラ,ブルクラ,カスバリ,サントー,ノーブル,コトブス,バリクー,ヒュージリ,スカゲラ,ネトラン,クスバッ,ソワジー,サラザー,ザースラ,クストッ,ランパッ,ダラプス,ホイザー,ノーソワ,コンパク,グリジー,ブラオー,トップス,ボークー,ランクー,ランゲラ,オーブリ,サンブル,ベトラン,トーチカ,スタイガ,コンサー,ブルブー,フラブー,メキシコ,ドタバタ,キロザー,ラングラ,シャッサン,フルモジ
1,1,4,1,2,1,5,1,1,1,2,1,1,12,6,1,1,1,2,19,7,2,5,2,1,8,1,4,3,2,2,7,19,1,2,2,12,1,1,1,16,1,2,2,1,7,1,1,1,1,1,106,1,5,1,1,4,1,1,2,1,1,1,20,3,1,7,1,1,1,1,1,1,1,31,59,1,83,4,3,1,1,1,5,1,1,82,1,1,1,2,11,1,9,2,2,2,1,1,1,17,7,3,30,1,6,1,1,8,3,1,2,3,3,12,3,1,5,45,1,1,3,9,17,5,20,1,3,1,10,17,1,1,1,1,1,1,1,12,1,9,9,10,3,5,1,2,1,29,1,1,2,30,3,1,28,10,1,17,63,3,1,1,3,1,2,1,2,3,50,1,1,2,2,1
