くださっ,けたかっ,ずかしく,おいたら,どーらん,ずかしな,しなかっ,うとしな,こそいら,だったか,ぶつかっ,ざわめき,あはすっ,たらしく,しながら,はらする,もりだっ,もそうだ
"['\u3000何故、王妃様が貸してくださったのかと言いますと、今は亡き母の義理の姉妹だからです。私からみれば、血の繋がりのない伯母でしょうか？\n', '\u3000ご好意で貸してくださったのに、ご迷惑をおかけして申し訳ないです。\n', '\u3000そして、更に驚く事を教えてくださったのです。\n']",['「いいえ。みあを傷付けてまで結婚したのです。それで白い結婚では、旦那様がただみあを傷付けたかっただけになります。後継ぎを作らないなんて、あり得ません」\n'],['\u3000一回でもばれる恐れはあった訳だが、へんりーは、若い令嬢は閨の事なんて恥ずかしくて誰にも言えないだろうと、高を括っていたのだ。\n'],['「思い出しました！\u3000その事ならば、お父様から聞いております。念の為に、受理しない様根回しをしておいたら、本当に届け出たので驚いたと」\n'],"['「どーらん男爵家は、まともに教育も出来ないのか」\n', '「そふぃあお姉様。お姉様の事ですから、嫌味ではなく本心で仰っているのでしょうけれど……。どーらん男爵家に、そんな財力はありませんわ」\n', '「花嫁衣装が着たかったでしょうに、ごめんなさい。旦那様が直ぐにどーらん男爵家に婿入りしなかったばかりに。私、なるべく早く後継ぎを産んで、旦那様をくりすぷ伯爵家から解放して差し上げますわね！」\n', '\u3000旦那様も、後継ぎが成人したら直ぐに家督を譲ってどーらん男爵家に婿入りするつもりでいる事でしょう。\n', '「じゃあ、みあは強がっていたのね。可哀想に。旦那様は家督を御親戚に譲って、どーらん男爵家に婿入りして上げれば良かったのに。『くりすぷ伯爵』は、一族の男性なら誰でも出来るけれど、みあを幸せに出来るのは、旦那様だけなのだから」\n', '\u3000尚、どーらん男爵家に問題は無いのかと申しますと、経済状況等は平均的で、男爵やお身内にも目立った問題のある方はいないとか。\n', '「どーらん男爵家に送って上げて」\n', '\u3000どーらん男爵家に軟禁でもされるのでしょうか？\n', '「へんりー・くりすぷ元伯爵。並びに、みあ・どーらん男爵令嬢。窃盗の罪で逮捕する！」\n', 'どーらん家は、お取り潰しです。\n', '\u3000どうやら、この人が、くりすぷ伯爵の恋人であるみあ・どーらん男爵令嬢の様です。\n', '\u3000彼によると、彼女はみあ・どーらん男爵令嬢本人との事。\n', '「先程届きました旦那様からの手紙です。みあとどーらん男爵領へはねむーん旅行に行くと記されておりました」\n', '「どーらん男爵領と言えば、確か、一昨日遊びに来たしゃーろっとが、お父様のお友達がその近くに領地をお持ちだと言っていたような……？\u3000記憶違いかも知れませんけれど」\n']",['「恥ずかしながら、旦那様は吝嗇家であるらしく、私の為にはお金を使ってくださいませんの」\n'],"['「花嫁衣装が着たかったでしょうに、ごめんなさい。旦那様が直ぐにどーらん男爵家に婿入りしなかったばかりに。私、なるべく早く後継ぎを産んで、旦那様をくりすぷ伯爵家から解放して差し上げますわね！」\n', '\u3000それをしなかったのは、みあが、自分の子を伯爵家の跡取りにする事を望んだからである。\n', '\u3000ええ。勿論、何方も参加しなかったそうです。\n']",['\u3000それは兎も角、へんりーがみあを愛している以上、みあの願いを叶えようとしない筈は無い。\n'],['「ようこそいらっしゃいました。くりすぷ伯爵夫人。えま・らっせるですわ」\n'],"['\u3000何方だったかしら？\n', '「夜会で返す取り決めだったからだ」\n', '「……本邸に入れるまでの、仮住まいだったからではありませんか？」\n']",['\u3000ぶつかった音と「みあ！」と名を呼ぶ旦那様の声が聞こえましたが、大丈夫でしょうか？\n'],['\u3000ざわめきが大きくなります。\n'],['\u3000その数年間で、みあはすっかり、自分が特別な人間だと思うようになっていた。\n'],['\u3000市井には、以前、みあが複数の男性と付き合っていると言う噂も流れていたらしく、今回の噂と合わせて、『彼等が離れて行ったのは、みあの気が触れたからだ』と言う事になったとか。\n'],['\u3000私は侍女とそのような会話をしながら、馬車で帰宅の途に就きました。\n'],['「ええ。ですが、旦那様は酷い方ですわ。あのように、叶わぬ夢を見させて。あれでは、名実共に欲しくなると思いますわ。はらはらするのです。『くりすぷ伯爵の愛』と言う梯子の最上段に立とうとも、決して届かぬ『くりすぷ伯爵の妻』と言う果実を取ろうと背伸びして、何時か落ちるのではないかと」\n'],"['\u3000もしかして、婿入りはさぷらいずにするつもりだったのでしょうか？\n', '\u3000当初は、私を病で臥せっているとして、みあを代理として連れて来るつもりだったそうです。\n', '「今日はお父様に、旦那様とみあが失踪したので見かけたら教えて欲しいと手紙を出すつもりだったのだけれど、必要無くなったわね」\n']",['\u3000私は、『頭が足りない』と言われておりまして、自分でもそうだと思いますけれど、足りないだけで、無い訳ではないのです。これぐらいの想定は出来るのですわ。\n']
