バシキー,ジームカ,ドーチカ,キームシ,ベロチカ,ジームシ,パーネチ,コンスタ,トーネチ,プラトー,グリゴリ,トーチカ,サンノー,トームシ,サンドロ,パーフカ,オーネチ,ボリスラ,ノーチカ,イラトー
['意味：放浪者、春の日（バシキール語・タタール語由来）\n'],['略称：ヴァード（Вад）、ヴァージク（Вадик）、ヴァジームカ（Вадимка）、ジーマ（Дима）、ヴァージャ（Вадя）、ヴァージカ（Вадька）\n'],"['愛称：リュドーチカ（Людочка）、リューセニカ／リューセンカ（Люсенька）、ミローチカ（Милочка）、ミラーシャ（Милаша）、ミールシュカ（Милушка）\n', '愛称：アドーチカ（Адочка）、アドゥーシュカ（Адушка）、イドーチカ（Идочка）、イドゥーシュカ（Идушка）、ドゥーシュカ（Душка）\n', '愛称：アドーチカ（Адочка）、アドゥーシュカ（Адушка）、イドーチカ（Идочка）、イドゥーシュカ（Идушка）、ドゥーシュカ（Душка）\n', '愛称：アードチカ(Адочка)、アーレチカ(Аречка)、アリーシェンカ／アリーシェニカ（Аришенька）、アリーヌシュカ（Аринушка）、アリアードノチカ（Ариадночка）、アリアードヌシュカ（Ариаднушка）、アドーチカ／アードチカ（Адочка）、ラードチカ／ラドーチカ（Радочка）\n', '愛称：アードチカ(Адочка)、アーレチカ(Аречка)、アリーシェンカ／アリーシェニカ（Аришенька）、アリーヌシュカ（Аринушка）、アリアードノチカ（Ариадночка）、アリアードヌシュカ（Ариаднушка）、アドーチカ／アードチカ（Адочка）、ラードチカ／ラドーチカ（Радочка）\n']",['愛称：キーモチカ（Кимочка）、エヴドキームシュカ（Евдокимушка）\n'],['愛称：イザベロチカ（Изабеллочка）、イザベロニカ（Изабеллонька）、イザベルシュカ（Изабеллушка）、イゾーチカ（Изочка）、イズーシュカ（Изушка）、イゾーニカ（Изонька）\n'],['愛称：ヴァージェチカ（Вадечка）、ヴァージュシュカ（Вадюшка）、ヴァジューシャ（Вадюша）、ヴァジームシュカ（Вадимушка）、ヴァジーモチカ（Вадимочка）、ヴァジーシャ（Вадиша）\n'],['愛称：パーネチカ（Панечка）、パントゥーシャ（Пантуша）\n'],"['コンスタンチーン（Константин）\n', '父称：コンスタンチノヴィチ（Константинович）\n', '\u3000\u3000\u3000コンスタンチノヴナ（Константиновна）\n']","['愛称：トーネチカ（）、フリストフォールシュカ（Христофорушка）\n', '愛称：アントニーンカ（Антонинка）、アントニーノチカ（Антониночка）、アントニーヌシュカ（Антонинушка）、トーネチカ（Тонечка）、ニーノチカ（Ниночка）\n']","['プラトーン（Платон）\n', '父称：プラトーノヴィチ（Платонович）\n', '\u3000\u3000\u3000プラトーノヴナ（Платоновна）\n', '略称：トーシャ（Тоша）、プラトーシャ（Платоша）、トーシュカ（Тошка）\n', '愛称：プラトーシェニカ（Платошенька）、トーシェニカ（Тошенька）、プラトーヌシュカ（Платонушка）\n', '愛称：プラトーシェニカ（Платошенька）、トーシェニカ（Тошенька）、プラトーヌシュカ（Платонушка）\n']","['グリゴーリー／グリゴリー（Григорий）\n', '父称：グリゴリエヴィチ（Григорьевич）\n', '\u3000\u3000\u3000グリゴリエヴナ（Григорьевна）\n']",['愛称：リトーチカ？(Риточка)\n'],['愛称：サーノチカ（Саночка）、スサンノーチカ？（Сусанночка）、サーニュシュカ（Санушка）\n'],['愛称：トーモチカ（Томочка）、トームシュカ（Томушка）、ムーシャ（Муся）\n'],"['\u3000\u3000\u3000息子→アレクサンドロヴィチ\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000娘→アレクサンドロヴナ\n', '\u3000\u3000\u3000息子→アレクサンドロヴィチ\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000娘→アレクサンドロヴナ\n', '父称：アレクサンドロヴィチ（Александрович）\n', '\u3000\u3000\u3000アレクサンドロヴナ（Александровна）\n']",['略称：パーシャ（Паша）、パーフカ（Павка）、パーヴァ（Пава）、パーシュカ（Пашка）\n'],['愛称：オーネチカ（Онечка）、シームシュカ（Симшка）\n'],"['意味：戦い（スラヴ語由来）／ボリスラーフの省略形\n', 'ボリスラーフ／ボリスラフ（Борислав）\n', 'ボリスラーフ／ボリスラフ（Борислав）\n', '父称：ボリスラーヴォヴィチ（Бориславович）\n', '\u3000\u3000\u3000ボリスラーヴォヴナ（Бориславовна）\n', '愛称：ボーレニカ（Боренька）、ボレチカ（Боречка）、スラヴォチカ（Славочка）、スラーブシュカ（Славушка）、ボリスラーブシュカ（Бориславушка）\n']","['愛称：ノンノーチカ（Нонночка）、ノンヌーシュカ（Ноннушка）、ノヌーシャ（Нонуся）\n', '愛称：アンゲリーヌシュカ(Ангелинушка)、リノーチカ(Линочка)\n']","['愛称：アイラトゥシュカ（Айратушка）、アイラトーチカ（Айраточка）、アイラトーニカ（Айратонька）、ラトゥーシュカ（Ратушка）\n', '愛称：アイラトゥシュカ（Айратушка）、アイラトーチカ（Айраточка）、アイラトーニカ（Айратонька）、ラトゥーシュカ（Ратушка）\n']"
