ブルスラ,クーリン,コントロ,エンドブ,ブラスタ,プルスラ,プリンクル,ブリザー,マジシャン,クラスタ,ザーアー,アーコン,カリプス,アースク,アードー,ジリスク,クスオン,ワースラ,トンコン,スーパー,クリスタ,ポイズン,プリズン,ザーコン,スパイラ,ヒーリン
['AS:ダブルスラスト\n'],['冷却 ≪クーリング≫\n'],"['火炎操作 ≪ファイアコントロール≫\n', '水の制御 ≪ウォーターコントロール≫\n', '体流制御 ≪ヒューモラルコントロール≫\n']",['AS:エンドブレイク\n'],['疾風の複刃 ≪ブラスターエッジ≫\n'],"['┃┗AS:トリプルスラッシュ\n', '┃┗AS:トリプルスラスト\n']",['打水 ≪スプリンクルウォーター≫\n'],['氷雪の竜巻 ≪フロスト・ブリザード≫\n'],"['魔法使いの火 ≪マジシャンズ・ファイア≫\n', '魔法使いの飲み水 ≪マジシャンズ・フレッシュウォーター≫\n', '魔法士の小間使い ≪マジシャンズ・ソイルペイジ≫\n']","['水塊 ≪ウォータークラスタ≫\n', '土塊 ≪ソイルクラスタ≫\n']",['大地の癒し ≪マザーアース・リジェネーション≫\n'],['気流操作 ≪エアーコントロール≫\n'],['終焉之詩 ≪アポカリプス・カタストロフ≫\n'],['地震 ≪アースクエイク≫\n'],['風の覆い ≪エアードーム≫\n'],['・バジリスクの魔眼\n'],"['絞首する闇茨 ≪ハンギング・ダークスオン≫\n', '虚ろなる闇沼 ≪ホロウ・ダークスオン≫\n']",['┃┗AS:パワースライズ\n'],['歪なる光塊 ≪ストレイン・フォトンコントロール≫\n'],"['｜超新星《スーパーノヴァ》\n', '超爆発 ≪スーパーノヴァ≫\n']",['円環之大樹 ≪クリスタル・セフィロス≫\n'],['毒の闇霧 ≪ポイズン・ミスト≫\n'],"['暗黒の牢獄 ≪ダークネス・プリズン≫\n', '炎の檻 ≪フレイムプリズン≫\n']",['天候支配 ≪ウェザーコントロール≫\n'],"['┃┗AS:スパイラルショック\n', '螺旋風砲 ≪スパイラルブラストレイ≫\n']","['癒しの光 ≪ヒーリングライト≫\n', '癒しの光域 ≪ヒーリングシャイン≫\n']"
