こっから,わなかっ,くださら,かっちま,はらしな,べたばか,いらしく,しとする,わんしー,ちまうじゃ,かっちん,するばか,いらがみ,わなくっ,からばた,からそわ,もやぼや,ぱりびー,びりとこ,ちらりとこ,ぱっちり,ぽーずし,ころから,ころおい,つけてく,ぴんきり,するから,がらひた,まるじん,さわしく,からそろ,ごしてか,がらもそ,おいてく,しくする,がらぼそり,からがら,もそもお,ごしちま,つけたら,ひらでこ,くったっ,けたとこ,ぱっくり,からしっ,がつけた,うかよろ,いらもお,かたくり,もごつか,ばらくす,でこちら,くすぐら,いらはき,とくわな,めりこん,ぽくちらり,くっつけ,しこちら,ちかけた,こっちか,するとこ,からぱた,がりから,ひしめき,からばっさ,からぞろ,ちんぴら,めたばか,わーくら,いらがや,もそうだ,うとしな,かつけら,しとすら,でこのお,すーする,えんかっ,でんもお,まるこっ,もそこそ,しなかっ,つけたっ,てくすく,がたかっ,ぶつけた,きしてく,めたから,ぶんきち,ちらのお,かさはら,たってく,けたばか,ふかしな,ぽいから,うとする,すかする,ぽつりぽつ,へらしな,かちゃかち,ぷりしな,しっくり,かってく,もそうら,くどころ,しとくん,こりする,ちまうだ,がらちょこ,からほろ,ちっとく,にこちら,えんばか,ひたすら,がらのた,ごそうと,からとん,からぶつ,うかいそ,にこくり,きりしな,からじわ,でかかっ,どきしな,めたかっ,でかから,びくしな,くりしな,からこそ,こちょこと,ちっとこ,たっぷり,いそうだ,はっきり,かったら,がらにや,しげきち,ちまうか,くださく,からする,とぼけた,ちまうん,しくじり,ひやしな,からつけ,うところ,しなくっ,がつくん,うろちょろ,からのお,めたとこ,しとばか,ちらとこ,よろしく,かってか,のおいら,かったっ,きしめら,くねしな,しながら,からはき,すること,ぶりにや,からすい,つけくだ,くらこん,おたから,いらもそ,べんちゃら,ぱらから,ひくくら,からすた,からすれ,がらにこ,めそうだ,ぼそりとこ,たっふか,がらこち,めたがら,たらおい,じりしな,ことごと,ぽつりとこ,もおいら,こりしな,ふんどし,ちまうと,にこもり,かんばか,どぶさら,がやたら,たらしく,ころでこ,がぶつか,たらべら,うだから,にやしな,するぽー,ぶつかっ,するわな,わくする,しーずん,くりする,おちがつ,からおい,つんつる,わんから,いらから,つけるん,つけのお,ぶつかり,がんばり,ちまけら,しなくちゃ,とこから,こんとこ,げたとこ,ひそめた,ちらから,からちょい,だらごと,てくるん,わんばか,ぶつから,うとすら,ころへと,ぶらじゃー,からかっ,しっかり,くだから,ごちゃごち
5,5,1,2,1,1,5,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,3,1,9,1,1,1,2,1,1,1,2,10,1,1,1,1,1,3,1,1,4,1,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,3,2,1,1,10,4,1,1,1,1,1,1,1,4,4,1,2,1,1,1,1,4,2,3,2,1,1,1,16,1,2,1,1,1,2,11,1,2,1,1,3,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,4,1,1,4,17,17,2,1,3,1,1,2,7,3,1,3,6,1,1,3,4,3,1,1,21,1,1,7,2,1,146,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,8,1,1,1,1,3,4,1,6,1,1,2,1,1,2,1,10,1,2,1,1,15,6,11,1,1,1,2,1,2,1,1,3,4,1,1,1,1,1,1,13,1,1,2,1,2,2,15,2,1,2,1,1,24,1,1
