オタマジ,ズタボロ,ベロンベロ,ガーシナ,メチャクチャ,ハッキリ,ホログラ,ガラクタ,カチャカチ,プラスラ,パッカー,トンガリ
['\u3000それらはオタマジャクシのような姿になり、周囲を青白い燐光で照らしながら、ある一点へと吸い込まれてゆく。\n'],"['\u3000ドバァン！\u3000と散弾のように飛び散った石や土が、近距離のゴブリン達の体をズタボロに切り裂いた。三連撃で地面を左右からすくうようにアンダーで殴りつける。散弾攻撃で後続のゴブリン達を次々と仕留めていく。\n', '\u3000三人の共通点は、白地に青い線の入った法衣のようなものを身に着けていることだ。それさえもズタボロに破れ、赤黒い液体に染まりつつあるが。\n']","['『オマエ、エリザベェト様よりはァ、胸が小さいナァ。まぁでもぉ？\u3000ベロンベロンさせてくれたらぁああ、返してやるぞぉ？』\n', '\u3000感じるのは愛犬シャルルがペロペロと、ベロベロと……ベロンベロンと、しつこいほどに顔を舐める感覚だけ。\n']","['\u3000――邪聖剣ガーシナルト。\n', '「――邪聖剣ガーシナルト。……我が一撃によくぞ耐えた、｜下等《・・》な化物風情が」\n']",['\u3000｜二個《・・》の首をにゅーんと伸ばし絶叫すると、怪物が暴れだした。メチャクチャな動きで、｜聖盾兵《ホーリシルダ》に突進し激突する。だが、兵士たちも身を低くして衝撃を受け止める。\n'],['\u3000小五郎は、ハッキリと敗北を認識した。\n'],['\u3000騎士の一人が馬を操りながら、細いタクトのような棒を振った。そして空中に緑と青の光輝く魔法円のようなものを描いてゆく。光の軌跡は空中にホログラムのように留まりながら、複雑な紋様を浮かび上がらせた。\n'],['\u3000苛立たしげに舌打ちをすると、手当たり次第にタンスを引き開けて中を散らす。床に散らかるのは価値のないガラクタ同然の品々と古着ばかりだ。\n'],['\u3000下卑た顔のヴェルボーズが、ズボンに手をかけた。この世の汚物を煮込んだ悪臭さえ漂うような薄汚れたズボンのベルトをカチャカチャと外しかけた、その時だった。\n'],['\u3000シュバァツ……と回転しながら飛び続けるナタは、兵士たちの頭上へと向かってゆく。その高回転による摩擦熱が空気をプラスラマ化させ、輝きを青白い放った。\n'],['\u3000イグニールは同郷の出身だが、没落貴族の息子。温情と慈悲でエリザベートの父に引き取られ、｜陪臣《ばいしん》の屋敷で面倒を見てやっていた。だが、美しいエリザベートに執心し後を追うように騎士になった。配属は｜赤銅騎士《パッカード》という下級騎士。\n'],['\u3000所々にトンガリ屋根の塔がそびえ立ち、向こうに見える小高い丘の上には、いかにも王様が住んでいそうな、とても大きな城が闇を背景に白く浮き上がっていた。\n']
