ずらずら,どろどろ,ふむふむ,ごろごろ,とんとん,ばらばら,ふかふか,ぼろぼろ,ほいほい,もりもり,ぽんぽん,ぼちぼち,くすくす,どんどん,がんがん,ぎりぎり,じめじめ
['\u3000ずらずらと並べましたがねたになりそうなのは……まずは名前ですね。他の要素はまたいつか。\n'],['\u3000昔、付き合っていたとか……どろどろの軍内愛憎劇。\n'],['\u3000魔王の配下、魔王軍に所属する敵役、ごぶりんとかおーくとか悪魔……ふむふむ具体的ないめーじは溢れているがさてはて？\n'],"['\u3000『神様（超越者）なら自力で世界を救え！』『王族か何か知らんが異世界からほいほい召喚するな！\u3000人間じゃなくて核爆弾とか生物兵器を召喚したらどうする！』などなどねたがごろごろ。\n', '\u3000大砲の進歩が装甲艦の誕生原因なんですが……魔法と特殊能力が溢れる創作世界では大砲に匹敵もしくは凌駕する破壊力がごろごろしています。\n']",['\u3000ねた：というか豆知識。船の排水量を表すのに使った単位のとんだが、語源は積み込む樽を一個、二個ととんとん叩いて数えたからなんていう話がある。\n'],['\u3000連携をとらずばらばらに動く敵に対して戦列を組んだ艦隊は強かった。\n'],['\u3000ふかふかの毛は水鳥を捕まえるため湖沼を泳ぐのに邪魔だったという現実的理由。\n'],['・まんと：へるめっとから垂れている。ぼろぼろだと決闘や従軍などの戦闘経験あり、戦闘経験なしだと無地（女性や聖職者用）。\n'],"['\u3000『神様（超越者）なら自力で世界を救え！』『王族か何か知らんが異世界からほいほい召喚するな！\u3000人間じゃなくて核爆弾とか生物兵器を召喚したらどうする！』などなどねたがごろごろ。\n', '騎士学校の秘密：王家が全面的支援の下、騎士学校を設立した。『学費無料！\u3000卒業した貴族子弟は全て騎士として王家が雇用予定！』と甘い誘い文句。その目的は何か？\u3000地方貴族の国家への帰属意識を高めるためか？\u3000それとも次男三男を取り込んで反抗的な貴族の当主と入れ替える？\u3000単純に人質なんてことも……（と見せかけて単純な軍備拡張＆戦術情報の秘匿が真相、その国独自の戦闘法を教えてほいほい他国とかで就職されたら非常に困る）\n']",['\u3000異世界ながらの理由がてんこもりもり好き放題。\n'],['\u3000そもそも騎士（職業軍人）を育てる学校なんてぽんぽんつくれるだろうか？\u3000極論すれば効率のいい殺人手法を教える学校なのだから。当然、学校を運営する組織は、国家もしくは準国家級の勢力でなければいけない。\n'],['\u3000さてぼちぼち各部門――具体的な仕事内容に移りましょうか。\n'],['「ぷーくすくす！\u3000ださーい！\u3000魂の武器が短剣なんて先が知れてるわねー！\u3000わたくしなんて茨の鞭よ」\n'],"['\u3000幸運にも最初の仕事で儲けた新人盗賊達は、味を占めどんどん転がり落ちるだろう。農作業の間に”出稼ぎ”に行く盗賊の村、旅商人からただで商品を”仕入れて”売りさばく略奪商人、近隣の村々から”税”を巻き上げる｜強盗騎士《ばんでっどないと》。\n', '\u3000上でも書きましたが長男以下何番目の男子を意味する図案があったり、両親の図案を組み合わせたりして盾紋章の内部は区切られどんどん情報量が増えていきます。\n', '\u3000これが三日となれば戦闘部隊の食料三日分と補給部隊の食料三日分で一日分の六倍……補給部隊は戦闘部隊と自身の腹を満たすために負担がどんどんふくれあがります。\n']",['\u3000航海能力と積載能力をがんがん増やしていきます（がれー船が軍船として重武装化したのと対極ですね）。\n'],['\u3000また兵卒上がりの叩き上げ下士官が奇跡的昇進――特別に高等軍事教育を受けて再任官後、退役前にたどりつけるかぎりぎりのれべる。\n'],['\u3000薄暗くじめじめとした空間、幽霊が怪物が――納骨堂や牢獄ならなおさら――出そうな雰囲気。\n']
