スクピッ,ペンブル,ジーフラ,ブーデン,クルパー,コンタッ,トボルン,ビリオン,マルスラ,キンブルン,プスブル,ブリアー,リンゲラ,ブーゴー,ビーリン,ワンシー,クラアー,シャンボー,コンパク,ドンジュー,シャンポー,コンリン,グーデン,ペントロ,ビーブリ,ゴロワー,ゼーリン,カリニャー,エンクル,ドロワイ,ペンデン,スタブル,シャントク,トンチカ,コンブル,プスキー,ガンボン,ルンクル,ルンスタ,クルジュー,カーフク,ギスカー,ルンペン,ギスムン,キューブリ,コンクリ,ベングリ,シャンピー,エンジン,コテンパン,ビラブク,ベリジー,カントン,コンボー,ブスブル,シオドー,シャンボン,ペックリ,ビューガー,エンブル,ルンブー,ザーリン,ブラウラ,ブルガー,オンブー,コンビー,エンガー,ビンガー,プラシコ,マルブラ,ブルトン,リンガー,カラブリ,フラブー,ヒューガー,クリシー,カスパリ,バチスタ,マルグリ,ワーバラ,トンキン,スカゲラ,シオドロ,マルサラ,コンクー,カンプン,カップラ,チューリン,カンクー,クーブル,リンカー,カスバリ,バチカン,ガーバン,プラスカ,コップラ,チンギス,ブルカン,マルトロ,パンクー,ホイザー,ゼーガー,クルブー,マルシャン,ブリシー,ブングル,クーデン,コングリ,リントロ,オンクー,グルデン,ブリオン,ブーバン,トロチカ,シーザー,エングラ,ルンカス,ヒュージリ,クツアー,クルジー,ドープル,ウンガー,シャンブル,マルヒタ,カリカチ,ワイデン,ボークー,スタデン,ツンプリン,プラシー,グーグル,ブルゴー,ホロフラ,パッキン,オイペン,シュルブー,コッペロ,ブリエン,デンリン,マルバシ,カストン,カッサラ,フーゴー,トンクー,シャースレ,ルンデン,マルシー,コトンシー,ボーフム,カンプツ,リンデン,ザーブル,サラザー,ボンクー,マルチー,ゴツチー,ポンドク,ボークリ,マルジャン,ボージャン,ゼーフン,リントン,ドタバタ,ビューヘラ,ブルバキ,パッハー,ポンドカ,カンブリ,チンプン,ビタグリ,ルンブル,グラウン,メキシコ,コンカー,リングス,カートン,カービン,カンポー,カチコチ,デンスレ,オタスラ,ドンジー,ルンブス,ブラガン,バンドー,プスブー,アーベン,ルンハー,ウンガリ,ソワジー,マルクス,シャンプラ,バリクー,パーペン,ヒューフラ,カンパン,ガンシー,ガンベタ,アーブル,ハッキリ,シーズン,ヒンデン,シャンクー,キシブル,ブルブー,ホイジン,リングラ,ポツリポツ,ボーグン,グリジー,ガンブス,ブラシュー,ツルゲー,ドンクー,ジリスク,ブリコン,コッペン,パッシー,ブラドン,ジャンビー,グンビン,カッペラ,ドンシャン,シャンベリ,リンジン,ブリゴー,ダラプス,ベリスク,コントロ,ジーグラ,ゴロアー,コトブス,ブルクラ,クックス,クルシー,ブスキー,オメクー,ワイスラ,コンスタ,タッデン,クラウン,ハッデン,ポリテク,シャンパー,ドストン,グルジー,ジャンクー,コンバリ,ザースラ,シャンペロ,ブラウハ,シャンジー,フラウラ,ビースタ,ゲーベン,ブルボン,グスブル,ボーベン,ベリアー,ブラウン,スーパー,ブリクー,ギーパン,カンスタ,ペンハー,マルゴテ,ブルジク,ブンスラ,トンカン,クラスタ,スパツー,トンタッ,ブリザック,パッペン,ブリスタ,ビーデン,クラオン,クスブル,コンフラ,デンブル,コンダク
2,2,1,1,3,17,1,3,1,1,20,31,3,1,1,40,1,14,1,1,3,6,1,1,2,4,1,7,10,1,5,3,3,1,7,1,1,1,1,1,1,4,1,12,1,6,1,34,20,2,4,3,1,10,1,1,9,1,2,15,2,1,1,2,2,1,1,1,2,1,17,9,1,3,1,5,1,2,54,1,1,3,1,1,11,1,1,123,5,1,8,1,2,1,2,1,1,3,1,3,30,1,1,3,12,2,6,1,3,11,2,2,1,6,1,3,1,10,2,7,1,3,1,5,1,1,17,1,1,2,1,18,1,1,1,12,1,4,1,1,1,1,20,2,8,21,2,1,4,2,2,2,1,16,5,1,2,1,3,1,3,13,1,1,106,1,14,22,1,1,1,1,50,1,18,1,3,1,1,6,1,4,1,5,17,1,5,4,1,2,1,1,9,1,3,2,13,145,46,1,1,5,13,1,2,1,7,1,1,28,1,1,1,66,3,2,38,6,1,2,8,1,18,1,6,5,2,1,4,1,3,9,1,17,1,1,6,7,82,1,2,3,1,57,1,1,5,1,29,1,1,148,1,4,165,16,3,2,12,57,2,1,1,4,18,1,19,2,8,1,1,1,83,1,1,1,2,4,31,332,3
