くしゃくしゃ,うじゃうじゃ,ぽちぽち,すらすら,かたかた,うだうだ,ふむふむ,そろそろ,がやがや,とんとん,ぴんぴん,うろうろ,さらさら,うんうん,すいすい,ぼろぼろ,ぱらぱら,きゃーきゃー,きらきら,わくわく,くすくす,ぶつぶつ,にこにこ,ぎゃーぎゃー,どんどん,ぎりぎり,ちょいちょい,にやにや
['\u3000握り締めてくしゃくしゃになっている受験票を渡す。\n'],['「就職難ですとれすがたまってたそうですよ。自分はこうして就職もできてないのに、金持ちが目の前にうじゃうじゃいていらっとしたんでしょう。だからといって「入学式をぶっ壊してやる！」と脅迫状を送るなんてただのいたずらにしてはやりすぎですけどね」\n'],['\u3000資料をみながらうーんと少しだけ考えてからぽちぽちとめーるを作成する。\n'],['\u3000面白いもので、資料を見ただけで現状が手に取るように理解でき、予測とそれに対する対応と対策がすらすらと思いつく。\n'],['\u3000ぱらぱら、かたかたと紙の擦れる音とぱそこん操作の音しか聞こえてこない。\n'],['\u3000うだうだしてても仕方がない！\n'],['\u3000ふむふむ、予想通りかぁ。\n'],"['\u3000仕方ないのでそろそろ来ているであろう母にめーるを送ってから電源を切って前の舞台へと目線を移した。\n', '\u3000そろそろ頃合いでもあるから追いつきましょうかね。\n', '「そろそろ素直に認めたら？」\n', '「あ、さすがにそろそろ戻らなくてはいけないですね。私では恋愛に関して頼りになる助言を出せませんが、むやみやたらと回転の速い脳はありますので作戦計画はいつでもご相談くださいませ！」\n', '「そろそろ講義の時間ですね」\n', '\u3000３０も過ぎるころには結婚に焦りながらもどこかで「まあ、いっか」なんて考えていたら、そろそろお局と呼ばれそうになってきていた。\n', '\u3000そろそろ彼女様とのつーしょっとをお願いしても大丈夫かなぁ。\n']",['\u3000がやがやと終わってから皆話しているが、私はすぐさま風紀へと向かった。\n'],['\u3000足音も立てずにその人物へと近づくととんとんと背を叩く。\n'],['\u3000２階からじゃんぴんぐで着地したこと？怪我ひとつないよ？ぴんぴんしてるよ？\n'],['\u3000学園の周りをうろうろしていた不審者が捕まった事。\n'],['\u3000ぷらちなの髪はあの頃のようにさらさらで、成長した姿は凛々しく、それでも綺麗な顔は変わらない。\n'],"['\u3000彼を見ると成宮先輩と打ち合わせを始めている。うんうん、お似合いだな。\n', '「うんうん。頑張って」\n', '\u3000私の胸元をみてうんうんと一人で頷いちゃってるところがまた可愛い。\n']","['\u3000ぽいんとからぽいんとへの最短距離を私はすいすいと進んでゆく。\n', '\u3000おそらく傍から見たら「げっ」とか「ひぃっ」とか言いたくなるような道なき道をすいすいと。\n']",['\u3000証明書もなくて、受験票はぼろぼろで。\n'],['\u3000ぱらぱら、かたかたと紙の擦れる音とぱそこん操作の音しか聞こえてこない。\n'],['\u3000その場にはその他にもたくさんの子どもがいた。子ども同士で遊びなさいと庭に放たれたがき共が大人しくしている訳はなく、ぎゃーぎゃーきゃーきゃー騒いでいる中で彼はひとりだった。\n'],"['\u3000きらきらしいあの場所のとっぷには完璧なる彼とその彼女様。\n', '\u3000きらきらしすぎて近寄れないだけです！\n']",['\u3000入学式でのわくわく感も大切とのことで、実際の場所は見せていただけなかった。\n'],['\u3000くすくすと腕の中で莉南は笑った。\n'],['\u3000最後にぶつぶつ何を言っているのかは分からなかったが、ざっと目を通しただけでも何十人とある資料が全て希望者だと！？何故だ。何故そうなった！！\n'],['\u3000にこにこ笑顔で言う事ではない。\n'],['\u3000その場にはその他にもたくさんの子どもがいた。子ども同士で遊びなさいと庭に放たれたがき共が大人しくしている訳はなく、ぎゃーぎゃーきゃーきゃー騒いでいる中で彼はひとりだった。\n'],['\u3000あの時、満開の笑顔がどんどん険しくなり、最後には泣いてしまった。\n'],"['\u3000驚く事に、結果は俺の勝ちだがものすごくぎりぎりであった。\n', '\u3000そして全て勝った。勝ったが、やはりぎりぎりだった。\n', '\u3000そこからはあたりさわりのない仕事の会話をしていたら、斎条さんから感じられる威圧は引いていったためにぎりぎりせーふかとほっとしていた。\n']",['\u3000ちょいちょいおつかいに出されるので顔見知り程度にはなれたかなぁ。\n'],['\u3000彼女の事でにやにやと笑う明瀬はなるべく無視を決め込み、入学式の準備に気合を入れた。\n']
