どろくさ,たらしく,いらしく,かってく,がりぼん,うとする,しなこと,わんばか,ばらくす,しっかり,わなかっ,はっきり,すること,ことすら,しなかっ
['「君はよほどろくさーぬに気に入られているようだ」と。'],['\u3000そもそもそのがいん様の兄君は剣にはあまり興味がなかった人で、武者修行に自ら行くような人ではない。彼は次期当主として勉強をしていくうちに勉学に目覚めたらしく、研究の道に進みたいとぼやいていた。大方何かを交換条件掲げたがいん様が当主の座をもぎりとったのであろう。そしておそらく養子の件ももうその時には計画されていたことの一つに過ぎないのだろう。がいん様の話によるとその養子というのはひどく利口な子で、まだ三つほどだというのにほとんど母に甘えることがないのだという。'],['\u3000どうやら義姉は平民、ふろーらると自身の婚約者、がいん様が共にいることが気に入らないらしく、一週間ほどは恨めしそうにがいん様を睨んでいただけだった。'],['\u3000だがもし過去に戻れるのならば俺は幼い自分の手をとって納屋にでも隠してしまうことだろう。次の候補が選ばれるまでの間、泣きわめく幼い子どもの口を塞ぎでもして回避させる。きっとわかってくれるはずだ。'],['\u3000だから彼女の婚約者、がいん様がりぼんを解いた瞬間に飛び出して来る羽根のついたむしたちにひどく驚いて、そして気を失った。視界が暗くなる中、耳に入るのは義姉の楽しそうな笑い声とがいん様の呆れたような声だった。'],['\u3000それを今更覆そうとする義姉は今度は一体何を企んでいるのだろうか？'],['\u3000彼女の取り巻きもとい護衛をしていた令嬢に様子を探って欲しいと頼んだのだが、手紙の返信すらないらしい。そこらへんはしっかりしている義姉が手紙を返さないとはおかしなことで、恐らくは義姉の手まで届いていないのだろうと令嬢達は話した。'],['\u3000今度はろくさーぬの両親に頼まれ俺がいつまで経っても子が出来ないのはなぜかと探りを入れれば『ろくさーぬに子どもなんて産めるはずがないだろう？』と聞いたこちらが悪いと言わんばかりに眉を下げられ、挙げ句の果てに武者修行に出たというがいん様の兄の子どもを養子にとった。'],['\u3000俺が屋敷についてからしばらくすると騒ぐ義姉と落ち着いた様子のがいん様がすーふぃん屋敷を訪れる。'],['\u3000彼女の取り巻きもとい護衛をしていた令嬢に様子を探って欲しいと頼んだのだが、手紙の返信すらないらしい。そこらへんはしっかりしている義姉が手紙を返さないとはおかしなことで、恐らくは義姉の手まで届いていないのだろうと令嬢達は話した。'],"['\u3000それは大抵婚約者、がいん様に向けて行われるもので、すーふぃん屋敷の外では決して行わなかった。', '\u3000彼が気に入らなかったのは彼の婚約者である義姉と俺が仲よさそうにしていたのが気に食わなかったらしい。', '\u3000意図的に落としていたようなのであえて誰も何も言わなかったのだが、その一時間後彼女はそれに足を取られて盛大にすっ転んだ。']",['\u3000言葉だけ捕らえればいいのだが、生憎俺は彼の暗く低い声音をはっきりと聞いてしまったし、好意など全く持っていないであろう冷たい笑みを真正面から受けてしまったのだ。'],"['\u3000そんな俺を馬鹿にすることなく、義弟になることを嬉しそうに受け入れてくれた。', '\u3000婚約者さえ絡まなければ義姉は普通の公爵家令嬢だった。けれど俺にとっては度々婚約者に嫌がらせをする変人な義姉だった。時たま、実験だからと俺にも何か仕掛けて来るのは本当にやめて欲しかった。だが彼女の両親が微笑ましそうな視線を度々向けてくるためそれを無碍にすることは出来なかった。', '\u3000その翌日から義姉には3人の護衛がついた。護衛といってもぱっと見はただの令嬢にしか見えず、義姉自身も公爵家という名前に釣られてやってきた下級貴族か何かにしか思っていないのだろう。義姉はそれからも奇行を繰り返したが、彼女たちの活躍もありその後卒業まで怪我一つすることはなかった。']",['\u3000他人への殺気を垂れ流しておきながらそのことすら無自覚な彼が有り余る義姉への愛を知ってしまった時、その独占欲はどこまで増幅するのか考えるだけでも胃が痛くなる。'],"['\u3000だがまさかその高笑いがその後三年間も継続して聞くことになるとはそのとき誰もが思いもしなかっただろう。', '\u3000結婚後、がいん様は義姉を一歩たりとも屋敷の外に出すことはしなかった。']"
