ぱっちり,らんぷっ,さんはら,がしてく,かったた,どたばた,かりくっ,ぐちゃぐち,がしゃしゃり,くっつい,するとこ,がしたか,ふさがっ,にこしな,はっきり,さんがぶ,ころがっ,ちらから,さんがち,うとする,よろしく,ずかしく,ばりがさ,しながら,こつだっ,さんそろ,もやらん,はってく,からこち,うところ,いがする,するから,おいくら,もくすく,くらする,くださっ,ぶりにや,ふるわな,だったら,からだっ,しなくちゃ,いがかり,ことすら,さくがっ,さんたら,くっつか,ことだっ,ばってく,にやしな,するぐら,がみすっ,うだから,ふってら,ころだっ,くっきー,こそとこ,ぷるする,だったか,いらする,すっげー,くようだ,かきむし,たっぷり,がくすく,おいてく,さんから,がっかり,こうから,わたしね,からはっ,するなよ,しゃってく,ぱらしお,もそうだ,められろ,くださら,つらから,とっぷく,ぶつもり,たらばり,たらしこ,おいたか,すること,かすぎた,つけてく,たらしく,さんごと,わしたら,がらつい,がりくだ,ついたら,くつもり,じたこと,しなかっ,さんはき,がみつい,きゃーだっ,もりだっ,くっつけ,ふわもこ,ぶつかっ,からきゃー,ことする,はっぴー,ついてく,ぶらこん,めたから,しとしな,さくぱち,かったっ,ぷるしな,しないが,からさっ,くらぐら,かりたか,ころがり,いがつか,からこそ,かったら,がしがみ,たらどき,ばしてく,わなかっ,がらばり,とろうと,かったか,どさくさ,こんぶり,なみらん,がびくっ,ことしな,けたかっ,からぷら,たらつい,さんだっ,わないが,うしたら,いそうだ,こしてく
1,1,1,1,1,1,3,1,1,2,1,2,1,20,4,1,2,1,1,5,1,2,3,10,1,1,1,1,1,3,1,1,1,1,1,9,1,1,7,2,1,2,1,1,1,1,1,1,3,2,1,1,1,1,15,1,1,6,1,2,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,8,1,1,1,1,1,1,1,1,2,1,3,2,6,1,1,1,1,8,1,3,1,1,1,1,1,1,4,1,2,2,1,1,1,1,7,4,1,1,1,2,1,1,8,1,1,1,2,1,1,1,1,2,1,4,2,2
