ムシチュー,スクラン,オートク,ハッキリ,スッキリ,コントロ,ビューパー,フラワー,ワーバラ
['あとはレオンの作ってくれるクリームシチューや、オムライスや、ハンバーグが好き。\n'],"['パンとスープとサラダ、それと白身魚のムニエル、スクランブルエッグ。\n', '「今日は綺麗な魚が手に入ったから、リリィに食べて欲しくてね。スクランブルエッグはリリィの好きなチーズ入りだよ」\n', 'チーズ入りのスクランブルエッグはレオンが作ってくれて初めて食べたけれど、とろっとした卵とチーズの相性がよくてとても美味しかったのだ。\n']",['「デビュタントのドレスは、オートクチュールのロングドレスと決まっているのよ。社交界でのドレス色は赤、白、青、緑、黄、黒が多いけれど、デビュタントにはピンクも多いわね。15歳を超えると着づらい色だから」\n'],['霧のせいでハッキリとレオンハルトの表情は伺えないものの、決して良いものでは無いことは理解出来る。\n'],['どんなお話をされたかは詳しく聞けなかったけれど、戻ってきた時のお義母様はどこかスッキリした様子で、「二度とリリアちゃんとの婚約破棄なんて言わせないから、安心してちょうだいね！」と笑顔で仰られた。\n'],"['雷属性は軽くしびれさせる程度の電流を流すことから、稲妻が落ちたかのように錯覚させるほどの威力を発揮させたりと、威力の差が激しくコントロールは難しいそうだ。\n', '通常、魔力というのはコントロールを身につけることで抑えることは出来る。\n', 'しかし、気配を希薄にすることは難しく──ニコラスも、魔力を感じられなくするほどの繊細なコントロールは出来ない。\n', '結界は、ある部屋に設置されている宝玉により、コントロールされているらしい。\n']",['今、お義母様とレオンも混じえて頭を悩ませているのは、私の社交デビューパーティーでのドレスについてだ。\n'],"['透明感のある青いストーンが耳たぶに収まる大きさのフラワー型に加工された、シンプルなものである。\n', 'もちろん、フラワー型に加工されたストーンも、しっかりとレオンハルトの魔術が付与された魔石である。\n']","['今はハインヒューズ家のパワーバランスを考えるのも難しいらしく、ますます、ベルンハルトお義兄様は気軽に婚約出来ない立場にあるらしい。\n', '公爵家の子息ともなれば、家同士の繋がりやパワーバランスを考えて婚約を結ぶことは珍しくはない。\n']"
