ふっくら,もたくさ,ざわめき,らんこと,ことくら,ぴーすや,かったた,からのそ,くだから,こともご,がしたか,もごぶり,にこしな,はっきり,くだらん,くらいが,ついてか,ちらから,うとする,よろしく,ずかしく,たたくさ,てけぼり,すっきり,がったら,しながら,ちらこそ,とこうし,ことだら,たらくしゃ,うところ,するから,くださっ,ばらだっ,ことはた,がたちか,つけてか,にこちら,うようだ,だったら,かりしな,からこん,ことだっ,にやしな,こそうと,こんがら,くいこと,すごくす,ちらだっ,うだから,ぬくもり,だったた,くっきー,だったか,こんとろ,いそうと,がたくさ,すっかり,うしばら,がっかり,わーばら,うるさく,するなよ,ぞくする,しゃってく,うとだっ,もそうだ,さんのこ,からしば,こともや,どたくさ,くださら,がってく,がさだっ,からぽつ,べたこと,もそのこ,かりだっ,もごしな,すること,てかけら,びゅーだっ,つけてく,たらしく,がりだっ,みしめた,ついたら,もそのた,くつもり,そわしな,うしてく,かすこと,もそもこ,しなかっ,とっくに,ついさっ,にたいそ,からずっ,がびびり,くすぴー,がみつい,しなこと,もりだっ,らんくい,もわから,ことする,ちらもそ,たらすご,ついてく,すってく,のたくさ,ひたすら,しとしな,にたくさ,ころから,とこちら,からさっ,しばかり,からこそ,するくら,かったら,もそうし,さってく,ごしてか,はたくさ,わなかっ,かったか,うとしな,げたとこ,たらよろ,ぶりだっ,どたどし,ばっちり,くさくっ,けたかっ,ふらつい,わないが,からとく,うしたら,いそうだ
2,2,1,1,2,1,2,1,1,2,1,1,1,2,7,1,1,3,9,3,8,1,2,5,2,19,1,1,1,1,5,5,33,1,2,1,1,2,1,1,1,2,13,1,1,1,1,1,1,4,2,2,5,4,1,1,7,5,1,1,1,4,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,3,1,44,1,1,2,1,1,1,1,1,1,1,1,1,1,15,1,1,1,3,1,1,1,4,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,5,9,2,7,2,1,1,2,10,26,5,1,1,1,1,1,1,1,1,1,1,1,3
