ちらこち,さんへと,ざわめき,きくする,ことくら,もそうよ,くだから,うしてか,ごしたら,のことっ,すったら,こともご,するとこ,うともそ,はっきり,どきする,ちらから,めたこと,うとする,わくしな,じたとこ,さったた,よろしく,ずかしく,からいじ,げたこと,ころへと,うきしな,すっきり,しながら,ちらこそ,かりする,ちらにや,ことだら,うところ,ぽっきり,するから,ついたか,うしたっ,けたこと,にこちら,だったら,つけたか,しなくちゃ,からこん,さくがっ,からさら,じたばた,ことだっ,いらしく,しなとこ,がくしゃり,ぶるから,いじめら,もしゃがみ,さったら,くいこと,からがら,かったじ,たったか,とったら,らんぷり,もそうね,ころだっ,ぬくもり,へとよろ,くにいら,だったか,びかから,いじけた,すっかり,わしかっ,はきつい,からぶつ,だったっ,ぱりどき,よろけた,おどけた,さんから,びかけた,がっかり,けたとこ,こうから,くらすか,ぶつから,もそうだ,いそうよ,さんのこ,めたとこ,がってく,ちらへっ,べたこと,もそちら,かりだっ,しげにこ,さんもそ,すっごく,おいたか,さったか,すること,しくする,からがさ,つけてく,たらしく,ことから,がらふら,しなかっ,きちんとく,とっくに,からずっ,さんもろ,がりたか,ついこと,ことずく,ぐっとこ,がたいが,しなこと,だらしな,もりだっ,からのこ,ついてく,ひたすら,めたから,めりあは,さんがた,かったっ,のそうし,とこちら,ことがや,たかから,からこそ,するくら,からする,かったら,ぱりこう,わなかっ,さっぱり,じめのこ,ちかけた,かったか,うとしな,びくつか,ばっちり,さんだっ,うしたら,かってく
2,1,3,1,2,1,1,1,1,1,2,3,1,1,4,1,1,3,4,1,1,1,9,5,2,1,1,1,2,12,1,1,1,1,1,1,4,2,1,3,3,36,1,1,1,1,1,1,12,1,1,1,1,3,1,1,1,1,3,1,2,1,1,2,1,1,1,19,1,1,8,1,2,1,3,1,1,2,8,1,6,3,1,1,1,4,1,11,1,2,1,2,2,1,1,1,1,1,2,44,5,1,1,3,6,1,15,1,1,1,2,1,1,1,1,1,4,2,2,1,1,4,1,16,1,2,1,1,1,1,25,2,5,11,1,7,1,1,2,10,3,1,2,1,6,3
