きらきら,おろおろ,ぶーぶー,きゃーきゃー,ひくひく,やいやい,くすくす,ひらひら,きゃぴきゃぴ,たらたら,わくわく,ちらちら,ぷるぷる,にこにこ,がやがや,ぴかぴか,そろそろ,うるうる,こくこく,ぱらぱら,がりがり,かちゃかちゃ,ぱくぱく,ぐいぐい
"['\u3000と書いていない内容を喋りながらしじゃる様がめも帳に指をかざすと『では、えすこーといたします』としじゃる様の指の動きと一緒に虹色のきらきらした文字が描かれた。\n', '\u3000ふぁる様は美しい碧い瞳をきらきらと輝かせてそう言った。\n']","['\u3000司書様は呆然と私を見つめた後、弾かれたようにおろおろしだし、そしてぽけっとに手を突っ込み絶望的な顔をした。\n', '\u3000私が入ってくるのを見た、休憩していた数人の他の司書様達が目を見開きおろおろしていた。\n']",['\u3000らいあす様とふぁる様がぶーぶー言うなか、でぃらんだる様がくすくすと笑いながら言った。\n'],['\u3000姉二人だったらきゃーきゃー言いそうだ。\n'],['\u3000簡単に書いて兄に見せると、兄は口元をひくひくさせて爽やかさんを見た。\n'],"['「いやいやいやいや、司書長！俺らを無視しないで下さいよ～！何で？何で司書長と宝石姫が一緒に執務室から出てくるんですか！」\n', '「いやいやいやいや、笑い事じゃないでしょ！首になっちゃいますよ！」\n']","['\u3000僕らはくすくすと笑いあった。\n', '\u3000姉達はくすくすと笑った。\n', '\u3000らいあす様とふぁる様がぶーぶー言うなか、でぃらんだる様がくすくすと笑いながら言った。\n', '\u3000残されたでぃらんだる様はくすくすと笑いながら言った。\n']",['\u3000周りは蝶々がひらひらと舞うように令嬢達のどれすがきらびやかだ。\n'],['\u3000女性司書様達がきゃぴきゃぴはしゃぐのを見てしじゃる様は苦笑いを浮かべた。\n'],['\u3000ぷれぜんとを買った次の日、料理長にらっぴんぐされたはんどくりーむを手渡したらたら泣かれてしまった。\n'],['\u3000はんどくりーむって沢山種類があってなんだかわくわくした。\n'],"['\u3000見れば余所者の私が珍しいのかすれ違う人にちらちら見られている気がする。\n', '\u3000昼に昼食をとるためにあるてぃなを迎えに行けばいつもの数倍の人数の男達があるてぃなを眺めるために本棚の間からちらちらと様子をうかがっていた。\n']","['\u3000えっ？そうなの？兄の後ろで首をぷるぷる振っている、その爽やかさんが危険人物なの？\n', '\u3000私はぷるぷると首を横に降った。\n', '\u3000らふら姉様に呼ばれて行ったてーぶるで私はお茶を淹れようとしているめいどさんの手がぷるぷると震えているのが気になった。\n']","['\u3000私が文字を書く間、彼はにこにこしながら私を見つめていた。\n', '\u3000ふぁる様はにこにこ笑いながら私達に近寄って来た。\n', '\u3000私が手を差し出すとえんじゅりー様はにこにこした。\n', '\u3000なんだかそのやりとりににこにこしてしまったのは仕方ないと思う。\n', '\u3000しじゃる様はにこにこしながらふぁる様の手を掴んだ。\n', '\u3000しじゃる様はにこにこしながら着実にふぁる様を追い詰めているように見えた。\n', '\u3000姉達はにこにこしながら次はどれすを選びだした。\n']",['\u3000興味津々に中を見渡し足を踏み入れるとさっきまでがやがやと煩いぐらいだった食堂は空気がはりつめたようにしーんと静まり返り驚いた。\n'],['「さあ、あるてぃな！これであるてぃなの白魚のような手がぴかぴかになったわ！本ばかり読んでいたら手の油を全て本に吸いとられてしまうわ！気を付けてね」\n'],"['\u3000お昼になり、そろそろ兄が迎えにくる頃だと思い本を棚に戻す。\n', '\u3000長女の、頭撫で撫ではそろそろ禿げそうだから止めて欲しい。\n']",['\u3000私が声を出すことを止めてから兄が気持ち悪いぐらいに優しくなり、姉二人は私が可哀想だと瞳をうるうるさせる日々。\n'],"['\u3000私がこくこくと頷いた。\n', '\u3000私は慌ててこくこくと頷いた。\n', '\u3000私はこくこくと頷いた。\n']",['\u3000私は手頃に手元にあった植物の図鑑を棚から引き出し立った状態でぱらぱらと図鑑をめくった。\n'],['\u3000ふぁる様の存在は私の精神をがりがり削るものだった。\n'],['\u3000かちゃかちゃとかっぷとそーさーが音をたてている。\n'],['\u3000私は首をおさえたまま、口をぱくぱくと動かした。\n'],['「彼女、君達がぐいぐい来るから怖がっちゃったんだよ。今、無理矢理お茶に誘えば二人の好感度は地に落ちるかもね！そう思わないかいゆーえん」\n']
