ケラケラ,バタバタ,ゴタゴタ,バラバラ,ドサドサ,ハラハラ,シトシト,パラパラ,キリキリ,ワナワナ,ウトウト,ゴテゴテ,ギリギリ,ニヤニヤ,ニコニコ
['\u3000日傘を回しながらケラケラ笑うキャスリーンを見て、ミランダはロバートのことが心配になった。\n'],['\u3000お姉様！？\u3000という驚きの声と、バタバタと忙しなく走る音が部屋の中から聞こえてくる。\n'],['\u3000キャスリーンといえども、身内のゴタゴタを話すのは気が引けた。\n'],['\u3000封筒を持つ手を下ろし、動揺を隠すために別の話をしようとするが、考えがバラバラに散らばってちょうどいい話題が浮かんでこない。\n'],['\u3000イアンは扉を開け放したままにしておくと、ヘンリーが使用している机に近づき、その上に抱えていた本をドサドサと積み上げた。\n'],['\u3000ミランダがつい今しがた読み終えた作品は身分違いの恋を描いたもので、途中はハラハラさせられるが最後には丸く収まり、読了後は物語が終わってしまったことを寂しく思いつつも、幸せな気分になることができた。\n'],['\u3000シトシトと、雨が窓を打つ音が聞こえる。\n'],['\u3000一日中、パラパラと小雨が降り続いていて、翌日になっても空には分厚い雲がかかったままだった。\n'],"['\u3000それを聞いてほっと息を吐いたのも束の間、今度は罪悪感が込み上げてきて、キリキリと胸を締め上げる。\n', '\u3000ほっとしたのも束の間、寂しげな表情に胸がキリキリと締めつけられ、自分は間違ったことを言ったのではないか、という気分になってくる。\n']",['\u3000握り締めた手もワナワナと震えている。\n'],['\u3000ほんの少しウトウトしていたつもりが、実際には一時間近く眠っていたようだ。\n'],['\u3000大振りな上にゴテゴテと宝石がついていて、ドレスと喧嘩してしまっている。\n'],"['\u3000ミランダはヘンリーの頬を撫でようとしたが、手が汚れていることを思い出し、触れるギリギリのところで止めた。\n', '\u3000結婚して三ヶ月は幸せだった。絵に描いたような新婚生活で、あの日々があったからその後の辛い日々も心が弾けるギリギリまで耐えることができた。\n']","['「照れ隠しですよ。奥様が見ていないところでニヤニヤ笑っていますからね。まったく、いい年した男が気色の悪い……」\n', '「照れ隠しですよ。奥様が見ていないところでニヤニヤ笑っていますからね。まったく、いい年した男が気色の悪い……」\n']","['\u3000ニコニコと笑っていたイアンは軽く目を見張り、かと思うとまた笑顔を浮かべて、その場でお手本のようなお辞儀をした。\n', '\u3000ニコニコと笑いながら言ったのはロバートで、キャスリーンは不満そうに唇を尖らせる。\n']"
