うところ,するくら,すいから,からこそ,うしてか,しばかり,けたみり,がっかり,わいやわ,だったら,すっかり,はっきり,ころぐら,べたとこ,ひくつか,たかがし,ころにこ,すいくら,かったか,よろしく,もぐらん,まじかっ,めたじー,ざわざく,からしば,うとする,しながら,かったた,すること
"['「そういうところを気にされるのが、れおん様のいいところです。それなら少しでもお優しく接されれば、くりすしぇな様も喜ばれると思いますよ？」\n', '態度もそんなに代わり映えしないので、大方国王や王妃辺りにでも言われて、渋々やって来ているというところだろう。\n']",['出来る事といえば、それとなく王子に近しい人間に印象を尋ねたりするくらいだ。\n'],['「こっち。この辺結構入り組んでて迷いやすいから」\n'],"['だからこそ、他者から向けられる視線の意味を無意識の内に感じ取っているのかもしれない。\n', 'だからこそ、確固たる立場を手に入れるべく、味方を増やしているのかもしれない。\n', 'だが、だからこそ、更に覚悟は固まった。\n']","['………どうしてかはわからないが、先程よりもずっと嫌な予感が鮮明に感じられた。\n', '「どうしてかって聞かれてもうまく説明出来ないけど、あの人の目が昔から苦手だったんだ」\n']",['ぐらんべるんにしては少しばかり疑問を覚える結果である。まあ、結果として黒字にはなっているのだが。\n'],['椅子に腰掛けたみりえらの表情は硬い。\n'],['孤児院の方にはまた後日改めて慰問に向かう事を伝えたが、子供達もくりすと会うのを楽しみにしていた分、がっかりしていたという。\n'],['くりすに語られたはずの事実が、次々とくらすめいと達に伝染していき、わいやわいやと雑談が広がる。\n'],"['「………れおんはると様が婚約者だったらいいのに」\n', 'そうだ。れおんはるとが婚約者だったらいいのだ。\n', '（だったら、どこで聞いたのかしら？）\n', 'とどのつまり、読んで丸っきり同じだったら大問題。完全ぱくり。\n']","['初めて来る場所。それも王宮ともなれば相当広い。すっかりくりすは迷子になってしまっていた。\n', 'もしも、れおんはるとからその人となりを聞いていなければ、すっかり騙されていたかもしれない。\n']","['はっきり言ってしまうと、れおんはるとはあまりあの腹違いの兄が好きになれなかった。\n', 'はっきり言ってしまって、ろーずくぉーつ男爵家が所有する領地はそこまで旨みがない。\n']",['「根っこの部分は変わってないと思いますよ、私。公爵様や奥さま、お嬢様方はともかくとして、私たち使用人は道端の石ころぐらいの認識でしょうし」\n'],['「調べたところ、彼からあなたが購入しているのは日用品程度。それもどこでも手に入るもの。わざわざ北の国から行商に来ているのに、珍しい品を一つも買わないのはおかしい」\n'],['王は頭を抱え、王妃はこめかみをひくつかせ、父に至っては噴火寸前になった。\n'],['隠れた何かがあるならまだしも、何もないのだ。支援したところでたかがしれている。\n'],['しかし、そんなところにこそ意外な情報が隠れていたりする。今の雑談の中にも、軽く聞き流せないものがあった。\n'],['行商人について口にすると、みりえらがわかりやすいくらいに震えた。\n'],['口にはしていないが、くりすしぇなも実際に「馬鹿」としか思えずにはいられなかったからだ。\n'],['そうなると、いつまでも婚約者不在というのもよろしくない。ただでさえ王族がやらかした直後なので、求心力もだだ下がり。何かしら目立つ事をしなければまずい。\n'],"['「ええ、よくわかっております。じーく様もぐらん様も盛大に自滅されましたから」\n', '物腰も柔らかく、どんな相手とでも丁寧に接するため、王宮でもぐらんべるんの人気は高かった。\n']",['れおんはるとの目から見ても、2人は仲睦まじかった。心変わりした兄の凶行に心痛めているに違いない。\n'],['恋に酔いしれて、彼女の諦観に気づかずさらに追い詰めたじーくへると。\n'],['そこを突いてやれば、王太子の座は簡単に手に入る。わざわざくーでたーを起こして国力や支持の低下など引き起こす意味もない。\n'],['お茶会からしばらくして、れおんはるとは隣国へと留学に出された。\n'],['そう思い聞かせようとする度、胸が痛んだ。\n'],['ぐらんべるんが支援しながら成果の出せていない貴族達。その中で、ろーずくぉーつ男爵家と他家とではある違いがあった。\n'],"['ろーずくぉーつ男爵が妾に産ませた私生児であったが、跡取りがいなかったため、数年前男爵家に引き取られたという。\n', 'さらに言えば、彼女は男爵が外で産ませた子供で、跡取りがいなかったために引き取られてきたに過ぎない。\n']",['こうなってしまった以上、どうすることもできない。\n']
