まじまじ,ふらふら,ごたごた,そろそろ,おろおろ,てかてか,ぴんぴん,いちゃいちゃ,さらさら,くらくら,ざわざわ,じりじり,もたもた,ぼろぼろ,ほいほい,きらきら,ぼちぼち,うつらうつら,ぐだぐだ,ぎりぎり,つやつや,びんびん,そわそわ,とろとろ
"['目をむき、おれを上から下までまじまじと見る。\n', '読んだ短冊を胸に当て、幸せな涙を流す女性の顔をまじまじと見るわけにも行かず。平伏して頭を下げると、そのまま部屋から退散した。\n', '岡部元信はその男をまじまじと見る。\n']",['という事は、今あそこにいる人は名門今川家のお付きの人ってわけだ。大名のご当主様が一人でふらふら出歩くわけないよな。\n'],['人質交換のごたごたを避けるために必要な取り決めである。\n'],"['「龍王丸様に話しを聞けばよい。そろそろ、こちらに来る頃だ」\n', '活動報告にも書きましたが、毎日更新がそろそろきつい状況になりました。\n', 'あいにく、武術に関しておれはまったく役に立たないので、一緒に落ち延びた鵜殿家の家臣矢島殿にまかせっきりだ。もうそろそろ新七郎を元服させねばならない。一応、飛車丸こと今川氏真が烏帽子親になると約束してくれたので、元服後も悪い扱いにはならないだろう。\n']",['臨月時に、初産ゆえに大変だったらしい。深夜にやってきて「どうしたらいい？」とかおろおろ聞いてくるので、「産婆か、母ちゃんに聞けよ。おれが子供生んだことあるように見えるのか？」と助言している。\n'],['次の日、つやつやてかてかの人生の絶頂期って面でやってきたのが、学友だった庵原元政だ。\n'],"['ぴんぴんしているのかよ？っていうか、何の槍働きがんばってるんだとみちゃん。ぴんぴんじゃなくてびんびんか！？\n', 'ぴんぴんしているのかよ？っていうか、何の槍働きがんばってるんだとみちゃん。ぴんぴんじゃなくてびんびんか！？\n']","['「がんばれよ。おれは嫁さんといちゃいちゃするから」\n', '思いっきり誤解しているよ。悪いのは全部飛車丸だ。嫁さんといちゃいちゃする前に、兄妹のふぉろーをしろよ！！\n']",['さらさらと和紙に筆を走らせながら、明るい声で聞いてくる。\n'],['長い沈黙が続く。その間も視線ははずさない。長い時間視線を一点に集中したせいか、頭がくらくらしてきた。ぷれっしゃーの重さに比例して疲労するんだが、このおばあちゃん只者じゃないな。判っていたけど。\n'],['おれの言葉に、松平元康は上座で無表情だ。だが、変わりに周囲でざわざわと騒ぐ松平家家臣。\n'],['おれに見つかった事が分かると、積まれた荷物を上って高所に。おれは手に持った箒で出口側を封鎖して、じりじりと近づく。\n'],['がんばれたけぴー。もたもたしていると、せっかくの料理の食べる所がなくなってしまうぞ。\n'],"['もうぼろぼろ。桶狭間の結果です。うん。飛車丸が放り出したくなる気持ちもわかるわ。\n', '「そうだな。親父も死んじまったし。家臣達もぼろぼろだ」\n']",['高価な船を失う事による損を減らす話だ。魅力的に移るだろう。だが、だからといってうまい話にほいほい食いつくようでは御用商人にはなれない。\n'],['どう見てもお姫様だよ。坊主めくりで言ったららめの入った黄金色できらきら輝いているれべるだよ。SSRだよ。気合の入ったえふぇくとでげっとされるべきれべるだよ。\n'],['ちなみに、今川義元が上洛する時に、国中からかき集めた数が四万である。その二倍以上。あの有名な川中島の戦いですら双方が一万前後でぼちぼち戦っているんだ。軍団数いんふれしすぎ。少年雑誌のばとる漫画かよ。\n'],['おれの新たなる学友Ａはなんと、うつらうつらと舟をこいでいたのだ。\n'],['そんな感じでぐだぐだしているとすけさんが話を返るように聞いてきたのだ。\n'],['つまるところ、先の同時攻撃は三河松平家にとってもぎりぎりの戦いだったのだ。その足りない分を補ったのは、他者からの支援に他ならない。\n'],['次の日、つやつやてかてかの人生の絶頂期って面でやってきたのが、学友だった庵原元政だ。\n'],['ぴんぴんしているのかよ？っていうか、何の槍働きがんばってるんだとみちゃん。ぴんぴんじゃなくてびんびんか！？\n'],['藤三郎の言うとおり、今日は駿府の町は祭りだった。軒には飾り付けをする者や、そわそわと落ち着きのない町人達。気の早い出し物や出店に、子供たちが群がっている。\n'],['「当たり前だろ。甘々のとろとろだよ」\n']
