びらしく,わなかっ,かんしな,つけぶり,とことん,いらしく,からこち,にことこ,くること,しなこと,からよろ,ちらこそ,ちらりとこ,とんどさ,どたどし,ばかくら,ころから,のそのお,つけてく,からくる,するから,とんどす,りんぐり,からぽい,おいてく,うじする,よろこん,なみにこ,つかうと,まるぽい,するぽい,からしっ,もござら,わーばら,でこちら,うじゃから,すかうと,まるでこ,おろうか,ぐるめり,げたから,めたばか,もそうだ,うとしな,がたどた,からんこと,もそこそ,くつもり,しなかっ,うとのお,ちらこち,こてんぱん,もくすく,うとする,きーわー,しっくり,かすこと,かってく,にこちら,ひたすら,めちゃくちゃ,もおいそ,からのし,うとちら,びくしな,からこそ,からもそ,いそうだ,はっきり,かったら,きしめた,からする,うはむず,かすごく,とこちら,からのお,うとざっく,わーあっぷ,しなとこ,よろしく,ぷすぴー,かったっ,もそのお,しながら,たらげー,すること,がりくだ,うはうだ,すくわー,からすれ,めそうだ,うだしな,めたこと,すごくた,がらこち,ざっくばら,ことごと,くりとく,たらつら,こそおい,ぴんとこ,ぷりがや,けたから,たらしく,もやるん,うだから,にやしな,ぶつかっ,もたくさ,すいから,ぷりんから,がたくさ,はたくさ,もじする,からぼた,ざわめき,しなくちゃ,かりにた,けたこと,ちらから,てくるん,わんばか,からんとこ,どかしく,からすご,びらかさ,からかっ,でかすか,しっかり,ごちゃごち,ことくら,うとすれ
1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,7,1,1,1,3,1,1,2,2,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,1,3,2,2,1,1,1,7,1,1,2,3,1,3,1,1,1,4,6,2,2,1,1,1,1,5,1,2,10,7,1,2,1,1,2,1,1,4,2,24,1,3,2,30,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1,2,5,1,1,1,1,1,1,1,1,3,1,1,2,5,4,2,1,1,1,1,1,1,25,1,2,1
