ヒョロヒョロ,ヒリヒリ,ノロノロ,ヒヤヒヤ,ジリジリ,ドキドキ,ピンピン,ボロボロ,キャッキャッ,サラサラ,バンバン,ガチガチ,ビリビリ,チラチラ,ズブズブ,ギリギリ,キラキラ,バリバリ,トゲトゲ,キョロキョロ,ドスドス,ワクワク,バシバシ,グラグラ,イライラ,クラクラ,モゴモゴ,ビンビン,ポンポン,バタバタ
['\u3000それにヒョロヒョロとしていてお世辞にも兵とは言えない。\n'],['\u3000顔の一部がヒリヒリする。\n'],"['\u3000ノロノロ、ノロノロ。遅い、遅すぎる。\n', '\u3000ノロノロ、ノロノロ。遅い、遅すぎる。\n', '\u3000新野の住人数万人の移動はノロノロとしたもので、そんな彼らに劉備や関羽、張飛達が声を掛けると、感激してその場で自分も戦うと言って残る人が続出した。\n']","['\u3000いやー、あのまま残っていたらまた何だかんだと無理難題を言われんじゃないのかとヒヤヒヤしていた。\n', '「あまり煽るなよ。子初。こっちがヒヤヒヤしたぞ」\n']",['\u3000張飛はジリジリと下がりながらそれらの相手をした。\n'],['\u3000曹軍が追ってこないかとドキドキしていたのだ。\n'],['\u3000目の前に虎髭がピンピンに立っている男が…… って張飛か？\n'],['\u3000それに潘臨の兵をよく見ればボロボロの衣服に手に持っているのは棒切れだ。\n'],['\u3000俺がそう答えると二人もキャッキャッと喜んだ。\n'],['\u3000サラサラとした髪触りにちょっと驚く。\n'],"['\u3000劉備は俺を抱き締めてバンバンと背中を叩く。\n', '\u3000そして張飛が俺の背中をバンバンと叩く。\n']","['\u3000斥候の報告では曹軍の陣はガチガチに固められていて潜入出来なかったようだ。\n', '\u3000天幕の外で返事をした男はガチガチに緊張しているのか。\n', '\u3000ガチガチに緊張しているのか体が震えている。\n']",['\u3000それは周囲にビリビリとした緊張感と、その背からは威圧感を感じさせた。\n'],['\u3000この数日槍の稽古をしてきたが、その時視界の隅に張飛がチラチラと見えていた。\n'],['\u3000白い物体にズブズブと箸が抵抗なく入っていく。\n'],"['\u3000そして残った者がギリギリまで曹操軍を引き付けるのだ。\n', '\u3000だから彼らにはギリギリまで一緒に行動すると伝えた。その後は俺達が一緒だと曹操軍を刺激してしまうので別れた方が良いとも伝えた。\n']","['\u3000瞳はエメラルドグリーンでキラキラしていた。\n', '\u3000尚香は目をキラキラさせていた。\n']",['\u3000び、美人さんですよ！バリバリストライクですよ！\n'],['\u3000以前のようなトゲトゲとした感じはなく。\n'],['\u3000俺はキョロキョロと周りを見る。\n'],['\u3000するとしばらくしてひゅんひゅんと音がしたかと思ったらドスドスと何かが刺さる音がした。\n'],['\u3000誰が護衛になるのかちょっとワクワクしている。\n'],"['\u3000そしてがははと笑いながら俺の背中をバシバシと叩いている。\n', '\u3000バシバシがバシンバシンに変わっている。\n']",['\u3000船がグラグラと揺れるが転びそうになるのを踏ん張って堪える。\n'],"['\u3000俺は焦りの為にイライラしていた。\n', '「孝徳。落ち着いて。そんなにイライラしないで。皆不安に思ってしまうよ。笑顔だよ。笑顔。余裕のある表情をしないと駄目だよ」\n', '\u3000それに逃避行の最中なのに難民達ののんびりとした態度にもイライラしていた。\n']",['\u3000気持ち悪い。頭がクラクラする。\n'],['\u3000そしたら連中、口をモゴモゴとさせて黙りやがった。\n'],['\u3000関羽は顔を真っ赤にして、張飛は虎髭がビンビンになっている。\n'],['\u3000俺は黄忠の背中をポンポンと叩いて抱き締めた。\n'],['\u3000俺は陳到に羽交い締めにされて手足をバタバタさせている。\n']
