かんばか,がらから,ちらこそ,つけたっ,がぶつか,つけたら,たらふく,おいてく,まじかー,すかうと,かたがた,ぶすまる,たってく,おいてか,でぶつか,けたから,うとしな,からちー,からすれ,たどころ,くりする,はっきり,うとする,うだから,よろしく,もそこそ,ぱんくす,すくする,こっちか,てくるん,ちまうん,がらもそ,しとする,ぱっから,からつけ,すべしと,わなかっ,すいしな,こそちー,ぶつもり,しっかり,まるかっ,ゆること,たらよろ,ことから,うところ,しこでぶ,うかそろ,ことこそ,にこのた,しとくん,びくする,つけてく,わんばか,こそおい,ざわめき,たったら,うだしな,おろうよ,たっぽい,ぶつかっ,もそうか,たらしく,もおいそ,もそうだ,うかすら,にたくね,ちらりちら,なようだ,いらしく,からんから,たらこっ,しーがー,がらんばか,つけねば,じゃんきー,からくる,するなよ,うんどき,ことすら,うともそ,かんから,ぐーたら,ころから,するから,すること,かったら,しとけば,ちょろくた,ばたふら,すべきこ,からする,にこのお,ちまうか,からにや,がたくさ,しなかっ,ことがば,くつもり,めたたっ,けらかん,からとこ,たっぷり,きーわー,いそうだ,するめり,くっつけ,かってく,かりでか,からぱた,からこそ,ちらこち,くっきん,ちかかっ,すべから,かってか,まじでか,からぶつ,るんじゃん,はっはー,にやめた,くること,こんぷり,からのお,こっから,ごくこっ,からんばか,かったっ,にこちら,てくすく,しこから,しながら,わーかー,するしな,うとすれ,ぽいから
3,1,2,1,3,2,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,3,3,1,1,2,2,2,3,1,2,1,1,8,1,1,2,7,1,1,1,13,3,1,1,2,1,1,1,2,3,1,1,2,1,1,1,4,3,14,1,4,2,2,1,1,6,1,1,1,2,1,4,3,3,1,1,1,1,1,2,3,10,5,1,1,1,2,1,1,2,1,1,12,1,3,1,2,1,2,1,1,1,1,7,1,1,31,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,54,2,1,2,1
