わなかっ,くださら,がさねば,こせがら,くるから,けばよろ,くること,かさねば,もたびた,つかめた,ちらこそ,ちらもそ,するのし,さらしな,ころから,すべしと,つけてく,こそすれ,するから,じんぷん,こともや,からんから,ことすら,おいてく,りんぐだ,しくする,べらりん,ふさがり,しゅんびん,もござら,うらぼん,じんばか,けらかん,つけてか,かちどき,するとこ,はーこん,じとする,おろうか,のしちゅー,そろわな,すらうか,もそうだ,どんぐり,うようだ,からすら,さらしく,くつもり,しなかっ,さばけば,どしたら,がたかっ,こともご,きしてく,めたから,こそつら,かんばら,たってく,うとする,かすこと,かってく,とんどか,じんとく,ふんじん,おろうと,ばりすた,ひたすら,かりごと,もおいそ,でこけた,がらせか,わさねば,するじゃん,しとめた,こっくり,からこそ,ぼそうと,づかねば,たっぷり,いそうだ,はっきり,まること,かったら,かりいら,しくじり,つらかっ,かんから,ふんぱん,からじゃん,うところ,きーぱー,ひんぱん,たらくだ,からのお,のたくる,ことこそ,よろしく,つけねば,ぷすぶる,するなよ,しながら,しおから,さらにこ,くすこと,すること,ちますか,でんがく,どしてく,こんぴゅー,にやする,ばたふら,すくする,からすれ,めたこと,こんとろ,からすか,でこぼこ,きんから,おんなみ,すいとこ,かりすく,おろうよ,くらいじ,けたから,がつくっ,うだから,がつくだ,おいまる,こりから,とんくら,はたくさ,わんから,ことばか,どくとく,ばしてく,ざわめき,そろばん,ぼさねば,たらどた,けたかっ,けたこと,ちらから,ことしな,ぶりごろ,しっかり,するでぶ,ことくら,うとすれ
17,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,13,1,2,1,1,7,1,1,2,1,1,1,1,1,1,1,7,4,1,1,1,1,1,1,5,1,2,1,1,1,24,1,1,1,2,1,2,1,1,1,33,2,5,1,1,1,1,2,1,1,1,1,1,1,1,1,2,35,1,1,4,6,9,1,3,1,1,2,1,1,1,5,1,3,1,3,1,1,4,2,1,1,50,1,2,1,158,1,1,1,1,1,10,1,2,1,4,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,2,1,2,2,1,3,2,2,1,1,8,1,1,3
