メタメタ,カンカン,ジリジリ,ニコニコ,ピクピク,バチバチ,キンキン,ベロベロ,ジワジワ,キラキラ,ボコボコ,ジロジロ,キョロキョロ,ガクガク,ワクワク,ヒラヒラ,ムクムク,ブツブツ,デカデカ
['\u3000ちなみに、このパーティの主力だったイキッた感じの若い男は、ターニャの風属性魔術で加速させた剣技によってメタメタにされた。\n'],['\u3000三度目に指が鳴ると、……たちまち、はじめのカンカン照りが戻ってきた。\n'],['「えぇえ……着々とジリジリと寄ってきているんですけれどゴーレムさんたちが！？\u3000あの人たち顔が怖いよ！！\u3000岩みたいな顔してる！！」\n'],['\u3000ニコニコ顔でターニャが言う。\n'],['\u3000屈強のスキンヘッドは、額にピクピクと青筋を立てながら言った。\n'],['\u3000大剣から、バチ、バチバチと雷光が迸る。\n'],['\u3000キンキンとした声が響いた。\n'],['「はい。人のことにもにあんなにベロベロになるまで怒れる人ですもんね。だから」\n'],['\u3000ジワジワと魔力を搾り取って、その苦しむさまを楽しもうと思ったが。\n'],"['\u3000キラキラとした目で二人を見つめてくる皇女殿下に、ラプラスは視線をやる。\n', '\u3000ナディーネに、キラキラした瞳で見つめられて。\n', '\u3000ターニャがキラキラとした表情で出迎えてくれる。\n']","['\u3000それにあいつ絶対この試合で俺をボコボコにする気だろう、とライアンは小狐亭での殺気を思い出し背筋を震わせた。\n', 'いよいよ、ターニャ達の復讐劇が始まります。まずは、前菜として「冒険者学校で落ちこぼれだったナディーネ」の前にウェイ系の同級生だったキャサリンが立ちはだかります。決勝戦、因縁対決が続きそうです。ライアンはあと三話後くらいにボコボコになります。\n']",['\u3000無視を決め込むキャサリンの足をジロジロと眺めながら、自慢げに語る内容に。\n'],['\u3000キョロキョロと男が視線をさまよわせる。\n'],['\u3000ライアンは間抜けな声をあげてガクガクと震えた。\n'],['台所でのつまみ食いってワクワクしますよねってハーナシ。\n'],['「違いますよ。ほら、その黒いヒラヒラドレスには似合ってますって」\n'],['\u3000絶対にライアンを許さねえと言う気持ちが、またムクムクとわき上がる。\n'],['\u3000ナディーネの方も、「うま、はんばーぐ、うまいです……」とブツブツ言いながらハンバーグを楽しんでいる。\n'],['\u3000看板にはデカデカとそう書かれていた。\n']
