ゴロゴロ,バラバラ,ゴタゴタ,ヒヤヒヤ,ボロボロ,ガラガラ,ニコニコ,カラカラ,ヘトヘト,ニタニタ,ギリギリ,キラキラ,ズタズタ,ボタボタ,モタモタ,ゴボゴボ,イライラ,ズキズキ,カチカチ,バタバタ,スカスカ
['\u3000雷は正確に二回放たれ、またゴロゴロと響き始めた。\n'],"['\u3000正面衝突しようものなら俺の全身はバラバラだ。\n', '\u3000姿も速度もバラバラな純白の百鬼夜行。\n']",['「いや、救助する時のゴタゴタで無くした」\n'],['「ヒヤヒヤしたな」\n'],"['「引っ張り合って、取り合って、バッグズタズタになって、ボロボロこぼれた中身も奪い合ったんだってさ」\n', '\u3000指先はボロボロで、能力のトリガーである柑橘類はおろかハンカチの一枚すら持っていない。\n', '\u3000ボロボロの俺が何人も映っていた。\n', '\u3000呆然と宙を見つめていた白魔人は、俺たちの目の前でボロボロと破砕していく。\n', '\u3000この人たちは誰よりも憔悴し、ボロボロになっている。\n']","['\u3000あの津波の中では時折ガラガラという音が聞こえていた。\n', '\u3000ガラガラと車輪が回り、子供たちがはしゃぎ、大人たちが息を切らしている。\n', '\u3000時折白い丘陵がガラガラと崩落し、灰色の砂煙を巻き上げた。\n']",['\u3000頭一つどころか二つは背の高い葱キャッスルは相変わらずニコニコしている。\n'],['\u3000口の中がカラカラだった。\n'],['\u3000俺たちがヘトヘトになって帰って来た時、ほとんどの人々は平然としていた。\n'],['\u3000唇月はニタニタしながら俺に絡みついた。\n'],['\u3000かわせるか。ギリギリか。\n'],['\u3000目をキラキラさせているのはセフレだけだが。\n'],"['\u3000見れば囮となった俺の上着は――――ズタズタに引き裂かれていた。\n', '「引っ張り合って、取り合って、バッグズタズタになって、ボロボロこぼれた中身も奪い合ったんだってさ」\n']",['\u3000凹凸のくっきりした肢体からボタボタと海水が流れ落ちる。\n'],['「あいつらの能力は標的から離れれば離れるほど強くなる。ここでモタモタ蝋を掘ってる間に津波を出されたら今度こそ殺される」\n'],"['\u3000口と思しき部位からはゴボゴボと白い蝋が溢れだしていた。\n', '\u3000全身を真っ白な蝋に包まれ、今もなお口からゴボゴボと新たな蝋を吐き続ける怪人は足を引きずるように移動していた。\n']",['「原因は水を一本多く貰ったとか、そういう話だったんだろう？\u3000皆がイライラしないように俺がもっと頑張って水とメシを集めるさ」\n'],['\u3000あちこちの筋が痛み、神経まで捩れているんじゃないかと思う程の強い痛みがあった。蝋を流し込んだ目もまだズキズキしている。\n'],['\u3000俺だってそうだ。奥歯がカチカチ鳴っているし、油断すると膀胱が緩くなってしまいそうな気がする。唇だってきっと真っ白だ。\n'],"['\u3000行き止まりにぶつかったミニカーのごとく紫苑はバタバタと脚を振っている。\n', '\u3000心臓はヘリコプターさながらに今もバタバタ鳴っているし、床には汗の水たまりができている。3キロほど痩せたのではないだろうか。\n']",['\u3000棚はスカスカだった。\n']
