ことから,わなかっ,さくしな,がりくね,のおばちゃ,いらしく,ぶーつか,ばしてか,のおがく,すくめた,ばかしく,くること,がちゃがち,しなこと,しくひら,じろぎし,ちらりとこ,ことはた,どやまる,ぬくもり,するのた,つけてく,けたくさ,するから,さわしく,ぼやけた,おいてく,しくしな,きらしく,てかかり,ぶようだ,もそちら,いそのし,からしっ,よろめき,くつくん,ばらくす,にたくさ,でこちら,ぽつりとぼ,からぶら,いらつか,ことがば,するとこ,かりがさ,くすぶら,こちから,もやたら,からぼと,じゅーしー,もそうだ,うとしな,がらくた,もそこそ,ぱっとこ,くつもり,じーのお,しなかっ,にこびり,ばたつか,がたかっ,まることり,ぶつけた,こともご,だくこと,うとまる,うとする,うかかっ,ふんだく,しっくり,かってく,こそうと,くんどく,めたちら,たったら,からどん,くたくさ,にこちら,ひたすら,どきする,くようだ,からじわ,てかちか,がらくっ,めたかっ,からこそ,こちょこと,はきちん,いそうだ,はっきり,まること,かったら,きしめた,くらしな,かーどや,からする,べたくっ,てかかっ,くるとこ,がくべら,うところ,ぶりのそ,こんぽー,からじろ,からのお,ずんぐり,よろしく,かってら,くっきー,なようだ,きしめら,げたかっ,しながら,すること,ぱらから,くりとこ,しとしな,すればり,からうま,げたあー,かりにや,からかた,けたから,たらしく,けたくっ,きりべり,ころでこ,がぶつか,うだから,ぶつかっ,もたくさ,がつけら,ぽちゃぽち,ぴんぽい,ぶんから,くるまる,がたくさ,わんぱた,はたくさ,ことばか,おいしく,ぶつかり,まるとこ,くりすた,ざわめき,ひそめた,するまる,けたかっ,けたこと,ちらから,わいがら,わんばか,がらかっ,しっかり,ごちゃごち,ことくら,のおぺら,うとすれ
1,10,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3,1,1,1,1,1,1,1,1,1,6,4,1,3,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,15,1,1,1,3,1,1,1,1,9,1,1,1,2,1,1,1,2,1,1,2,5,1,1,1,1,1,1,3,1,1,3,6,5,6,2,1,1,1,1,1,3,1,2,1,7,1,2,1,7,1,12,4,1,1,36,9,2,1,2,1,1,1,1,1,1,5,1,1,1,1,3,1,1,1,1,1,1,1,2,1,6,1,1,1,1,1,1,6,2,2,2,3,1,1,1,11,1,2,3,1
