ぱらしゅー,うんどぼ,がらじゃん,ひたすら,ぶりから,もそうだ,ずらしく,とんかち,たらこと,えんじん,かっぷら,とこちら,うとする,でこちら,ばらくす,さらばし,ごくかっ,するすぱ,しとばか,しながら,しっかり,にこびり,ちらこち,うところ,ぱーかー,からこん,つけたら,すること,ことすら,すいすぽ,するとこ,よろしく,がんばり,でかけろ,すらもた
[' こんてなを観察すると、近くにぱらしゅーとの様なものが垂れ下がり、正面に扉がついている。\n'],[' 家に持ち込んだ武器の一つ、こんぱうんどぼうに矢をつがえ、狙いを定めて発射する。\n'],[' その態勢のまま、力づくで斧を振り回して攻撃してきた。それを連続で回避し、ぶれーどのすいっちを切り換えながらじゃんぷする。\n'],[' ただ、ひたすら無心で先輩の気が済むを待った。\n'],['\u3000「その口ぶりからするにお前もだろう」\n'],['\u3000先輩を助けるためにはこの身体能力もそうだが、武器が必要だろう。このちっぷにかけてみよう。\n'],[' うぃるすに感染しても理性を保っている者。そこまでめずらしくも無いのだろうか。\n'],[' そう言ってほーむせんたーから買ってきた物からねじやとんかち、板材を取り出す。\n'],['これまで聞いたらことの無いような声音で呟く。\n'],"['\u3000すまーときーのぼたんを押し、えんじんを始動させ、運転席のどあのぶを開け、乗り込む。\n', ' 驚いたことに、今まで難度も活躍していたこの装甲車、えんじんががそりんじゃなく、最新の永久機関で動いているらしい。\n']",[' 先輩が家のきっちんにあった電子けとるでお湯を沸かし、かっぷらーめん２つに、れとるとのかれーを用意した。\n'],['\u3000まずいこのままだとこちら側でも感染者が発生してしまう。\n'],"[' 感染者の頭部から矢を引き抜こうとすると、思った以上に矢深く刺さっていてなかなか抜けない。\n', ' 家に戻ろうとすると、ばいくか、車が走る大きな音が聞こえた。\n', ' これ以上見ていられない、撃たれてもいいから暴れようと思って立ち上がろうとすると、\n', ' なんとか這ってらじおまで行こうとするもなかなか届かない。\n', ' もう１人に襲いかかろうとすると\n', ' しかし、この状況で親しい人と合流しようとするのは命取りだろう。\n', 'たいやの跡を追おうとすると、突然、背後から何者かの気配がした。\n']","['\u3000さっきの生徒が悲鳴を上げたせいでこちらに大量の感染者が近寄ってきた。\n', '\u3000驚くべきことに男は崩れた態勢から斜めに前転をして、斬撃を避け、その勢いでこちらに蹴りを仕掛けてきた。\n']","['しばらくすると３人全員が出てきた。\n', ' そらからしばらくすると食事が終わり、食器を片付ける。\n']",[' 暴動事件か……そんなことが起きれば、日常とはおさらばして、非日常に飛び込めるのにな……。\n'],[' 「ねぇねぇ、その格好すごくかっこいいね！」\n'],[' あまりの怒りで、頭の中に痛みを凌駕するすぱーくが走る。\n'],[' 叫びながらさっき蹴りを入れた男が、お返しとばかりに、何度も俺を蹴った。\n'],"[' 同じ作業を、窓を移動しながら繰り返すと周りには動いている影はなくなった。\n', ' もーるの入り口の自動どあはまだ動作していたようで、がばめんとを右手、左手にはさばいばるないふを構え、警戒しながらもーるに入った。\n', '車を運転しながら、幼女と会話をする。\n', ' 舌なめずりをしながら男はそう言った。\n', '先輩は伸びをしながらそう言った。\n']",['「まあ、落ち着け。こんな時の対策もしっかりあるから」\n'],['\u3000大丈夫なはずがない。俺ですらまだあの光景が脳裏にこびりついて体に震えをもたらしているのだから。\n'],[' 無我夢中で逃げた。我にかえると校内のあちらこちらで悲鳴が聞こえる。不審者に襲われたのだろうか。\n'],[' いや、それにしてはさっきと景色が変わっていない。唯一違うところといえば、感染者がいないところだ。\n'],"[' こんてな内には、武器の他にも、戦闘服の様なものが置かれていたが、琉衣に合うさいずのものはあったが、もちろん、少女に合うさいずのものは無かったので、まだぱーかー一枚だ。\n', '\u3000取り敢えず、女の子に自分の着ているぱーかーを着せる。さいずがだぼだぼだが、下がない今の状況だとちょうどいいだろう。\n']",[' その時、上からこんな言葉が聞こえた。\n'],[' (ばいくは拠点見つけたら取りに来るか……)\n'],"[' 噛まれることで感染すること。出来るだけ外出を控えることなどだ。\n', '\u3000嫌な予感はすぐに的中することになった。\n', ' しかし、それは相手を刺激することに他ならない。\n']",[' 俺は立っていることすら出来ず、地面に倒れた。\n'],[' そのまま忍び足で玄関まで向かい、動きやすいすぽーつしゅーずを履く。\n'],['\u3000そのままあくせるを踏み、はんどるを切り、学校の敷地内から脱出する。みらーをみると大量の感染者がもう少しで車に到達するところだった。\n'],"[' 「あ、結城琉衣です。よろしくお願いします」\n', '「よろしく」\n', '\u3000それでは次回もよろしくお願いします。\n', '「私は美羽≪みう≫だよー。よろしくお願いします、あやのおねえちゃん」\n', '「よろしくね、美羽ちゃん」\n', '「俺は琉衣だ。よろしく。美羽」\n', '「よろしくー！」\n']","['次回もがんばります\n', '次は2000越えがんばります\n', 'かなり短いですよね。すみません。次の話がんばります。\n']",[' 「おい、お前、その女連れてくぞ。それと車かららじお降ろして、大音量でかけろ」\n'],['\u3000だが、それすらもたやすく回避し、その勢いのまま、じゃんぷし、ひるんでいる敵の脳天にばーるを突き立てる。\n']
