ブラブラ,ヘナヘナ,サクサク,カランカラン,パクパク,バラバラ,パチパチ,ニコニコ,ペラペラ,ボソボソ,ボサボサ,ゴソゴソ,パシャパシャ,グダグダ,ギリギリ,ワイワイ,ジロジロ,ガクガク,ワクワク,ザブザブ,ドンドン,ブンブン,ゴボゴボ,イライラ,ダラダラ,クラクラ,ウロウロ,ズキズキ,コツコツ,ブツブツ,ポンポン,グズグズ,プルプル
['当然友達もいなくて、一人でブラブラするエマに母は『お屋敷のお嬢さんがアンタと同い年だから暇ならお相手して差し上げなさい』と言ってきた。旦那様から小遣いもいただけると聞いてエマは喜んでその依頼を受けた。\n'],['マリーの言葉を受けて、オズワルドはヘナヘナと座り込んだ。マリーを見上げて何度も瞬きをし、夢から覚めたばかりのような顔をしていた。\n'],['皆の憂慮など意に介さず、どこで覚えたのか店舗の登録や仕入れ先の手配などサクサクと事を進め、季節が一回りした頃にはマリーとエマは念願のパン屋をオープンしていた。\n'],['カランカラン。\n'],['心のこもらない謝罪を受けたオズワルドは二の句が継げないようで口をパクパクさせている。\n'],['身分も年齢も性別もバラバラな人々が、こうして食卓を囲んでいるのを見て、マリーは胸がいっぱいになった。\n'],['マリーはエマの問いかけが不思議だったのか、パチパチと瞬きをしてエマを見返す。だがすぐ穏やかな笑顔に変わり、彼女に言う。\n'],['もう一人の衛兵のおじさん、サムがニコニコしながら丸くなって寝るマリーを見ている。\n'],['そこにワインと果実酒があったためみんなでちょっと飲み出したら止まらなくなってしまい、今マリーは酔いに任せて代理母の件までペラペラ喋ってしまっている。\n'],['訓練生が何かボソボソ言っていたが、勝手にお皿に取り分けて皆で食べ始める。\n'],['ふと通路にあった鏡を見ると、髪がボサボサにおろされたままなのに気づいて、手で前髪をかきあげ後ろに流す。するとようやくいつもの政務官としての自分の顔が戻ってきた。\n'],['ゴソゴソと棚から二つの小瓶を持ってくるエマ。赤い小瓶と青の小瓶をテーブルに置いて言う。\n'],"['パシャパシャという水音と女のキャアキャアとはしゃぐ声が暗い静かな森に響く。\n', '嗚咽でマリーの肩が震え、湯がパシャパシャと跳ねた。\n']",['なんだかグダグダになってしまった会話に思わずマリーは吹き出してしまった。\n'],['そう言ってオズワルドはマリーの手をギリギリと締め上げて、彼女の顔が苦痛に歪むのを見て笑った。\n'],['なんやかんや言いながら、生活のメドが立つとマリーは楽しくなってきた。昼と夜は、差し入れをしてくれるお礼に衛兵達と一緒にワイワイ楽しく食事する。\n'],['そうして姫の寝室を辞する際、入り口に控えていた姫の侍女がマリーをジロジロと値踏みするように見ていた。\n'],['ガクガクと宰相の胸元を掴んで揺するエマ。\n'],['そんなエマの思惑を知らないマリーは「悪女ってまず何をしたらいいのかしら」とワクワク顔で呟いている。\n'],['また言われてしまったと思いながら井戸の水を汲んでザブザブ顔を洗う。ついでに髪も濡らして寝癖を整える。\n'],"['モモンガかわいいですよね。これからもドンドンモモンガを出して行きたいと思います(嘘)\n', 'ブクマありがとうございます！調子に乗ってドンドン広げてます。短く終われない…\n']",['トモダチ…トモダチ…と呟くクリストファーにやや不思議そうな顔をしながらもクリストファーに握られている手を握手の形に握りなおしブンブン上下に振る。\n'],['ジャーーーーゴボゴボ…\n'],"['宰相はイライラをぶつけるように机に拳を打ち付けた。\n', 'それに対し、マリーの父はイライラしたように返事をした。\n']",['ダラダラ回を読んでくださってありがとうございました。\n'],['思った以上に酷い話でマリーは頭がクラクラしてきた。なにが悲しくて代理母で処女を散らさねばならないのか。\n'],"['「あなたこそ、また仕事サボってウロウロしてるんですか？お父上の宰相様が泣きますよ！」\n', '「う、ウロウロではない！必要かと思って色々持ってきてやったんだ」\n', '「部屋で待つように言ったでしょう！ウロウロしないでくださいマリー殿！……えっ？」\n', '「なんでじゃないわよ、おかしいでしょうよ。何で宰相の息子なんかがあんな辺鄙な森の奥でウロウロするのよ。\n', '「マリー、寝巻きでウロウロしないの。ところで護衛、アーロンさんは交代したのかしら」\n']",['マリーは痛みに身じろぎした。どうやら後ろ手に縛られて床に転がされているようだ。頭がズキズキと痛んで目に涙が滲む。\n'],['家を女二人でコツコツと修繕し、皆がその存在に気づいた頃にはすっかりかわいい外観のパン屋に変わっていた。\n'],['「何をブツブツ言ってるんだ？」\n'],['マリーはちょっと驚いたが、すぐに笑ってクリストファーの背中をポンポンと叩く。\n'],['ただ怒りと悲しみだけがグズグズに綯交ぜになって腹の底に溜まっていった。\n'],['周りをみれば男達が皆ソッポを向いてプルプルしている。エマだけが呆れたようにマリーを見ていた。\n']
