ブルグル,ガラスー,パシャパシ,ドキンドキ,カラマル,ガリゴリ,ヒーハー,デンプン,ガリボリ
['\u3000新婚生活一日目に作るのは、羊飼い伝統の｜花嫁の《エゾゲリン・》｜スープ《チョルバス》である。レンズ豆と｜挽き割り小麦《ブルグル》を使ったスープだ。\n'],"['\u3000鳥ガラスープにトマトペーストを入れ、沸騰したらレンズ豆と挽き割り小麦を入れてさらに煮込む。\n', '\u3000まず、昨日から仕込んでいた鶏ガラスープを温める。\n']",['\u3000背後よりパシャパシャと聞こえる水の音が、彼から平常心というものを失わせていたのだ。\n'],['\u3000またしても、アユの胸はドキンドキンとうるさく鳴っている。いったいどうしたものなのか。理由を追及するも、答えは出てこない。\n'],"['\u3000白イタチのカラマルも丸くなり、籠の中でスピースピーと寝息を立てていた。\n', '\u3000リュザールとカラマルを起こさないように、なるべく静かに朝食の準備を始めることにする。\n', '\u3000白いたちのカラマルはすでに丸まって眠っていた。ぴいぴいという寝息だけが聞こえる。\n', '\u3000アユは遠くに置いてあったカラマルの籠を自らの頭上に置いて再度横たわった。\n', '\u3000カラマルのぴいぴいという寝息だけでも、いくらかは落ち着くことができた。\n', '\u3000明るくなったのと同時に、白イタチのカラマルが近づいてきた。肉の欠片を与えると、その場ではぐはぐと食べだす。今日も食欲旺盛のようだった。\n', '\u3000騒ぎで、カラマルが目覚めたようだ。食事を要求するため、アユのもとへと近寄って来る。\n', '\u3000そして、近くでキイキイ鳴いているカラマルに、餌を与えた。\n', '「｜烏賊《カラマル》」\n', '\u3000家屋の中に入ると、白いたちのカラマルがキイキイと空腹を訴えるように鳴いていた。\n', '\u3000アユはカラマルに生肉と水を与え、しばし散歩をさせる。\n', '\u3000リュザールを送って家屋に戻ると、白いたちのカラマルが家の中をキイキイ鳴きながら歩き回っていた。\n', '\u3000商人の子ども達が、白イタチのカラマルと共に走り回っている。\n', '「リュザール、カラマルも連れて行っていい？」\n', '\u3000カラマルは革袋に入れて、腰から吊るしておく。\n', '\u3000腰から吊るされていたカラマルも、アユの興奮が伝わったのか、キイキイと鳴きだす。\n', '「カラマルをお願い」\n', '\u3000革袋の中で眠っていたカラマルを取り出し、リュザールの腹の上にそっと置いた。\n', '「カラマル、狩猟とかできると思う？」\n', '\u3000なんとなく、アズラにカラマルを預けたら、目つきが鋭くなりそうだ。\n', '\u3000アユは今のままのカラマルが可愛いと思っているので、複雑だ。\n', '\u3000赦されるのであれば、カラマルにはこのままのんびり過ごしてほしい。\n', '\u3000白イタチのカラマルは、アユの持つ革袋の中に入れておく。意外と落ち着くのか、大人しくしているよう。\n', '\u3000どうやら、ずっとついて来ていたらしい。カラマルは、襟巻のようにリュザールの首にしがみ付いていた。\n', '\u3000リュザールの言葉に相槌を打つように、カラマルが「キイ」と鳴いた。\n', '\u3000中心には、アユが飼育することに決めた白イタチのカラマルが籠に入れられていた。\n', '\u3000カラマルは小さなクッションのようなものを抱いて、眠っている。\n']",['\u3000どんと食卓の上に置かれたのは、岩塩だ。リュザールはおろし金でガリゴリと岩塩を削り、アユに差し出す。\n'],['\u3000返事をするように、驢馬はヒーハー！\u3000と鳴いた。\n'],['\u3000ロクムとは、デンプンと砂糖で作った生地の中にナッツを入れた菓子のことである。\n'],['\u3000ガリボリと噛み、ごくんと飲み込んでいる。\n']
