ことがた,ぷりこっ,くりぼん,たっぷり,しながら,しっかり,わなかっ,からこそ,はっきり,すること,ことすら,うだから,ひそめた,よろしく,しなかっ
['\u3000荘園の仕事はほとんどのところが一日毎の交代制だが、だからと言って休みの日にのんびりしていられるわけではない。荘園の仕事がない時には機織やその商売、農具の手入れなど、やるべきことがたくさんあるのだ。荘園が休みの度に街まで会いに行けるほど、農民の仕事は少なくない。\n'],['\u3000一言そう告げ、れおは手に持った花束をりずに押し付けるように差し出した。何が何だかよく分からないが、受け取らないわけにもいかずに一先ず両手で丁寧に受け取ってみる。甘く濃い香りがふわりと漂う、あんばーくいーんと呼ばれる品種の薔薇だ。あぷりこっとに似た色合いで、れーすのような花びらが愛らしい。\n'],['\u3000悪戯を閃いた子どものようにくすりと笑ったれおの、中庭に響く声音はひどく優しかった。まるで柔らかくりぼんを結ぶかのように、ふわりとした慈しみが濃く滲んでいる。\n'],['\u3000わざと聞こえるように言うあたり、めいりあはかいんに対し相当に腹を立てているらしい。ふりるがたっぷりとあしらわれた蜜柑色のどれすを揺らし、彼女はかいんをほとんど見ることなく彼の横をすり抜けて行った。\n'],"['\u3000妹姫――めいりあの舌鋒は容赦がない。苦笑しながら嗜めると、めいりあはつんと顔を逸らした。\n', '「未来を手放したのは君だ。君の選んだ領民の娘と、父親としての責とやらを果たしながら、幸せに暮らせば良い」\n']",['\u3000しっかりと芯の通った声がりずの心を貫いた。世界から音が消えて、跳ねる心臓が強く脈打つ。自身でさえあざといと思っていた今までの生き方を丸ごと認めてもらえたような気がして、りずの心は驚くほど軽くなった。\n'],"['\u3000それを聞いても、りずは何も思わなかった。婚約破棄を了承したあの時から、彼のことは見限っている。生まれてからずっと都市部に身をおいていたかいんが果たしてめいふぃーるのような僻地で暮らしていけるのだろうかと、ややずれた心配を少しした程度だ。\n', '\u3000自分を愛してくれる人と、同じ景色を眺めて笑っていられる。過去の恋愛では叶わなかった、そんな些細なことが堪らなく嬉しいから。\n', '\u3000この国では重婚は罪だ。だから、かいんがあんねと親しくしているところを見てもりずは何も言わなかった。\n', '\u3000そこにあるのが利害関係だけでも構わなかったのだ。だって利用されても良いと思える程度には、かいんのことが好きだった。かいんの助けになれるのならば、自身に利用価値があることすら誇りだった。\n']","['「愛しい人を振り向かせるために君が重ねた努力は、素直に尊いと思う。だからこそ、僕は君に惹かれたんだ」\n', '\u3000だからこそ。\n']","['\u3000始まりはらんどーる家からの懇願。けれど好きな人と結ばれるためにてとらす家の娘であるという立場を利用したような気がして後ろめたくて、かいんに自身の想いをはっきり告げることが出来なかった。\n', '\u3000自身の後ろで怯えたような瞳をしている女を安心させるようにちらりと視線をやってから、かいんはりずに向き直ってそうはっきりと告げた。\n']","['\u3000父が重臣を辞して以降は父以外が王城へ出入りすることはほとんどなくなっていたから、王城へ足を踏み入れたのも随分久しぶりだ。\n', '\u3000婚約を成立させるのに一番手っ取り早いのは王家からてとらす家へ打診をすることだが、そんなことをしたらりずとの婚姻は政略結婚になってしまう。れおのりずへの感情を知れば、父王やてとらす伯爵は喜んで婚約の話を進めてしまうだろうから、この気持ちを公にするわけにはいかなかった。\n', '\u3000代々王家を深く信仰し、王家からの信頼も厚いてとらす家の娘であるりずをかいんの婚約者とすることで、王家との昵懇を取り戻す機会を今か今かと狙っていたと聞いている。\n']","['\u3000ずっと傍にいながら、りずの努力に気づくことすら出来なかったこの男には、騎士だなんて称号は勿体ない。めいりあの言ったように、僻地で細々と生きていくのがお似合いだ。\n', '\u3000そこにあるのが利害関係だけでも構わなかったのだ。だって利用されても良いと思える程度には、かいんのことが好きだった。かいんの助けになれるのならば、自身に利用価値があることすら誇りだった。\n']",['\u3000侯爵を探して書庫やら中庭やらを覗きつつ城内を歩いていると、ちょうど侯爵が執務室から出てきたところだった。書類を持っているようだから、おおかた宰相のところへでも行くのだろう。声をかけようとしたところで、侯爵がれおに気が付いた。\n'],['\u3000れおの申し出に侯爵は僅かに眉をひそめたものの、深く尋ねることはしなかった。\n'],"['「――はい。よろしく、お願い致します」\n', 'それでは、またお時間ありましたら、お暇潰しにでもそっとよろしくお願い致します。\n']","['\u3000貴族としての矜持はりずとて勿論持っている。けれどそれに拘るのなら、かいんとの婚約を了承したりしなかった。\n', '\u3000それをしなかったのは、れおがりずの意思を一番に尊重しようとしてくれているからだ。彼はその姿勢を行動で示してくれている。\n', '\u3000あれほどかいんを愛していたりずが、婚約破棄の際に一切かいんを庇うような素振りをしなかったと聞いて疑問に思っていたが、なるほどこれが原因か。\n', '\u3000れおの申し出に侯爵は僅かに眉をひそめたものの、深く尋ねることはしなかった。\n']"
