わなかっ,ぷりざー,くんのし,ちんたら,からどろ,くるから,くること,ふらぐだ,からばた,すーつけ,たっくる,ちらこそ,ちらもそ,どろおど,ころから,つけてく,ちょろする,からくる,するから,ぼやけた,ちらつか,おいてく,ずしたっ,おどけた,からこん,しげもり,けたとこ,むくばか,からじん,ちびがり,にたくさ,でこちら,からびー,からぶら,かーのし,くっつけ,つらだら,するとこ,がりから,ふらわー,こちから,ちんぴら,けたがら,くつかち,くらする,もそうだ,うとしな,うようだ,がらくた,すかふつ,くつもり,しなかっ,するしな,ばたつか,わんぴー,めらくる,ちらのお,さばげー,ちらこち,すーぱー,たってく,うとする,かってく,こそうと,うまくね,こったら,ふらする,がぶちま,つらから,たったら,くっきり,からどん,たらしな,かちんとく,がらのた,りんくよ,ぱりすぽ,もそうね,がつけば,はたぶー,がらんがら,でこぴん,かすなよ,からめた,うじゃうじ,からこそ,だらしな,はきちん,てかすか,がやつら,いそうだ,はっきり,かちかた,するくら,かったら,ちまうか,がりちび,かんでこ,おいたら,そろりそろ,かすごく,うところ,ぺっとぼ,とこちら,めたとこ,しとばか,とくくり,めらから,よろしく,ことする,ちまけた,かっこつ,ぼこにや,かったっ,するなよ,きしめら,しながら,むしゃぶり,かすぽー,すること,つらがや,ぐらすや,てかけた,かりから,すくする,からすれ,こんわく,がらこち,たらつら,びたかっ,がーどす,ぶすくら,わいくね,ぴちゃぴち,ちまうと,こっちま,づけてく,くらいじ,けたから,たらしく,ころでこ,がぶつか,うだから,にやしな,ぶつかっ,たらこん,くりする,じろうと,かすめた,すぱつん,からもご,ばしてく,たっきり,どんぼろ,しなくちゃ,てかけら,はたから,ぱっつん,てくるん,たらちっ,ぶらじゃー,からもぞ,しっかり,ごちゃごち,ことくら,からころ
2,2,1,1,3,4,2,1,1,3,3,1,1,1,3,2,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,5,4,1,1,1,1,3,1,1,1,3,1,1,2,4,1,28,13,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,4,2,16,1,2,1,1,3,1,1,1,1,1,1,6,2,1,1,1,2,1,1,21,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,6,1,1,2,1,1,1,1,1,3,1,1,2,1,1,1,1,1,3,1,7,1,1,1
