ケタケタ,ドキドキ,ニコニコ,バンバン,ビリビリ,チラチラ,キラキラ,ゴトゴト,ガクガク,バシバシ,コツコツ,バタバタ
['\u3000吐き捨てると同時に黒い瓶の底をテーブルに叩きつけると、アリシアはわずかに目を見開いただけで、ケタケタと笑い始める。\n'],"['\u3000胸も、ドキドキしている。\n', '\u3000そう、怒っている。だから今も手が震えている。胸がドキドキする。\n', '「悩みはそれだけじゃないのよ。胸が、ドキドキするの。あの人の声を聞いただけで。今日だって、声をかけられただけで逃げてしまったし、ここ数日、キスも拒否してばかりで……」\n', '\u3000アリシアが出自をばらしてしまうのではないか―――ドキドキしながら聞き耳を立てていたわたしは、その言葉を聞いた瞬間、泣きそうになった。\n', '\u3000なのにわたしは、初めてそうされたかのようにドキドキしてしまった。\n', '「目もまともに合わせられないし、声を聞いただけでドキドキするし……キスの時も突き飛ばしてしまって……このままだと、愛想を尽かされるんじゃないかって……」\n', '\u3000わたしはなぜかドキドキしながら、そんな理由で追いかけて来たのか、と思った。\n', '\u3000顔中が熱かった。胸がドキドキして、うるさいくらいだ。\n', '\u3000ドキドキしながら見守っていると、オルフォード公爵はニヤリと笑った。\n', '\u3000反則としか思えないこの笑顔。胸がドキドキしてしまってとても直視できない。\n']","['\u3000ニコニコと上機嫌に笑っている夫を見て、この人を敵に回すのだけはやめよう、と思った。\n', '\u3000ニコニコと笑いながら聞き、相手が油断したところで、ほんの少しだけやり返す。\n', '\u3000様子がおかしくなったのはそれからで、ニコニコと上機嫌に笑っていたかと思うと、突然立ち上がり、レイモンドの膝の上にまたがったのである。\n', '\u3000ジェーンとご主人はとても愛想がよく、始終ニコニコしていた。わたしが結婚式当日に結婚相手に逃げられた女であることを知っているはずなのに、そんな素振りはおくびにも出さなかった。\n', '\u3000今まで散々ひどい態度を取ってきたくせに、急に優しくなった。他の女性たちにするようにニコニコと笑いかけてくるようになった。\n']",['\u3000バンバンと背中を叩き、ようやく力が緩んだところで、「どうしてそんな大げさな話に……」と呟く。\n'],['\u3000ずいぶん辛辣な口調だと思っていると、クリスの置手紙はビリビリと破かれ、宙を舞う。\n'],['\u3000ラドフォード伯爵夫人は答えながら、チラチラとわたしを見ていた。\n'],['\u3000ジェーンとルシアンナが戻って来て、なぜかキラキラした目でわたしを見つめる。\n'],['\u3000ゴトゴトと、揺れる音がする。\n'],['\u3000わたしは壊れた人形のようにガクガクと頷き、逃げるようにしてレイモンドから離れた。\n'],"['\u3000お腹に回された腕をバシバシと叩くと、レイモンドは痛がるどころか、声を上げて笑っていた。\n', '\u3000クレイグが一礼して立ち去ると、わたしはレイモンドの腕をバシバシと叩いた。\n']","['\u3000そう願った時、コツコツと窓を叩く音がした。\n', '\u3000足早に進むが、コツコツという足音が追いかけてくる。\n']",['\u3000俯き、泣いてしまいそうなのを必死に堪えていると、バタバタと足音がして双子たちが戻ってくる。\n']
