キーボー,エンゲー,コントロ,オロギー,ビシバシ,ピーカー,ハッキリ,ザーガン,エンジン,ガーボタ
['\u3000コクピットは狭いながらも人間が二人入ることができた。僕はコンソールパネルのキーボードを引っ張り出して、まずはヘルプを参照する。\n'],['「だね！\u3000まあ、もう敵が来ちゃったし、うりゃ！\u3000おっと、エンゲージ！」\n'],['「左のセレクトボタンで武装を選んで、照準を合わせてロックオンしたら、トリガーボタンを引けば良い。右下に表示されているのがコントロール可能な武装と残弾数だ」\n'],['\u3000｜而《しか》して僕は信奉するイデオロギーおいて、すでに敗北したことを悟った。否が応にも。\n'],"['「オレ様の下でビシバシこき使ってやんぞ、覚悟しとけよ」\n', '「よーし、どんどん撃墜して、ロイドをビシバシ鍛えてやるんだから。うちの今のエース、撃墜数一番はアタシだし」\n']","['「民間人、505小隊にリンクを合わせろ。それから無線状況が悪い。以後、全員、外部スピーカーも使え」\n', '\u3000敵がスピーカーを使って｜つたない《・・・・》発音で言った。ライヴァードはその国土の小ささと、発音が似ていることからよくヒヨドリにたとえられる。\n', '\u3000スピーカー越しのアナウンスに警報が混じる。\n', '\u3000スピーカーから落ち着いた艦長の声が入った。\n', '\u3000スピーカーで呼びかけながら、ちょうど向こうの路地から十式機甲兵がやってきた。これだな。\n', '\u3000横から現れた機甲兵がスピーカーで聞いてきた。この機体のシャープな形状は見覚えがある。十式と呼ばれるそれは、我が国ライヴァードが誇る最新鋭機だ。\n']",['「志願かぁ、ま、アタシも志願兵なんだけどね。中学の時、先生に、お前に進学校は無理だ！って真顔でハッキリ言われちゃってさあ。ま、勉強より働いた方がマシじゃん？」\n'],"['「ふふ、了解だ。さて、これを見てもらおう。正式名は『9ミリ・ハンド・レーザーガン』、通称は『9ミリレーザー』『9ミリ光学拳銃』、単に『9ミリ』とも呼ばれる。歩兵の携帯用光学兵器だ」\n', '「おお！\u3000レーザーガンだ！\u3000見ろよ、悠也」\n', '\u3000ディランが目を輝かせた。僕もレーザーガンには興味がある。少年なら誰しも一度は欲しいと思う銃だろう。\n']","['\u3000機関部……相転移エンジンのチェックと調整。割とデリケートな装置で、エンジンの影響による電子制御の限界もあるから、頻繁に手動の調整が必要となる。\n', '\u3000機関部……相転移エンジンのチェックと調整。割とデリケートな装置で、エンジンの影響による電子制御の限界もあるから、頻繁に手動の調整が必要となる。\n', '\u3000T50のディーゼルエンジンが気の抜けるような音を立てて停止する。\n', '「そうだね。18世紀の産業革命の頃の話だね。レーダーと相転移エンジンの今の時代にはもう意味を成さない」\n']",['「左のセレクトボタンで武装を選んで、照準を合わせてロックオンしたら、トリガーボタンを引けば良い。右下に表示されているのがコントロール可能な武装と残弾数だ」\n']
